Gender,Age,Occupation,ZIP-code,673,1881,1920,2087,2138
F,50,6,300,2,1,3,0,3
M,50,0,253,5,0,0,4,1
F,35,12,223,0,0,5,3,0
F,35,20,911,0,0,5,2,1
F,1,14,277,1,4,4,3,2
F,45,3,118,0,0,0,2,3
M,25,17,610,3,4,1,0,2
F,56,2,947,4,0,0,4,3
F,35,20,90,5,5,5,0,4
M,50,0,751,1,3,1,3,0
F,18,3,672,3,1,4,3,0
F,25,18,804,4,1,0,0,5
M,45,16,198,5,4,2,3,5
F,35,0,488,0,4,0,5,0
M,35,4,452,2,3,3,3,5
F,1,19,157,3,0,5,3,2
M,25,0,17,5,3,5,5,0
M,56,14,301,1,5,0,4,5
M,25,1,852,1,0,5,0,0
M,35,14,431,3,2,5,2,0
M,35,11,253,0,1,3,3,0
M,18,9,28,2,3,4,4,0
M,56,17,402,3,1,5,4,0
M,50,1,440,2,4,0,0,0
M,45,4,878,5,1,0,0,3
M,18,12,301,2,0,0,4,2
M,35,7,950,5,3,5,0,4
M,35,0,178,4,3,1,4,2
M,50,0,82,4,5,5,5,3
F,50,3,756,5,3,0,3,5
F,25,4,454,2,4,3,4,4
M,18,13,986,1,3,0,0,1
F,45,0,530,3,2,3,2,0
M,35,15,705,5,3,0,1,0
M,25,16,966,4,5,0,0,3
F,18,14,596,1,5,2,4,0
F,50,0,549,4,0,0,2,0
F,35,1,782,2,2,0,3,0
M,35,0,524,0,0,2,0,3
F,18,7,911,0,4,0,2,2
M,18,12,114,0,2,0,4,5
M,50,8,547,4,4,5,3,0
F,45,3,209,1,4,0,4,4
M,50,11,550,2,4,0,5,4
M,25,20,641,2,0,0,1,0
F,35,4,229,4,1,4,3,0
M,50,9,850,0,4,0,0,2
F,45,0,557,4,0,2,4,0
M,1,3,944,5,5,5,4,1
F,50,1,328,4,4,5,0,3
F,35,7,837,5,5,0,0,1
F,45,19,988,1,5,4,4,5
M,45,6,603,2,5,0,3,0
M,35,17,285,0,2,0,5,5
M,50,19,461,3,2,3,0,0
M,18,1,468,4,0,2,2,1
M,25,0,33,0,5,4,1,0
F,56,9,433,4,3,0,4,1
M,18,16,181,3,3,0,0,4
M,18,5,629,0,0,4,3,5
M,35,4,68,0,3,5,3,2
F,56,3,64,0,5,5,4,0
F,45,9,843,4,3,0,3,0
F,18,19,523,0,3,0,3,2
F,25,5,951,0,2,0,0,0
M,25,3,910,5,0,0,1,0
F,25,5,924,1,0,5,0,0
F,25,7,61,2,0,2,0,2
F,35,9,482,2,0,0,0,1
M,45,12,212,1,1,5,0,5
M,18,3,63,1,4,0,0,3
M,56,12,224,1,1,1,3,0
M,1,2,200,3,5,0,0,2
M,35,5,554,1,1,0,4,0
F,35,16,522,3,4,0,1,0
F,50,5,265,2,0,2,5,0
F,56,17,584,2,0,0,1,2
M,45,7,334,3,4,4,2,0
M,35,20,232,3,1,1,5,4
F,35,3,265,1,0,0,2,0
F,25,18,433,2,5,0,0,1
M,25,17,452,0,1,5,0,0
M,25,12,895,1,0,0,1,2
F,18,20,152,2,2,4,1,2
M,45,16,604,0,0,0,0,0
M,35,7,262,4,2,1,2,0
F,18,7,931,0,5,2,4,0
F,1,17,652,0,0,5,4,2
F,35,10,871,5,0,4,4,2
F,56,6,950,4,5,3,4,2
F,45,7,815,5,0,0,4,3
F,50,7,826,4,4,2,1,3
F,50,17,486,0,1,0,2,0
M,35,20,946,0,0,0,4,1
M,35,6,148,1,0,3,3,0
M,45,8,215,4,2,2,1,3
F,45,9,786,3,0,0,0,0
M,45,17,64,1,1,0,4,5
F,50,6,297,0,0,0,5,3
F,35,19,942,0,0,5,4,4
M,45,11,610,0,1,1,4,3
F,25,0,82,0,4,5,2,0
M,35,14,943,3,5,0,1,0
M,25,11,923,1,0,0,0,0
M,25,11,207,2,0,5,0,0
F,18,3,320,3,5,5,0,0
F,56,12,582,5,5,0,0,1
M,1,10,215,2,5,2,4,1
M,35,3,532,0,1,4,2,1
F,35,5,949,1,3,0,1,0
F,1,1,482,0,1,5,5,1
M,50,4,287,3,4,0,1,0
M,50,17,453,4,5,5,0,0
M,50,5,221,5,1,2,0,0
M,56,7,45,0,1,1,0,0
F,25,10,577,0,5,1,0,0
M,45,17,152,3,5,0,0,0
F,25,11,15,2,1,2,0,0
M,50,16,603,4,0,5,0,5
M,50,6,13,3,4,3,3,0
M,35,16,633,0,0,2,4,3
F,50,9,337,3,5,0,0,3
M,35,0,920,0,5,0,4,4
M,25,11,446,0,0,0,4,2
F,45,12,705,3,1,2,3,5
F,25,14,773,0,0,0,0,0
M,50,1,437,0,1,5,0,3
M,50,18,483,3,0,0,0,0
F,25,11,629,3,4,1,4,1
F,45,10,613,2,0,4,0,0
M,50,10,907,1,4,0,4,5
M,18,5,326,3,0,5,4,0
M,25,4,910,1,4,5,3,0
M,35,14,262,4,0,0,3,3
F,35,11,939,2,0,0,0,3
M,1,3,853,0,5,5,4,5
M,25,5,85,2,5,5,4,0
M,35,6,314,3,4,3,0,0
F,25,1,354,1,4,0,0,5
F,25,10,322,5,0,0,0,0
F,50,9,787,3,2,5,4,0
M,25,15,226,4,5,0,3,5
F,25,7,680,3,5,0,0,2
M,1,7,212,0,5,0,5,2
F,35,17,490,3,1,4,0,5
F,18,6,108,4,0,0,0,2
F,45,16,209,0,0,0,4,0
F,50,20,550,4,0,3,0,4
F,25,0,616,5,3,0,3,0
M,18,14,481,3,4,0,0,1
F,56,2,990,2,5,0,3,0
M,35,11,358,0,0,5,3,0
M,25,0,170,0,0,1,0,4
M,35,20,790,5,5,2,0,4
F,50,17,501,5,0,0,0,0
M,25,7,501,0,5,0,0,0
M,25,19,347,5,5,2,0,0
M,25,14,949,1,0,2,0,0
M,18,7,951,5,1,0,3,0
F,35,13,490,5,5,0,0,1
F,35,11,148,4,3,0,4,3
F,50,7,933,1,3,5,0,5
F,25,16,146,2,5,1,0,0
M,35,12,756,3,5,5,0,0
M,50,1,953,5,5,3,4,1
M,56,2,834,5,3,0,5,3
F,35,14,123,2,3,3,4,2
M,1,16,967,5,0,1,3,2
M,50,12,660,1,3,4,4,5
M,50,7,953,0,4,0,0,0
F,35,1,440,0,2,0,4,0
M,35,4,417,1,4,2,1,0
M,50,11,30,0,0,0,1,2
M,45,5,89,2,1,0,2,4
F,18,16,602,1,0,4,4,5
M,35,0,802,1,0,0,3,1
M,35,19,520,3,5,0,5,4
M,45,2,274,5,0,0,2,0
F,25,6,20,3,4,0,4,2
M,25,2,76,4,2,4,0,5
F,25,17,943,0,2,0,0,1
M,50,19,74,3,5,0,0,2
M,25,5,752,0,0,0,1,0
M,18,17,815,4,4,2,5,3
M,45,20,54,0,0,0,4,0
F,56,3,902,5,1,3,3,2
F,18,12,904,1,2,0,1,1
F,18,0,666,3,3,0,4,0
M,35,10,33,0,5,0,2,5
F,1,3,74,2,1,5,1,3
M,18,7,309,3,4,0,4,0
M,56,12,361,0,3,0,0,0
M,18,15,22,3,1,0,4,1
M,25,2,802,4,2,5,0,5
F,25,9,442,5,0,3,3,0
M,18,5,772,3,4,4,5,0
M,25,0,481,3,0,0,3,2
M,45,3,853,3,1,0,4,2
M,18,0,109,2,4,4,3,2
F,56,20,623,5,3,0,5,0
F,35,8,352,0,0,2,4,0
M,56,2,836,2,5,5,5,0
M,50,11,809,1,5,1,0,0
F,25,8,802,0,0,0,2,2
F,18,16,988,2,4,2,0,0
F,35,18,362,5,5,5,3,2
F,35,16,947,4,0,3,5,3
F,50,8,782,2,2,0,4,3
F,25,2,726,1,0,3,4,3
F,45,4,314,0,1,3,4,5
M,18,2,660,3,3,0,0,0
F,35,8,128,0,0,0,0,2
M,35,2,969,0,4,2,0,0
M,50,9,230,1,3,1,1,0
M,18,9,336,1,4,0,0,2
F,25,14,951,3,1,0,0,4
M,25,9,986,0,2,5,0,2
M,45,12,226,0,2,5,3,3
M,1,0,468,1,0,0,0,3
M,25,4,778,3,4,3,4,0
F,56,9,708,3,3,5,3,3
M,45,2,700,2,5,4,4,2
F,35,20,956,5,0,1,1,1
F,50,3,31,0,3,0,2,4
F,25,19,760,3,4,0,4,2
M,25,17,437,5,3,5,4,4
F,1,17,50,0,1,5,4,0
M,25,11,957,0,1,4,0,0
M,1,0,88,3,3,5,3,0
F,35,3,934,5,2,0,5,0
M,35,19,74,4,0,0,0,3
F,45,0,780,1,5,1,4,2
F,35,15,90,3,4,5,5,0
F,18,4,286,1,3,2,1,5
M,35,4,373,3,1,0,3,0
F,25,16,37,3,0,0,5,0
F,35,14,382,3,0,3,2,1
M,45,19,559,0,0,2,3,1
M,18,12,24,4,4,5,4,0
F,50,19,337,3,0,4,2,3
F,50,20,907,4,5,2,3,0
F,50,4,321,0,0,0,4,5
F,56,0,916,4,0,0,5,2
M,25,0,105,3,0,0,4,0
M,45,0,923,1,0,5,4,5
F,35,16,540,0,0,0,1,0
