Gender,Age,Occupation,ZIP-code,2,56,673,810,885,1009,1073,1097,1525,1654,1702,1750,1881,1920,1967,2017,2043,2087,2093,2138,2399,3438,3439,3440
F,56,6,666,0,0,0,0,0,0,3,4,0,0,0,2,0,4,4,0,0,3,0,0,0,2,3,3
M,1,8,272,5,0,0,0,0,0,4,3,0,0,1,0,0,0,2,0,4,4,0,5,0,0,3,1
F,50,6,492,5,0,4,2,0,0,1,4,0,0,0,0,0,4,5,0,3,0,0,0,5,1,3,0
F,50,9,381,5,0,0,3,0,0,2,5,0,0,0,0,0,1,1,0,2,0,0,0,2,4,5,0
M,50,4,833,0,0,5,0,0,0,3,2,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0
M,35,13,560,2,0,0,4,0,0,3,1,0,0,0,3,0,0,4,0,0,4,0,0,1,0,0,0
M,56,8,498,2,1,4,3,3,0,3,5,0,0,0,4,1,5,0,0,5,4,0,0,3,3,1,0
F,35,16,544,0,0,5,0,0,0,4,0,0,2,3,1,5,1,0,3,1,4,3,1,2,3,4,2
M,1,19,603,3,4,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,5,0,4,1,1,0
F,45,9,262,3,0,1,0,1,0,3,4,0,5,0,4,2,3,1,0,5,0,1,2,2,1,0,0
M,1,9,627,0,1,1,0,0,4,0,3,0,0,2,2,1,3,5,2,3,0,0,0,0,4,0,1
F,1,6,110,4,2,2,2,3,4,1,2,5,5,4,5,0,2,2,3,4,5,5,0,0,0,3,0
F,1,2,223,0,1,5,2,0,0,4,2,5,5,1,0,5,0,1,1,1,4,0,5,4,2,5,5
F,25,9,463,5,2,4,0,4,0,4,5,4,4,5,2,5,1,3,5,4,2,5,3,2,4,4,2
F,1,10,436,1,2,4,3,0,0,2,2,0,0,1,4,0,4,2,0,0,5,0,4,0,1,2,3
F,1,14,465,0,0,5,3,3,4,3,5,4,0,0,3,0,3,4,3,4,3,4,5,3,2,0,5
F,35,9,993,0,2,5,0,0,5,4,0,0,0,0,0,4,2,2,1,2,0,0,2,3,1,0,0
F,25,10,914,5,2,5,1,0,4,5,2,5,0,1,1,0,1,5,0,2,5,0,4,0,1,3,1
M,1,13,303,0,2,2,0,3,2,5,1,0,5,0,2,3,1,3,0,0,0,4,0,1,4,0,0
M,25,11,197,1,0,0,0,0,4,1,2,0,0,0,0,1,1,3,4,5,0,2,2,0,1,2,4
M,25,11,85,3,0,3,4,0,3,0,0,5,0,0,1,1,0,2,4,3,3,0,0,1,0,5,0
M,45,11,181,5,2,2,0,3,1,1,4,3,5,1,0,3,3,1,0,3,5,5,0,5,5,3,4
F,1,1,31,3,1,3,2,2,2,0,4,0,3,2,5,3,2,4,0,0,0,4,0,0,0,1,4
F,50,3,551,2,0,0,1,0,0,2,1,0,0,4,1,0,0,0,0,0,0,0,5,4,2,0,0
F,18,5,503,2,1,5,4,0,1,4,3,5,2,4,4,4,4,2,0,5,4,3,0,0,0,5,0
F,35,2,489,0,0,0,0,0,0,4,2,5,0,0,0,4,0,0,0,1,0,0,3,4,2,0,0
F,35,8,22,3,0,0,0,5,0,3,0,0,0,0,0,4,1,0,0,2,4,2,0,1,0,0,0
M,56,2,489,0,3,0,0,0,5,5,2,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,0
M,18,6,377,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
M,25,2,850,0,0,0,0,0,0,4,3,0,2,0,0,0,0,5,0,0,0,4,3,0,3,0,0
M,45,12,50,1,0,5,3,2,1,4,1,0,0,4,2,4,4,0,0,3,3,0,0,5,5,0,5
F,35,13,980,0,0,5,0,0,0,5,2,0,1,1,0,0,1,1,0,5,0,0,3,2,3,0,0
M,35,14,121,2,0,0,4,0,1,0,4,0,0,0,0,0,0,0,0,1,1,4,0,5,0,5,0
M,35,9,325,2,0,0,2,1,5,4,4,5,0,1,0,1,0,0,1,5,3,4,2,1,1,5,1
M,35,18,143,0,0,0,0,0,4,1,4,0,3,0,0,0,1,0,0,3,5,0,0,5,0,0,0
M,50,17,26,4,0,1,4,1,2,3,2,0,0,0,3,4,5,0,3,4,4,0,0,0,2,4,3
M,50,6,50,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,5,2,1,4,0,0
M,35,2,68,5,2,1,0,0,3,3,0,5,0,0,0,4,0,0,3,5,4,2,1,0,3,2,1
F,25,7,991,4,0,4,4,5,1,0,5,0,0,0,0,5,0,0,5,4,0,0,0,3,0,5,3
M,25,2,100,0,0,0,1,1,0,3,0,0,0,0,1,0,0,0,4,3,0,4,5,1,2,0,0
