Gender,Age,Occupation,ZIP-code,260,653,1525,2105,2193,2253,2628,2872,3438,3439,3440,3877,3889
F,1,20,132,4,4,3,2,5,1,0,3,4,1,0,2,0
M,25,13,841,4,0,0,3,4,3,3,0,1,2,0,2,2
M,1,3,87,1,4,0,5,4,0,4,0,5,0,1,1,2
M,50,14,424,1,3,0,2,2,5,2,0,1,0,0,1,0
M,25,13,23,5,3,2,3,5,3,4,0,5,2,4,0,0
F,50,5,433,0,3,0,5,3,1,0,0,1,5,0,0,1
M,45,16,405,4,0,0,5,0,2,3,0,3,5,0,0,1
M,18,20,307,3,4,0,1,0,1,5,3,5,5,4,0,0
F,35,11,211,4,4,4,3,3,3,4,1,0,0,2,3,0
M,1,18,773,0,0,3,5,1,0,0,2,4,0,4,0,1
M,45,2,503,1,5,0,1,4,0,5,0,5,4,0,0,3
M,45,20,913,1,4,1,4,4,1,5,4,5,4,0,0,0
M,45,7,969,1,5,0,5,3,3,3,5,4,0,5,0,0
M,25,18,206,1,0,0,2,0,3,4,0,1,4,2,5,3
M,18,10,42,1,5,0,3,4,0,0,0,0,5,1,0,4
M,35,7,79,4,0,1,5,3,0,3,5,3,0,0,0,5
M,56,2,577,4,4,4,4,1,3,0,4,1,1,1,0,0
M,18,1,166,3,5,0,3,0,3,3,5,5,0,0,0,5
M,18,16,907,5,1,0,0,0,2,0,0,2,2,0,0,0
M,25,16,130,2,0,0,2,0,2,2,1,2,1,1,1,0
F,56,12,782,4,5,0,0,0,4,0,5,5,4,0,5,5
M,25,3,100,4,4,5,4,1,1,1,3,0,2,4,0,0
F,45,16,372,0,0,5,5,4,0,4,1,5,0,0,0,3
M,45,11,965,0,1,4,0,0,0,5,4,0,0,1,0,0
M,25,2,501,5,3,5,5,2,3,4,0,3,0,5,0,2
F,35,12,988,1,5,1,4,4,1,5,0,1,2,1,4,0
F,56,0,627,2,5,0,3,4,5,3,5,1,5,0,0,0
M,1,0,378,1,0,1,1,3,2,5,5,1,1,3,1,4
M,50,4,331,2,1,5,5,1,0,5,0,1,1,2,0,3
F,50,5,89,3,0,4,1,5,2,4,4,3,5,1,0,2
F,25,16,136,3,0,0,5,3,4,2,4,3,0,0,0,3
M,45,3,916,4,0,0,2,0,0,1,0,1,0,2,0,4
M,45,4,916,5,0,0,0,0,1,1,0,3,4,0,5,5
M,35,17,741,4,0,4,5,0,1,1,0,0,0,1,0,5
M,50,1,132,4,2,0,4,1,2,5,0,5,0,2,0,0
F,25,3,802,4,0,4,5,5,0,5,4,0,4,5,0,0
M,18,0,112,0,1,0,5,5,4,5,2,0,4,0,0,2
M,45,5,462,3,0,1,0,0,0,5,0,0,0,0,4,0
F,45,15,450,1,1,0,2,4,0,5,5,5,0,0,0,3
M,25,0,986,4,5,0,5,1,5,3,0,0,0,0,5,4
M,25,17,306,5,2,5,0,3,5,1,4,5,5,0,0,4
M,25,0,132,3,1,3,0,1,5,3,4,3,0,0,1,0
F,18,20,410,5,3,3,5,5,3,0,5,4,4,0,0,4
M,45,9,166,5,1,3,0,4,2,1,1,2,5,2,5,1
F,45,4,793,5,3,4,1,5,1,0,0,0,0,2,0,2
M,25,10,98,1,1,2,2,0,5,3,0,2,5,0,5,0
F,25,18,149,2,2,0,3,0,4,3,2,2,5,0,4,0
F,18,9,917,0,1,0,1,0,4,1,3,5,0,0,1,0
M,35,5,606,3,5,0,2,1,4,3,4,4,3,0,0,5
F,45,3,800,5,5,5,3,1,2,5,5,5,3,4,0,5
M,25,12,606,1,5,4,1,0,0,0,4,3,0,3,1,2
M,50,14,228,2,5,0,0,2,0,5,0,4,4,0,5,0
F,18,16,609,4,0,4,1,4,0,3,3,3,3,4,0,4
F,25,2,446,0,0,0,0,2,1,5,1,3,4,3,4,0
M,18,3,838,1,1,2,1,1,1,4,2,2,5,5,0,1
M,25,5,800,0,0,5,4,1,0,4,2,1,2,1,2,0
F,50,8,83,4,0,2,4,5,3,4,0,2,0,4,0,0
F,35,17,406,0,4,0,2,0,5,4,0,1,2,3,0,0
M,18,16,555,2,5,5,1,3,0,0,0,3,0,3,2,1
F,18,15,190,0,1,4,0,2,1,2,0,3,0,5,0,0
M,18,16,48,3,1,4,3,3,1,0,0,0,0,0,0,1
F,18,15,200,0,0,4,1,3,0,3,0,3,3,0,0,4
F,45,8,132,2,0,5,2,3,3,2,4,0,1,3,0,0
M,50,15,972,0,5,4,4,0,1,0,0,4,0,1,1,0
F,25,7,454,2,1,4,3,4,0,4,1,1,5,3,0,4
M,35,2,900,5,3,0,5,3,0,5,0,4,0,3,0,1
M,25,17,149,4,0,4,2,3,4,5,0,5,3,5,1,0
M,1,15,804,5,0,0,0,3,4,4,3,1,1,4,4,0
F,25,12,215,5,1,0,2,3,1,3,2,1,1,0,0,0
M,18,17,224,2,5,1,5,1,1,4,0,4,5,3,5,3
M,56,7,640,5,0,4,0,0,0,4,4,5,0,3,0,3
F,25,3,950,2,1,0,1,0,0,4,0,0,0,3,2,0
M,35,17,78,0,4,0,4,0,5,4,1,1,1,3,4,0
F,45,18,946,5,3,5,5,4,4,5,0,5,0,5,4,5
M,18,17,944,2,1,2,4,1,5,0,4,3,0,3,4,5
F,18,5,21,3,5,0,0,1,4,0,2,0,4,0,0,5
M,25,16,275,2,5,1,2,3,0,0,0,1,3,0,0,0
M,1,0,581,5,1,5,0,3,0,0,0,3,4,2,2,4
F,50,18,923,2,3,0,5,5,3,3,0,4,1,0,0,1
M,1,0,454,3,0,5,4,1,3,2,0,1,2,0,0,0
M,25,2,880,0,0,5,0,0,2,5,0,2,4,5,2,0
F,50,4,777,1,3,3,2,0,2,2,4,2,0,4,0,5
M,25,14,471,1,0,1,4,3,0,4,0,5,4,2,0,4
M,56,0,596,1,0,1,1,4,0,4,0,1,0,0,0,0
M,1,18,376,5,3,0,4,2,3,4,2,0,5,0,1,0
F,50,13,457,3,3,0,5,0,5,3,4,1,3,2,0,4
M,25,15,971,1,3,0,3,0,0,4,0,4,0,4,0,0
M,18,0,381,1,1,3,3,3,0,1,2,5,0,3,3,1
M,25,2,947,0,1,0,4,0,4,3,0,5,4,0,1,0
M,25,12,907,3,5,0,4,2,3,0,0,2,2,3,0,4
M,25,16,165,1,4,0,1,4,1,0,0,2,5,1,3,0
F,1,3,609,3,0,0,2,0,4,4,1,4,0,1,0,2
M,25,4,417,3,5,4,3,0,3,4,4,5,2,3,0,0
M,1,3,402,4,4,5,3,3,0,5,3,2,2,4,2,0
M,45,13,480,3,5,0,2,3,0,2,3,1,5,0,0,0
M,50,12,140,1,0,0,5,0,0,2,0,4,0,4,0,0
M,25,6,313,2,5,1,5,0,0,4,3,4,5,0,0,0
F,45,6,838,3,5,1,3,0,4,2,3,0,1,1,0,4
M,18,11,445,4,0,0,1,3,2,3,2,1,4,3,0,0
F,45,0,956,0,0,4,4,0,0,4,0,1,5,5,3,2
F,56,12,857,5,1,3,1,0,5,1,1,5,5,0,0,3
M,45,16,984,2,0,0,1,5,4,4,1,0,5,5,1,4
M,18,16,966,1,0,0,2,4,0,0,2,2,5,5,0,5
M,18,15,946,1,2,0,1,3,1,5,0,5,0,1,0,3
F,1,19,744,3,1,4,5,0,5,0,2,2,0,4,2,2
F,56,10,553,5,2,0,5,0,1,1,5,0,5,0,0,3
M,35,9,934,3,1,2,2,0,4,0,0,0,5,5,0,0
F,1,12,142,5,3,0,0,3,0,0,0,2,3,0,1,0
M,45,16,80,0,4,0,3,2,5,2,2,4,4,0,0,4
M,50,9,502,4,2,2,2,1,0,3,2,1,0,3,1,0
M,45,3,480,5,1,4,3,0,5,0,0,2,0,0,5,4
F,35,0,236,0,0,3,3,5,2,3,4,4,1,0,0,5
F,25,16,904,1,4,1,1,3,4,4,0,1,5,4,0,0
F,50,19,186,1,2,3,4,1,2,0,0,0,0,0,0,0
M,1,4,87,2,5,0,2,1,3,2,0,3,2,0,0,0
M,45,16,61,0,0,3,2,3,0,3,0,2,5,0,0,4
F,50,7,56,3,4,1,2,3,4,2,0,4,4,5,2,3
F,25,12,492,4,0,1,5,1,4,0,0,0,0,2,4,4
M,18,18,210,4,0,4,1,1,3,1,0,1,2,0,0,1
M,25,0,949,0,4,0,0,3,0,1,1,4,1,0,3,4
F,50,1,465,1,1,0,2,5,0,0,1,4,0,4,0,0
M,50,10,778,0,2,5,4,3,2,0,4,5,4,0,1,0
F,18,0,64,1,0,0,2,3,0,2,5,4,2,1,2,2
M,56,12,463,2,5,0,1,3,4,1,5,4,0,4,0,3
M,50,2,358,3,3,5,2,5,0,1,4,1,2,5,0,0
M,18,3,870,0,3,0,3,0,0,3,0,3,0,0,0,0
M,35,10,104,2,1,3,0,0,0,3,3,0,0,3,0,3
M,18,3,488,1,3,5,4,5,0,5,0,4,0,5,0,3
M,1,7,662,4,4,4,2,0,2,3,0,0,1,5,4,0
F,25,5,799,2,0,2,1,5,3,0,0,3,4,0,0,0
M,18,2,302,0,0,0,0,5,4,0,4,0,0,5,5,4
F,25,19,973,4,0,2,1,0,5,0,5,3,0,5,0,0
F,56,0,445,1,0,0,5,4,1,0,0,0,0,0,0,5
F,25,1,815,1,0,4,5,0,2,5,0,2,0,2,2,0
M,50,17,880,0,3,2,2,5,4,0,0,2,0,3,5,0
M,25,5,141,2,1,5,2,1,3,4,4,4,0,4,5,0
M,25,0,320,3,0,5,5,1,0,0,0,5,3,3,3,3
F,45,2,170,0,0,5,4,3,2,3,3,0,3,0,0,0
F,25,14,931,5,1,0,3,3,2,0,3,0,0,3,0,0
F,56,5,380,1,3,4,3,0,1,5,0,5,5,0,2,0
F,35,15,966,3,4,1,3,3,4,2,0,3,0,0,2,4
M,1,17,461,1,4,0,4,3,3,1,0,5,0,4,0,0
F,45,9,190,0,2,0,1,0,5,3,4,5,2,1,4,0
M,35,17,655,3,0,1,3,3,3,0,0,4,4,0,0,5
F,25,12,186,5,2,1,4,1,0,5,0,2,1,1,0,0
M,25,1,100,5,1,3,5,0,4,0,0,2,0,0,4,0
F,35,9,602,1,0,4,5,4,0,3,0,1,1,4,1,0
M,35,11,443,4,0,0,1,0,0,3,3,3,0,0,2,4
F,45,10,813,1,0,0,0,2,2,3,4,1,3,5,0,0
M,45,7,307,5,5,0,0,0,3,3,2,2,0,0,0,0
M,56,4,997,4,0,5,0,3,2,5,2,1,3,3,0,1
F,45,17,977,4,0,0,2,1,0,3,1,3,5,0,0,0
M,50,9,146,1,1,0,4,0,0,0,0,2,0,0,1,0
M,18,3,381,2,4,5,3,0,2,5,4,2,5,0,0,3
M,18,3,325,5,1,1,1,1,5,4,0,1,2,0,0,0
F,25,0,379,1,2,0,1,0,1,2,3,4,1,5,0,0
M,25,13,956,3,0,4,5,0,5,5,2,1,5,0,1,1
M,18,0,800,5,0,0,2,4,4,2,0,5,2,0,3,0
M,25,6,799,3,0,0,1,1,0,4,0,5,3,0,5,4
M,50,19,590,5,2,0,0,2,2,0,2,1,3,4,1,0
M,1,2,731,5,2,4,4,1,0,0,0,1,0,5,0,1
F,25,15,895,1,3,0,2,3,0,3,3,2,5,0,1,3
F,45,9,196,0,3,0,0,4,0,3,0,0,0,3,3,4
M,50,0,484,3,5,0,5,1,0,4,3,2,1,0,1,1
M,25,1,206,0,0,0,0,3,2,5,5,4,5,0,2,0
M,25,5,361,2,5,3,0,4,0,1,0,3,4,0,0,4
F,45,16,895,4,4,0,4,0,0,1,0,3,2,0,0,0
F,35,1,655,0,4,5,1,5,2,4,5,3,2,0,3,0
F,25,13,396,3,5,0,5,1,0,0,0,2,4,5,3,2
M,25,0,727,0,3,5,0,1,1,0,4,4,4,1,0,3
F,50,0,190,3,1,2,5,3,5,1,0,4,2,0,0,4
F,35,13,161,3,1,5,5,1,2,1,3,5,0,3,0,4
F,1,16,382,2,0,5,4,5,5,4,4,5,0,2,1,4
F,45,16,281,5,1,0,1,0,0,4,0,0,5,0,1,0
M,18,2,520,1,4,5,2,0,0,0,0,3,0,0,1,4
F,50,9,240,5,1,5,4,3,3,4,1,2,0,0,3,0
F,18,20,136,0,0,1,1,3,4,0,0,3,1,0,4,0
F,45,4,924,2,5,5,5,0,2,5,2,0,0,0,5,2
F,25,5,379,2,4,0,3,4,0,4,4,2,0,4,5,1
M,35,19,870,3,4,2,3,1,5,5,0,0,0,1,0,4
M,56,11,944,5,1,4,3,4,0,0,5,3,4,4,0,2
F,18,17,430,5,4,5,2,0,3,2,0,1,4,5,5,0
M,50,8,111,0,0,3,4,2,0,1,5,1,4,4,0,5
F,45,4,605,0,0,0,1,2,4,3,1,5,0,0,0,3
M,56,4,720,0,0,4,5,3,0,2,0,3,1,2,0,0
M,45,12,433,4,0,0,5,3,4,3,3,5,0,0,1,0
F,35,5,240,4,0,2,3,1,1,4,2,3,2,4,0,4
F,35,15,33,0,0,5,1,5,5,0,2,5,2,0,1,0
M,18,18,490,4,1,0,0,0,4,5,0,2,2,3,0,4
M,25,0,904,1,2,1,0,3,0,3,0,1,0,0,0,0
M,25,4,761,0,3,4,3,0,4,4,5,4,0,0,0,2
F,35,20,640,3,4,4,3,0,3,2,1,3,1,3,4,4
F,50,12,396,2,3,1,3,3,1,2,0,1,0,2,0,0
F,35,0,927,5,0,1,4,3,4,3,4,1,3,5,1,2
M,1,11,349,2,1,1,4,0,2,4,5,2,4,4,0,3
M,18,15,232,0,2,2,2,0,0,0,4,3,0,0,0,0
F,18,12,319,4,5,1,3,0,4,0,3,4,4,0,5,0
F,35,5,870,2,1,4,4,5,3,4,3,4,2,4,0,0
M,25,15,326,2,0,0,5,1,0,4,3,5,5,0,0,1
M,45,8,149,4,0,2,1,1,3,0,0,2,4,5,3,4
M,45,15,110,3,0,0,1,0,0,0,1,0,2,1,3,0
F,18,18,191,5,5,5,4,3,2,2,0,4,0,0,0,1
F,56,15,89,1,1,0,3,1,2,5,3,3,3,5,0,0
M,56,8,186,0,0,4,5,4,0,2,3,5,0,1,0,0
F,56,3,720,2,4,0,1,4,4,0,0,5,5,5,4,0
F,18,1,301,5,2,0,0,1,4,2,5,0,3,5,0,0
M,35,19,927,1,0,2,5,4,0,0,5,4,0,3,0,0
M,25,12,40,4,3,4,5,0,2,5,0,3,0,3,0,3
F,35,20,462,4,3,5,5,3,3,3,3,4,4,0,0,4
F,25,3,108,1,1,1,2,0,3,4,0,4,0,0,0,0
M,25,6,144,4,3,0,2,4,1,5,3,4,4,3,0,4
M,25,20,198,0,5,0,0,1,0,5,4,1,0,2,0,0
M,35,20,166,3,0,0,5,1,3,2,0,1,5,0,1,3
F,1,12,173,1,3,5,5,4,3,4,3,4,0,1,0,0
M,45,18,740,0,1,5,2,4,1,5,0,4,5,5,0,5
F,25,11,622,3,4,3,5,1,4,0,5,2,3,4,3,0
M,35,17,330,4,0,4,1,0,0,5,0,4,0,3,5,4
F,45,20,347,1,4,1,0,1,2,2,0,0,0,0,5,0
F,25,17,880,1,1,0,1,4,0,3,4,4,2,2,0,5
F,45,5,970,1,1,0,0,0,1,5,1,2,4,4,0,1
M,50,18,109,5,0,0,0,4,2,1,4,3,3,0,0,1
F,35,14,752,1,0,0,4,3,2,0,2,4,0,3,1,0
F,25,4,980,5,0,4,4,4,3,0,3,4,0,0,0,2
M,45,5,186,3,1,5,5,1,3,5,0,5,0,1,0,4
M,25,15,799,5,4,5,2,0,5,0,0,0,0,0,0,0
F,1,7,925,5,3,0,1,0,4,4,3,0,5,0,4,2
M,45,4,804,2,3,1,1,1,0,3,0,1,0,2,0,4
F,35,4,915,5,5,0,0,3,0,4,4,0,0,5,0,1
F,56,11,559,4,4,5,4,4,3,0,0,5,4,3,2,2
M,25,5,81,1,0,4,5,3,0,5,3,0,0,1,0,0
F,18,15,381,4,4,0,3,1,0,3,2,3,4,0,0,3
M,56,14,100,1,0,1,5,4,0,3,1,4,0,4,2,0
F,25,10,430,3,0,1,2,3,0,0,0,2,2,4,0,4
F,35,19,486,2,1,0,1,3,3,5,4,3,4,5,0,0
M,45,0,68,5,0,1,1,0,3,2,0,1,4,0,2,0
M,25,16,224,0,4,0,0,0,3,3,0,5,0,0,0,0
F,35,12,497,2,3,0,5,2,1,3,0,2,1,0,0,0
M,25,7,741,1,3,5,5,0,0,5,3,0,4,5,0,4
F,1,17,16,5,3,5,4,0,2,4,0,4,0,0,0,5
F,50,7,740,4,1,2,5,4,2,0,5,1,0,5,0,4
M,25,2,953,2,2,3,1,4,5,2,1,2,2,5,5,0
F,18,7,947,4,1,1,0,5,2,0,2,0,5,0,5,4
M,45,19,870,3,0,3,1,2,3,5,2,4,0,4,0,2
F,25,4,797,0,0,3,0,4,3,0,0,2,0,5,0,0
F,50,1,629,5,0,0,1,3,1,2,0,3,1,3,1,0
M,35,20,446,0,0,0,0,0,5,3,1,3,1,4,0,0
F,35,5,235,2,1,5,4,4,0,2,2,4,4,5,0,1
M,25,16,50,0,4,1,0,1,0,0,5,0,0,0,0,0
F,50,15,142,2,0,0,2,1,5,0,0,3,0,0,3,0
M,45,1,680,1,1,1,5,4,0,1,0,3,4,4,0,4
F,50,13,727,3,2,5,1,0,0,0,3,4,0,0,5,1
M,25,14,559,1,1,4,0,5,0,3,4,0,3,1,5,2
F,45,8,381,3,0,0,0,0,4,5,3,1,2,4,0,1
F,50,12,319,4,3,5,0,4,2,5,5,2,2,0,0,0
F,18,14,956,3,5,5,1,4,0,2,0,0,2,0,0,3
F,25,1,211,5,0,1,3,1,0,4,0,4,0,4,4,0
F,25,4,947,4,3,1,3,1,2,0,0,4,5,0,4,1
M,25,18,931,1,0,0,5,5,1,0,2,0,0,2,2,0
F,25,20,354,2,1,4,4,2,0,5,0,4,2,5,0,2
M,35,0,274,4,0,0,0,1,0,0,0,4,4,1,0,0
F,25,17,794,3,2,0,5,3,3,1,5,5,4,1,0,0
M,35,16,744,0,5,1,1,5,3,3,2,3,0,0,0,1
M,18,0,98,1,0,2,5,0,0,3,3,5,0,4,4,4
F,45,5,231,5,2,4,5,4,4,3,5,1,3,0,3,0
M,25,20,937,2,1,5,1,2,1,0,2,1,4,0,0,1
M,45,4,144,4,0,0,4,1,3,3,1,2,0,5,0,4
F,18,7,370,4,1,3,0,0,0,2,0,4,3,4,5,2
F,56,10,330,4,4,5,4,5,3,2,2,1,5,0,3,1
F,35,16,944,4,1,0,4,3,0,2,0,4,0,0,0,2
F,18,3,863,0,0,4,3,4,2,5,3,5,4,0,0,0
M,45,5,471,5,1,0,4,2,4,5,0,2,0,5,1,0
F,35,12,66,2,1,0,0,4,4,0,0,2,5,0,0,0
M,45,14,988,2,1,2,2,0,1,5,0,4,2,4,0,0
F,50,20,223,2,1,2,1,4,3,2,0,5,0,0,0,5
M,56,7,361,0,0,2,0,1,0,0,0,3,0,0,5,0
M,25,16,381,1,0,0,5,4,3,0,0,2,5,5,1,0
M,45,17,919,1,1,0,3,0,2,4,0,4,5,4,0,4
F,50,14,201,1,0,0,2,3,4,4,0,2,1,2,5,0
F,50,0,838,2,0,0,2,3,0,2,5,1,1,0,1,0
F,1,4,730,0,0,0,2,5,2,4,0,2,4,5,0,3
F,45,0,917,1,0,0,3,1,0,3,3,1,2,3,5,0
F,18,12,741,0,5,1,1,1,0,5,1,3,5,2,4,0
F,50,7,547,5,0,5,3,3,5,1,3,1,1,4,0,3
M,45,0,540,4,0,0,0,4,1,3,5,0,0,0,3,0
F,45,5,680,4,1,1,5,0,0,5,4,1,0,0,0,0
M,18,7,720,3,2,0,3,0,3,0,3,0,5,0,0,4
F,56,10,972,0,4,0,5,5,3,0,0,4,0,4,5,0
F,25,2,458,0,1,4,4,5,0,4,5,0,2,0,0,5
M,35,0,612,2,5,4,4,4,4,5,1,4,2,0,1,5
F,56,19,150,1,1,5,1,0,2,3,0,5,0,4,0,1
M,1,16,24,3,0,4,4,0,0,3,0,4,3,0,2,4
M,45,5,436,5,4,2,4,0,0,2,0,2,0,4,0,3
F,45,1,468,2,0,5,2,3,0,1,5,3,0,2,0,0
F,45,1,856,3,0,0,4,1,2,3,0,5,2,0,0,0
M,50,2,524,0,1,0,2,0,1,4,1,4,1,5,1,0
