Gender,Age,Occupation,ZIP-code,673,1881,1920,2087,2138
F,45,12,253,4.0,3.0,0.0,5.0,3.0
M,25,14,563,2.0,1.0,1.0,5.0,3.0
F,1,8,198,0.0,0.0,0.0,5.0,4.0
M,35,9,843,4.0,1.0,0.0,0.0,4.0
M,56,9,967,0.0,5.0,0.0,5.0,1.0
M,18,3,990,4.0,4.0,0.0,1.0,0.0
M,56,8,925,1.0,2.0,2.0,4.0,2.0
M,45,5,323,5.0,1.0,4.0,3.0,5.0
F,25,20,336,0.0,4.0,5.0,4.0,2.0
M,50,1,307,2.0,1.0,2.0,0.0,3.0
M,50,20,803,0.0,0.0,0.0,3.0,2.0
M,45,8,56,0.0,2.0,4.0,4.0,1.0
F,50,18,40,0.0,1.0,2.0,0.0,0.0
M,56,1,923,1.0,0.0,3.0,5.0,3.0
F,35,18,437,5.0,1.0,5.0,4.0,2.0
M,35,17,582,4.0,5.0,1.0,0.0,4.0
M,56,15,950,5.0,3.0,2.0,4.0,0.0
F,56,11,613,2.0,2.0,1.0,1.0,4.0
M,18,13,560,4.0,4.0,5.0,0.0,1.0
M,56,17,77,1.0,0.0,0.0,4.0,3.0
M,35,5,991,1.0,0.0,0.0,3.0,0.0
M,35,10,54,0.0,0.0,1.0,4.0,1.0
M,56,0,229,0.0,0.0,5.0,4.0,2.0
M,35,2,300,0.0,0.0,0.0,3.0,2.0
M,25,0,90,3.0,3.0,4.0,0.0,1.0
M,45,17,215,1.0,1.0,0.0,4.0,3.0
M,45,7,191,0.0,5.0,0.0,3.0,4.0
M,50,13,957,3.0,1.0,2.0,3.0,0.0
F,25,1,911,4.0,1.0,5.0,0.0,1.0
M,1,3,13,1.0,5.0,0.0,4.0,3.0
M,56,20,609,0.0,0.0,0.0,0.0,0.0
F,56,15,945,4.0,1.0,1.0,0.0,2.0
F,25,9,488,2.0,4.0,4.0,3.0,4.0
M,35,4,212,3.0,0.0,0.0,0.0,1.0
M,25,7,804,5.0,0.0,1.0,4.0,0.0
M,25,20,13,3.0,1.0,2.0,5.0,2.0
M,35,12,474,4.0,1.0,0.0,0.0,0.0
M,18,4,937,5.0,0.0,1.0,4.0,1.0
M,18,13,984,0.0,0.0,0.0,0.0,0.0
M,25,16,900,0.0,4.0,3.0,3.0,0.0
M,56,9,115,3.0,4.0,4.0,1.0,4.0
M,45,4,22,4.0,3.0,1.0,1.0,0.0
M,45,6,19,0.0,5.0,0.0,2.0,0.0
M,25,6,559,2.0,1.0,0.0,0.0,1.0
M,35,4,144,1.0,1.0,5.0,4.0,2.0
M,25,7,558,2.0,3.0,2.0,0.0,2.0
F,18,2,744,0.0,0.0,1.0,5.0,0.0
M,18,1,555,2.0,0.0,5.0,1.0,0.0
F,35,3,924,1.0,0.0,3.0,5.0,1.0
F,35,19,421,4.0,0.0,1.0,0.0,3.0
M,25,5,577,5.0,3.0,3.0,4.0,1.0
M,18,11,104,2.0,1.0,2.0,5.0,3.0
M,50,20,840,2.0,3.0,1.0,4.0,2.0
F,56,2,802,3.0,5.0,3.0,4.0,2.0
M,45,20,432,0.0,0.0,2.0,0.0,0.0
F,18,8,280,2.0,0.0,5.0,5.0,4.0
M,35,16,850,0.0,2.0,2.0,4.0,0.0
F,18,19,405,0.0,4.0,4.0,5.0,2.0
M,45,9,730,2.0,4.0,1.0,5.0,3.0
M,35,9,550,2.0,1.0,3.0,5.0,1.0
M,25,2,836,3.0,4.0,0.0,0.0,0.0
M,45,16,463,2.0,0.0,0.0,0.0,0.0
M,56,15,731,0.0,1.0,2.0,2.0,0.0
M,25,15,540,3.0,3.0,1.0,0.0,4.0
F,35,12,380,2.0,0.0,1.0,0.0,0.0
M,35,13,920,0.0,2.0,2.0,3.0,2.0
M,45,18,481,0.0,2.0,0.0,3.0,4.0
F,18,1,836,5.0,0.0,2.0,3.0,3.0
M,35,0,244,3.0,1.0,3.0,5.0,0.0
F,25,3,992,2.0,3.0,3.0,5.0,3.0
M,18,7,911,0.0,1.0,0.0,0.0,0.0
M,18,14,532,0.0,0.0,3.0,4.0,4.0
F,25,5,49,0.0,1.0,0.0,2.0,0.0
F,25,5,836,3.0,0.0,5.0,3.0,3.0
F,1,5,29,4.0,1.0,5.0,0.0,4.0
F,25,10,765,0.0,0.0,3.0,5.0,2.0
F,18,19,424,3.0,1.0,0.0,0.0,0.0
M,25,10,571,3.0,1.0,1.0,4.0,5.0
M,56,1,895,4.0,1.0,4.0,0.0,2.0
M,56,7,376,4.0,0.0,1.0,3.0,2.0
M,35,11,54,3.0,0.0,1.0,3.0,3.0
M,25,5,640,4.0,0.0,0.0,0.0,0.0
F,50,3,381,2.0,2.0,0.0,3.0,2.0
M,50,1,50,5.0,4.0,4.0,3.0,2.0
M,18,4,457,0.0,0.0,3.0,0.0,0.0
F,35,5,680,0.0,0.0,4.0,1.0,1.0
F,1,11,20,3.0,1.0,2.0,1.0,5.0
M,18,14,285,0.0,0.0,4.0,0.0,2.0
M,45,14,809,4.0,1.0,1.0,0.0,0.0
F,25,1,501,4.0,0.0,0.0,1.0,4.0
M,35,19,168,2.0,4.0,0.0,0.0,0.0
M,18,12,112,1.0,3.0,0.0,0.0,2.0
F,18,11,633,2.0,2.0,2.0,5.0,4.0
M,56,7,352,1.0,4.0,3.0,0.0,3.0
M,56,10,141,2.0,4.0,2.0,4.0,4.0
M,18,12,895,2.0,0.0,5.0,0.0,0.0
M,56,6,489,0.0,0.0,1.0,2.0,2.0
F,50,8,800,0.0,0.0,4.0,4.0,0.0
M,35,0,33,1.0,3.0,5.0,4.0,4.0
M,35,5,301,4.0,0.0,2.0,0.0,0.0
F,56,7,970,3.0,1.0,4.0,3.0,5.0
M,25,11,756,1.0,1.0,0.0,4.0,1.0
F,25,20,103,1.0,4.0,0.0,3.0,2.0
F,25,19,870,1.0,1.0,5.0,2.0,3.0
M,35,1,292,0.0,0.0,0.0,0.0,2.0
M,25,20,743,1.0,1.0,1.0,0.0,2.0
F,1,6,229,3.0,0.0,0.0,0.0,2.0
M,56,20,973,0.0,3.0,3.0,0.0,3.0
F,56,3,24,2.0,1.0,0.0,2.0,2.0
M,35,12,221,4.0,1.0,0.0,0.0,0.0
F,18,8,524,0.0,0.0,5.0,2.0,1.0
M,25,11,875,5.0,1.0,2.0,1.0,4.0
M,25,12,705,0.0,0.0,0.0,4.0,0.0
F,45,4,60,1.0,0.0,1.0,2.0,3.0
F,18,6,31,3.0,3.0,4.0,1.0,2.0
F,45,4,502,1.0,4.0,1.0,2.0,2.0
M,50,20,468,0.0,5.0,2.0,4.0,4.0
F,25,12,45,1.0,0.0,3.0,2.0,0.0
M,35,16,434,0.0,1.0,3.0,3.0,2.0
M,18,6,760,1.0,1.0,3.0,4.0,0.0
M,25,17,983,0.0,0.0,1.0,4.0,2.0
M,50,3,488,4.0,1.0,0.0,0.0,0.0
M,50,3,794,0.0,1.0,2.0,3.0,2.0
M,56,5,750,0.0,4.0,0.0,0.0,0.0
M,1,14,103,1.0,1.0,0.0,0.0,0.0
M,45,3,89,1.0,1.0,0.0,4.0,3.0
M,25,5,285,0.0,3.0,4.0,5.0,0.0
M,25,2,580,0.0,0.0,1.0,0.0,3.0
M,45,3,488,3.0,5.0,5.0,5.0,3.0
M,35,16,300,2.0,3.0,4.0,0.0,0.0
M,35,6,440,3.0,4.0,4.0,5.0,3.0
F,35,1,144,0.0,4.0,5.0,0.0,0.0
F,35,10,360,1.0,0.0,0.0,4.0,5.0
F,56,14,535,0.0,0.0,2.0,4.0,0.0
