Gender,Age,Occupation,ZIP-code,2,56,673,810,885,1009,1073,1097,1525,1654,1702,1750,1881,1920,1967,2017,2043,2087,2093,2138,2399,3438,3439,3440
M,56,7,198,1,4,0,1,3,0,0,0,0,3,2,1,0,3,2,5,0,5,5,0,0,4,0,5
F,1,14,122,0,4,2,0,0,3,3,1,2,2,0,0,5,0,3,1,3,2,1,0,0,4,0,3
F,50,13,801,0,2,0,0,0,0,1,0,1,0,0,0,0,5,0,4,0,4,2,0,0,4,3,4
M,25,3,331,0,1,1,0,3,0,0,4,0,3,1,1,0,2,3,0,0,2,4,3,4,3,4,2
M,25,13,346,3,1,0,0,0,0,3,4,3,0,4,0,0,5,2,3,4,0,3,3,0,4,0,2
M,25,16,273,5,0,1,2,0,4,2,3,4,1,0,0,5,0,0,1,0,1,0,0,2,2,2,0
M,25,9,215,5,0,0,4,1,4,0,0,4,0,0,0,0,0,3,0,0,5,0,0,1,1,0,4
M,35,20,836,0,4,5,0,0,0,2,3,0,3,1,0,0,5,0,0,3,3,0,0,3,1,0,0
F,35,1,301,3,3,5,0,0,3,5,4,5,3,0,2,0,0,5,4,0,0,4,3,5,2,4,3
F,50,5,198,0,0,4,0,0,3,2,2,5,3,0,0,0,4,0,5,0,0,3,5,4,3,4,4
M,50,16,23,0,0,0,0,0,3,3,2,0,0,0,2,0,0,0,1,0,4,4,2,0,0,0,0
F,18,2,347,4,0,4,3,0,0,2,0,0,5,2,0,0,3,3,4,3,5,0,5,0,4,0,0
M,35,11,525,1,0,1,0,0,0,1,3,0,4,0,0,2,2,0,5,0,0,1,3,0,4,0,3
F,18,18,186,3,0,3,3,0,0,2,4,0,2,0,0,3,0,1,0,0,4,4,0,2,4,5,4
F,18,2,20,1,1,2,4,4,0,2,5,0,0,0,4,1,4,5,4,0,4,4,0,2,1,0,0
M,25,1,582,5,1,3,0,4,0,1,0,2,2,0,0,0,0,0,2,4,4,5,4,1,2,5,0
M,56,2,921,0,0,4,3,0,0,0,0,0,0,0,1,0,1,5,3,0,5,0,2,0,0,1,2
F,18,13,127,0,0,0,0,2,4,4,4,0,0,4,0,2,0,0,1,0,3,2,3,3,3,0,4
F,18,0,965,3,2,0,0,1,0,0,1,0,4,0,0,3,0,4,2,3,2,2,4,1,1,2,4
F,35,4,276,1,2,0,3,4,5,0,1,2,4,1,0,4,3,1,3,3,0,3,0,0,0,3,0
