Gender,Age,Occupation,ZIP-code,247,2100,2143,2872,3479
F,18,17,26,0,3,5,3,3
F,18,16,48,2,1,4,2,2
F,18,17,77,5,0,0,0,0
F,18,10,930,2,2,5,4,1
M,25,13,913,3,1,4,0,0
F,45,20,372,0,2,3,3,0
M,1,6,229,1,0,2,4,3
M,50,16,376,4,0,5,4,4
M,25,15,109,5,2,3,0,3
F,50,8,113,0,3,1,5,1
F,35,12,871,0,1,2,5,0
F,56,14,971,2,0,3,0,2
F,50,14,957,5,0,4,0,3
M,25,9,23,2,2,2,0,0
M,50,13,743,2,5,2,2,3
M,25,7,82,4,0,3,0,5
F,50,2,731,0,3,4,3,1
F,35,11,27,2,4,3,0,2
M,35,4,382,2,4,0,0,0
M,35,11,38,5,0,3,4,5
M,25,12,136,2,3,4,4,0
M,1,11,794,5,1,0,2,1
M,18,3,372,0,0,4,0,3
M,56,17,705,2,3,5,4,0
F,50,6,482,1,2,3,2,0
F,25,1,319,3,0,2,0,1
M,45,12,967,1,1,1,1,0
M,50,14,196,4,0,4,0,0
M,25,12,946,0,5,1,0,3
M,56,19,891,0,4,4,2,1
M,50,3,50,0,0,2,0,0
M,25,14,76,3,2,5,3,3
M,50,17,42,2,1,4,3,2
F,1,0,336,1,5,2,3,3
F,45,7,902,4,5,1,0,5
M,50,20,750,0,0,4,1,3
M,18,13,993,5,0,1,0,1
M,25,9,730,3,1,3,4,2
F,25,2,957,0,4,5,4,1
M,25,13,925,0,0,2,5,0
M,18,14,450,0,0,1,5,5
M,56,16,370,2,2,2,3,0
M,18,14,977,5,4,5,3,5
M,35,16,681,3,3,4,0,2
M,56,6,321,0,4,0,2,0
M,50,17,109,1,0,1,0,4
M,1,19,606,2,5,1,3,0
M,18,6,45,5,3,1,3,4
M,25,15,378,0,4,2,0,0
M,25,0,300,4,0,5,0,0
F,1,2,900,0,1,5,3,1
F,1,20,446,2,2,5,4,3
F,45,5,226,4,4,4,3,2
F,25,9,923,2,0,0,0,4
F,18,16,328,1,0,2,5,0
F,56,12,584,0,4,4,4,2
F,35,17,894,4,1,0,5,1
F,1,2,82,4,0,3,0,4
M,56,3,450,2,3,5,0,5
M,25,2,863,3,0,0,0,0
M,35,0,943,0,2,2,0,4
M,50,3,880,3,1,0,4,5
M,25,14,13,0,0,4,0,1
F,45,12,957,5,0,0,0,5
M,25,2,975,5,3,4,0,0
M,56,17,450,2,1,1,5,4
F,35,17,623,0,2,0,0,5
F,18,10,173,0,5,4,4,0
M,18,13,801,5,3,3,2,5
F,56,0,431,5,2,0,4,2
F,25,7,427,0,0,1,0,0
M,35,14,534,3,4,2,0,0
F,18,13,303,0,0,3,4,0
M,25,12,265,5,0,1,0,5
M,18,7,90,2,3,1,0,0
M,45,5,111,0,3,5,2,0
F,45,5,224,0,0,1,4,0
M,18,15,600,2,0,1,1,1
M,25,20,782,0,4,1,0,0
M,18,3,405,4,5,3,0,3
F,25,4,89,3,4,5,2,0
M,18,4,459,3,3,2,0,2
F,25,1,975,0,3,0,4,0
F,35,15,74,0,0,5,0,2
F,56,0,440,2,4,5,0,3
F,18,20,452,3,3,3,3,2
M,56,3,720,2,3,3,4,3
F,18,14,490,0,1,1,0,0
F,35,5,641,3,1,5,0,5
F,25,13,127,0,1,0,0,1
M,50,1,625,4,2,3,0,3
M,25,19,127,0,0,2,2,3
M,25,7,84,0,3,5,0,4
M,50,4,801,0,0,1,4,0
F,56,14,945,0,5,4,4,4
M,25,7,954,0,0,0,0,0
M,56,6,87,2,4,0,4,3
M,35,5,88,1,1,3,4,2
M,56,8,799,0,4,3,4,1
M,25,1,780,2,0,0,3,0
F,50,5,797,3,5,0,3,0
F,35,6,329,2,5,2,4,4
F,50,12,432,3,0,1,4,2
M,25,9,802,0,1,2,0,0
M,1,10,432,0,0,5,4,0
F,56,9,277,1,0,1,5,2
M,25,0,941,0,3,2,4,5
M,45,5,975,5,0,3,0,0
M,56,12,334,4,1,2,1,3
F,56,14,26,3,5,1,3,4
M,25,0,230,0,0,3,0,4
M,25,5,64,5,2,0,1,0
