Gender,Age,Occupation,ZIP-code,673,1881,1920,2087,2138
M,18,19,984,2,2,5,3,1
M,1,8,701,4,0,0,4,0
F,18,16,432,0,3,5,4,3
M,18,14,120,1,3,3,3,4
M,25,12,319,2,0,2,0,3
F,45,9,309,5,0,1,5,1
F,45,3,616,0,1,4,0,4
M,50,0,82,1,0,0,2,0
M,35,2,503,0,1,4,4,4
F,25,14,152,3,5,0,0,2
F,45,4,815,0,0,0,3,0
F,35,2,105,0,0,3,0,3
F,25,19,78,0,4,2,0,0
M,35,8,744,3,0,3,0,0
M,1,1,660,0,0,0,2,0
M,25,14,486,3,4,4,3,0
M,25,1,752,1,4,1,3,0
M,50,3,168,0,0,2,5,0
F,1,1,502,1,0,4,4,0
M,1,11,880,0,0,0,4,0
F,50,3,941,0,5,5,3,2
F,18,7,303,0,0,4,3,2
M,25,11,118,5,4,0,0,0
M,45,1,61,0,5,3,4,0
M,35,15,535,3,0,5,0,0
F,50,4,338,0,2,1,0,1
M,45,10,161,1,0,3,3,5
F,45,4,143,0,3,4,2,1
F,45,15,210,1,0,0,0,0
F,18,4,777,5,0,1,1,0
M,18,9,362,1,5,0,3,5
F,25,12,953,4,5,0,0,1
F,50,16,554,2,0,4,0,2
F,50,8,66,0,1,0,3,5
M,25,13,433,1,5,1,4,1
M,25,2,69,0,4,4,0,0
M,45,4,277,0,0,0,4,0
F,45,13,937,0,0,0,0,2
F,35,16,535,3,1,3,5,1
F,25,7,245,4,4,3,0,2
M,25,0,655,1,1,0,5,3
F,18,16,360,2,1,2,0,0
F,25,8,74,0,0,5,3,0
F,45,13,465,4,0,0,0,3
M,45,12,222,2,0,3,0,0
F,1,3,338,5,0,2,1,2
M,25,5,916,0,0,1,0,4
M,25,6,360,2,0,3,5,2
M,50,10,489,3,5,5,0,0
M,45,6,786,3,1,4,2,0
M,18,9,319,1,0,1,0,5
F,25,8,502,0,0,4,3,1
F,45,7,453,5,5,1,5,4
M,45,1,215,0,0,5,3,0
F,50,20,722,0,3,0,0,0
M,25,19,281,2,0,3,0,0
M,50,14,322,0,0,5,1,0
F,35,5,104,3,1,0,5,5
F,50,3,244,1,0,2,0,0
M,18,11,720,3,3,3,0,3
M,25,20,756,0,0,2,5,2
M,45,0,346,5,0,2,1,1
F,25,14,440,0,0,0,0,0
M,45,14,956,0,0,0,0,5
F,50,16,773,3,0,1,0,0
M,25,17,410,0,1,1,4,0
M,50,19,969,0,2,3,3,0
F,56,5,327,4,0,2,0,4
F,25,3,56,3,0,3,0,4
F,18,8,358,5,0,0,5,0
F,45,0,379,3,3,1,0,0
F,25,7,212,2,3,5,0,2
M,25,13,563,1,1,5,0,0
F,25,18,294,0,5,0,4,0
M,45,14,166,0,0,3,0,0
F,45,18,954,4,0,0,4,2
M,25,3,440,5,1,4,4,0
F,45,20,232,5,1,5,0,0
F,1,11,142,3,3,4,0,2
M,35,2,501,2,0,0,0,4
M,50,3,461,2,0,3,3,3
F,25,19,68,4,0,0,4,1
F,25,0,554,0,0,3,4,0
F,18,17,602,2,0,0,4,4
M,35,5,928,1,0,1,0,5
F,50,8,109,0,2,0,0,0
M,56,1,261,3,0,2,4,0
F,25,11,306,3,0,1,0,0
F,18,3,410,2,0,5,4,1
F,25,16,105,3,1,3,0,1
F,25,12,503,0,3,0,0,0
M,56,16,520,2,0,2,0,0
F,45,11,424,0,2,0,0,5
M,18,19,111,0,0,0,0,1
F,50,9,21,0,0,1,1,0
M,18,17,474,0,0,3,5,0
M,1,15,555,4,0,0,0,5
M,25,17,313,4,4,0,0,3
M,45,19,462,0,2,2,5,0
F,25,17,581,0,2,3,4,0
M,25,11,557,0,0,5,3,5
M,25,4,54,1,0,2,0,0
M,45,9,152,0,4,2,0,0
F,25,19,900,0,0,1,2,2
F,35,18,141,1,3,2,1,0
M,1,3,128,1,0,1,3,5
F,45,19,581,5,2,1,4,5
F,25,10,584,0,0,3,3,2
F,35,20,953,0,0,3,0,0
M,56,19,168,5,3,5,4,1
M,45,18,894,3,3,4,0,0
M,25,4,760,5,1,0,3,3
M,18,17,284,5,3,1,4,0
M,56,0,410,0,2,5,5,2
M,25,9,486,0,0,2,0,0
M,50,10,446,0,2,1,0,4
F,50,18,863,2,1,0,1,3
F,50,12,856,3,1,3,0,3
M,50,7,146,1,0,0,4,4
M,1,15,323,2,0,1,0,0
F,35,3,655,1,2,0,0,0
M,18,0,940,5,0,1,3,2
M,45,2,658,3,4,2,0,1
M,1,1,454,1,0,3,0,0
M,35,10,331,3,0,5,0,5
M,35,19,488,5,4,0,5,3
M,25,20,680,5,0,2,4,0
M,50,5,13,0,1,5,0,2
M,50,17,206,0,0,0,2,1
M,45,15,201,0,5,5,4,3
F,18,7,461,4,0,5,0,2
M,35,17,871,0,4,1,4,1
M,35,3,809,1,0,1,0,0
F,1,1,17,0,1,4,0,0
M,50,9,772,2,0,0,4,0
M,18,12,300,0,4,3,0,2
M,50,7,904,3,0,0,3,0
F,18,12,780,3,0,0,0,5
F,35,16,951,5,1,0,3,2
F,50,5,631,5,0,0,0,4
M,35,0,991,0,5,0,4,5
M,50,19,76,5,5,0,4,5
F,25,16,436,5,0,4,0,0
M,25,16,820,0,1,5,4,0
F,45,16,446,3,0,0,0,0
