Gender,Age,Occupation,ZIP-code,260,653,1525,2105,2193,2253,2628,2872,3438,3439,3440,3877,3889
M,25,4,12,3,0,1,5,5,0,0,0,2,0,5,0,0
M,50,12,282,0,0,0,4,0,0,4,5,0,3,0,4,0
F,35,18,813,0,3,5,0,5,5,5,2,0,3,0,1,3
M,25,19,433,5,1,0,0,0,3,5,5,3,2,2,2,0
M,18,12,800,1,0,1,5,5,0,0,3,4,1,0,1,0
M,18,2,336,4,3,0,0,1,1,3,4,4,0,0,5,0
M,56,11,244,1,0,0,2,1,2,5,3,0,0,4,0,4
F,35,19,554,2,0,0,2,3,2,5,0,2,1,1,1,0
M,50,18,240,2,0,0,0,0,3,3,3,5,0,0,1,0
F,50,4,895,3,4,0,0,1,3,1,4,0,3,0,0,0
F,1,12,900,0,0,5,5,0,3,1,5,0,0,1,4,3
F,45,17,580,4,2,0,4,5,5,5,2,5,5,5,4,3
M,25,8,584,3,2,0,1,0,0,2,2,3,2,5,2,0
M,25,1,402,1,0,0,4,4,0,4,0,3,0,2,2,0
M,56,6,236,5,5,0,3,0,0,3,0,4,2,0,5,4
F,35,9,497,1,5,0,4,5,0,5,0,3,1,0,4,1
M,1,9,498,1,4,2,3,0,4,0,5,0,3,0,4,1
M,1,13,173,1,5,0,0,1,0,0,0,5,0,5,2,3
M,25,3,321,4,2,0,0,2,0,1,2,0,4,3,0,5
F,45,1,933,5,2,0,0,4,5,0,3,5,0,0,5,3
M,18,5,957,5,0,0,1,5,0,0,0,5,0,2,0,3
M,35,1,436,5,0,1,5,3,0,4,0,0,0,1,2,0
F,1,12,279,4,5,1,0,5,5,3,0,0,4,4,0,2
M,1,1,988,4,5,0,4,4,5,4,0,4,3,3,0,5
M,35,12,465,5,0,3,3,5,1,2,4,3,0,0,5,2
M,35,17,77,5,0,0,2,4,5,2,4,0,2,2,1,1
M,1,15,969,5,1,1,5,0,0,4,2,4,0,0,0,0
M,35,16,623,2,4,0,2,3,0,2,2,3,2,2,5,2
M,50,15,551,3,5,5,0,2,3,3,0,4,3,0,0,0
M,56,13,988,3,3,0,2,0,0,3,3,0,3,2,0,0
M,45,2,131,2,5,0,2,3,1,3,5,2,1,0,3,0
F,50,10,208,4,5,1,5,0,1,5,2,5,3,3,3,0
M,45,18,488,5,2,1,2,5,0,4,5,5,1,0,0,1
M,1,19,276,1,5,0,0,0,0,4,0,0,2,5,4,5
F,18,2,396,0,5,0,4,0,4,2,1,5,5,0,2,0
M,45,12,302,1,5,0,5,0,1,2,5,3,4,0,2,0
M,25,15,701,5,0,0,1,0,0,3,5,4,1,0,5,1
M,18,16,708,5,0,3,3,0,0,3,1,0,0,0,4,1
M,18,4,928,5,0,1,5,0,0,4,5,0,4,0,5,0
M,50,17,726,1,2,0,4,0,0,2,1,4,3,0,5,0
M,1,16,982,0,0,0,0,0,0,0,1,0,0,0,0,0
M,50,3,27,4,3,0,3,1,3,4,1,4,2,0,2,0
F,45,11,193,5,0,4,5,3,0,3,5,5,1,1,3,3
M,45,12,76,3,4,0,5,2,0,3,2,4,5,0,5,4
M,56,0,224,1,0,0,1,0,4,1,0,1,3,0,3,3
M,1,14,114,3,0,0,5,3,0,1,1,0,0,0,0,1
F,50,0,88,5,2,1,4,0,2,0,4,0,4,1,5,4
M,45,5,815,0,3,1,4,2,0,0,3,4,0,5,0,0
M,18,9,970,3,1,2,0,5,3,5,2,1,4,2,3,5
F,50,11,443,5,4,0,4,2,1,5,1,2,3,0,5,0
M,25,8,758,5,0,0,4,5,0,0,2,5,0,0,0,4
F,1,7,62,3,0,3,0,2,2,4,4,0,0,0,2,2
M,1,14,461,0,1,0,0,5,1,2,2,4,0,0,0,5
M,50,8,820,1,1,1,4,3,4,1,0,5,0,0,0,3
F,35,9,820,5,4,4,2,0,0,0,4,0,4,1,0,1
M,56,15,196,5,5,1,4,4,4,2,3,0,2,5,0,3
M,1,19,547,3,4,0,2,4,0,2,2,0,0,0,0,0
M,50,12,900,1,2,0,0,1,0,4,0,5,0,0,1,2
M,25,19,165,4,1,0,2,4,1,3,0,4,0,5,0,0
M,50,2,38,5,2,0,1,4,5,3,2,5,0,0,0,4
M,50,7,336,1,2,0,1,4,5,5,3,0,3,0,4,4
F,18,4,630,5,0,0,3,0,0,4,0,0,3,0,0,0
F,35,18,382,0,0,0,2,5,1,4,4,0,0,4,0,0
M,25,2,981,1,0,2,0,5,2,0,3,0,4,0,2,0
M,18,19,941,0,0,0,4,0,1,4,0,4,0,0,3,0
F,45,2,379,5,4,1,2,2,0,2,4,4,3,0,4,2
F,25,3,463,0,5,5,4,0,0,1,0,0,0,0,3,0
F,45,11,935,2,0,0,2,4,2,2,4,3,0,0,1,3
M,25,17,596,3,2,0,3,0,0,1,2,0,0,5,3,0
M,18,20,560,3,0,0,3,5,0,1,0,0,2,0,2,3
M,18,2,928,3,0,2,2,0,0,0,4,4,1,0,3,1
M,25,15,625,5,0,0,2,5,0,2,3,3,0,0,0,3
M,25,11,794,5,2,2,0,0,4,1,0,0,0,0,4,0
M,25,8,910,1,0,0,1,5,3,4,0,2,0,0,4,4
F,18,1,973,5,2,5,1,1,0,4,2,3,5,1,2,0
M,25,10,462,0,0,5,0,5,1,5,4,3,0,0,0,2
F,1,18,290,1,1,3,4,0,1,0,4,3,2,1,0,0
F,45,7,606,4,0,0,4,4,3,3,4,5,3,0,5,5
M,35,7,912,3,5,5,2,2,4,4,5,0,0,3,3,3
F,50,6,815,2,4,5,0,4,1,0,0,4,0,0,1,0
F,18,17,735,1,1,0,2,0,0,3,0,0,4,0,5,5
