Gender,Age,Occupation,ZIP-code,2,56,673,810,885,1009,1073,1097,1525,1654,1702,1750,1881,1920,1967,2017,2043,2087,2093,2138,2399,3438,3439,3440
F,1,10,405,4,0,0,1,4,0,5,2,0,0,1,0,1,2,3,0,0,1,3,5,3,2,0,3
F,25,20,630,0,0,3,0,0,5,0,1,1,4,3,3,1,3,3,0,0,5,4,2,5,1,0,4
F,25,1,312,5,4,5,1,1,3,0,0,3,4,0,0,1,1,2,2,2,3,3,1,5,4,0,4
M,50,17,42,2,0,4,0,3,3,0,2,0,0,5,0,3,0,5,0,0,5,5,0,5,2,2,3
M,56,8,497,3,2,0,0,0,4,4,0,3,0,3,0,0,0,4,0,2,4,2,4,4,3,2,2
M,50,2,924,4,3,5,0,2,3,3,0,0,4,1,5,5,0,4,0,1,0,0,4,3,2,5,0
M,1,17,437,0,4,3,0,0,5,4,4,1,0,0,3,0,5,1,3,1,4,0,0,3,2,2,1
M,56,4,820,3,3,0,0,0,5,4,3,0,3,0,3,0,0,5,1,0,0,3,3,3,2,0,4
M,50,11,193,3,3,1,0,2,0,2,3,3,1,5,5,0,1,1,0,0,0,4,0,5,5,3,0
M,18,4,186,0,2,0,0,1,2,4,3,3,0,2,0,0,4,3,0,1,4,0,0,0,3,0,0
F,25,5,345,3,2,0,2,5,2,4,2,0,0,0,2,3,0,5,3,0,0,4,5,3,4,0,3
M,35,15,194,3,0,1,4,0,5,0,0,1,3,1,1,0,5,2,0,0,0,3,1,5,3,0,3
F,45,3,894,0,0,2,1,0,1,0,0,5,0,3,2,2,0,0,3,2,0,0,0,5,3,4,2
M,25,4,16,1,0,1,1,0,1,5,0,5,0,5,1,0,5,3,5,3,2,5,1,0,4,4,0
F,1,14,880,1,0,1,0,1,0,5,0,2,0,0,0,4,0,3,5,5,0,5,1,3,5,0,0
F,1,12,417,1,4,1,4,0,3,1,5,4,1,5,0,0,0,3,1,4,3,0,5,4,3,0,0
F,18,15,68,4,0,4,0,3,4,2,3,5,0,2,0,5,0,1,2,5,3,0,0,2,2,0,4
M,18,10,625,5,0,3,0,3,0,0,5,1,0,5,4,1,1,2,2,1,0,1,5,2,0,4,1
M,56,2,232,5,1,5,1,5,1,0,1,0,1,2,3,0,3,0,5,0,0,3,5,5,3,3,2
M,45,14,371,3,0,1,4,1,2,2,5,0,5,0,0,1,5,3,4,0,5,5,1,5,2,3,2
M,50,14,85,3,2,0,3,5,1,5,5,0,3,1,0,2,1,0,0,5,2,0,0,1,4,0,4
M,50,15,581,2,0,1,0,0,0,4,4,0,1,3,0,0,0,1,4,4,2,5,1,2,3,4,2
F,25,8,941,4,1,3,0,2,0,3,4,4,3,2,1,1,4,0,0,0,0,5,4,3,4,0,4
F,50,0,501,2,0,3,0,3,2,5,1,2,0,0,0,0,0,1,3,5,4,0,0,0,4,0,1
M,25,2,358,3,4,3,3,0,4,5,4,5,2,4,0,0,0,4,0,5,4,1,0,2,3,0,0
F,56,4,921,0,0,4,0,5,3,2,3,3,0,5,0,3,1,5,4,0,3,4,2,0,2,0,4
M,45,7,131,0,2,5,0,0,2,5,3,0,2,4,4,0,0,3,3,0,2,3,0,2,0,4,4
F,18,8,743,0,0,0,3,0,1,0,5,0,0,1,0,2,0,3,3,3,0,4,0,0,2,3,3
M,50,13,70,1,3,2,4,0,1,1,2,1,3,2,0,4,2,1,2,0,2,5,0,0,3,2,1
F,18,7,708,5,0,4,4,0,4,4,1,2,5,0,4,4,2,3,3,0,0,0,0,1,0,4,0
M,25,17,758,3,0,0,4,3,0,4,2,0,3,0,1,3,0,5,5,1,2,3,0,1,4,5,0
M,25,0,433,3,0,2,0,1,0,0,1,0,0,5,5,3,5,1,5,0,0,0,2,5,5,3,1
M,56,12,494,5,2,5,1,5,0,4,1,0,2,0,0,5,0,2,5,0,0,0,0,5,2,0,0
F,25,14,370,0,2,1,0,1,5,0,4,3,1,2,2,1,0,5,0,1,5,3,5,2,1,0,2
F,18,2,421,0,3,0,2,0,1,1,1,4,1,1,4,0,2,0,3,2,3,3,1,0,5,0,0
M,18,9,756,3,0,1,1,4,2,5,3,1,0,4,1,3,4,1,0,5,0,5,2,0,4,0,0
M,50,4,560,2,0,0,1,0,0,0,1,2,1,1,1,0,0,5,0,0,3,0,0,5,5,0,0
M,18,11,660,1,0,3,0,2,2,0,4,4,3,4,3,0,4,1,3,0,2,0,5,1,3,5,0
M,50,9,82,2,0,0,0,0,2,0,5,2,0,2,3,1,2,5,2,0,0,0,2,3,4,5,0
M,25,3,253,4,1,4,0,1,4,4,1,4,3,1,4,1,5,2,0,0,0,0,5,5,1,5,0
F,45,0,837,0,2,3,0,0,2,1,0,3,4,2,3,0,2,4,4,2,4,4,2,2,4,0,3
F,18,7,345,0,0,3,0,1,0,0,1,0,2,4,0,0,2,4,3,1,0,0,2,5,4,0,3
M,25,15,782,0,0,3,4,1,0,5,1,0,1,5,0,0,4,2,0,1,3,3,1,5,5,0,3
F,18,5,405,0,2,0,3,1,3,0,3,1,1,0,0,0,2,1,0,1,4,0,0,0,0,5,0
M,56,10,560,5,3,0,0,0,0,1,0,1,3,0,0,3,5,3,0,2,0,0,1,1,1,5,0
F,45,9,261,4,2,0,1,0,0,1,5,3,0,1,5,3,5,5,0,2,3,0,5,2,4,1,0
M,25,12,750,5,0,0,0,1,4,4,5,3,1,0,3,0,0,4,0,3,2,0,1,1,0,2,0
F,25,7,82,1,0,0,1,0,2,4,4,4,5,2,0,0,5,2,4,0,0,5,5,0,0,0,5
M,50,11,206,3,1,1,0,5,1,5,4,5,5,2,5,0,3,2,1,0,0,0,5,4,3,4,4
M,45,7,988,4,2,0,0,0,5,0,4,4,1,5,4,0,0,3,0,0,5,0,5,3,5,0,0
M,1,12,871,4,2,0,3,5,1,0,1,0,0,4,2,2,0,4,3,5,5,0,5,0,5,0,1
M,56,13,347,2,0,1,0,0,0,5,0,4,0,0,3,3,2,1,0,5,5,0,5,0,0,0,1
M,25,2,557,0,3,4,0,0,1,2,5,3,3,0,0,0,0,0,0,4,4,5,0,1,2,1,0
M,1,20,910,3,2,2,4,0,0,4,5,2,0,3,0,3,0,0,0,0,5,0,0,0,5,3,0
M,50,4,606,1,0,4,3,3,1,4,4,4,0,0,0,1,0,3,5,2,4,4,0,0,5,3,0
M,1,8,917,5,4,2,0,0,5,5,5,0,0,2,0,3,1,1,5,5,0,5,2,0,0,5,4
M,50,10,346,0,1,1,2,4,2,5,0,1,4,3,0,0,1,0,0,0,5,0,2,2,3,0,0
M,25,7,16,3,0,4,1,1,0,0,5,1,4,1,0,2,1,3,2,2,0,2,4,0,2,0,2
F,18,4,965,3,4,4,0,1,4,5,4,2,0,4,0,0,0,4,1,5,0,0,5,0,3,4,0
M,1,4,165,3,4,3,1,0,1,5,5,0,0,4,5,5,0,1,2,1,0,0,0,0,2,0,0
F,25,6,987,0,3,1,2,3,2,5,4,4,0,2,1,4,4,1,0,2,0,2,1,5,2,0,3
F,50,17,115,3,1,3,0,3,2,1,0,4,4,0,3,1,2,5,4,0,0,0,0,1,0,0,0
F,45,2,726,3,1,3,3,0,5,5,4,5,0,0,0,2,0,1,0,1,4,2,1,0,3,0,0
F,56,4,958,4,2,3,0,1,0,3,3,2,5,5,2,2,0,4,4,3,0,5,5,2,2,5,0
M,1,6,297,1,0,0,2,0,4,4,5,0,2,0,0,0,0,3,0,0,4,5,0,2,3,0,0
M,1,9,944,0,2,0,0,2,1,4,1,2,3,0,0,2,4,5,0,0,2,3,0,2,3,3,0
M,18,11,446,0,0,0,4,2,0,2,0,2,0,0,0,0,0,1,5,1,3,5,2,0,0,0,0
F,56,7,468,3,2,2,4,5,3,5,0,1,0,1,5,0,0,0,4,0,0,2,2,0,5,0,1
F,25,20,641,3,0,4,0,0,3,0,2,3,3,0,3,0,3,5,0,4,0,5,0,3,2,0,1
F,56,15,923,3,0,5,0,3,0,2,3,0,0,5,0,1,1,3,2,1,0,0,0,0,0,4,0
F,18,2,973,3,1,0,0,3,1,0,2,0,3,2,1,0,1,0,0,0,2,0,0,0,2,5,3
F,56,15,971,3,4,4,3,0,0,0,3,2,0,0,0,0,0,5,0,1,0,0,2,1,4,0,0
M,50,15,555,0,3,0,0,3,1,5,3,0,2,0,2,0,0,5,4,2,4,0,4,2,1,1,1
M,56,4,286,4,0,0,0,5,3,4,0,1,3,5,5,0,0,3,1,5,1,5,4,0,2,4,0
F,18,0,947,5,2,0,4,0,0,4,5,2,3,0,2,1,0,1,0,2,0,0,0,2,3,5,0
M,35,4,751,3,0,4,0,4,4,4,4,0,3,0,5,1,4,4,0,0,1,0,0,5,5,0,1
F,45,4,863,2,0,3,1,0,3,0,0,4,0,0,0,1,0,5,4,3,3,2,0,0,4,0,1
M,25,15,804,1,1,2,1,0,1,1,1,0,2,5,5,0,3,1,1,0,4,2,4,0,0,0,0
M,1,17,131,2,0,1,0,3,4,2,3,2,4,0,1,0,3,4,0,1,0,4,2,1,4,5,1
M,50,18,279,3,3,5,1,5,3,1,0,0,0,4,2,0,1,2,0,0,2,3,1,5,2,0,0
F,25,5,362,5,1,4,0,0,0,5,4,4,0,5,0,1,0,1,0,2,0,5,5,5,2,5,0
M,56,11,441,2,0,5,0,0,2,1,1,1,1,2,2,4,0,2,3,5,2,0,4,2,4,0,3
F,25,10,778,0,0,2,1,0,0,0,5,0,1,5,0,2,3,4,0,5,0,0,3,5,3,5,2
M,1,8,83,5,4,0,0,0,0,0,0,0,0,5,2,4,0,0,1,0,5,5,4,0,1,3,4
M,1,17,76,4,2,0,0,0,1,4,0,0,0,1,1,1,0,2,0,5,4,0,2,2,1,5,0
F,50,5,870,3,0,3,0,3,0,5,0,3,2,0,4,2,4,5,3,5,0,0,2,0,2,4,0
M,35,18,857,3,3,2,1,5,2,4,4,2,1,5,1,4,0,3,0,0,0,1,5,4,1,4,3
M,1,0,281,1,0,1,0,0,3,0,1,0,0,0,0,3,0,2,3,4,3,3,0,0,0,1,3
M,25,20,969,3,3,1,1,5,0,5,0,0,3,4,5,0,2,3,0,1,4,4,0,4,3,0,0
M,45,17,120,4,0,3,3,5,4,0,0,2,0,0,0,0,0,3,0,4,3,0,0,1,1,0,0
M,25,17,910,0,2,2,3,0,0,1,1,0,0,3,1,0,4,3,4,0,2,0,5,3,0,0,0
F,1,2,373,1,0,5,2,2,0,5,5,1,4,0,5,0,0,3,4,5,4,0,0,0,0,0,0
M,25,18,800,5,3,3,0,3,0,5,2,1,0,3,3,1,5,0,3,5,1,3,4,1,0,0,0
F,25,6,443,0,0,3,0,1,0,4,0,5,5,1,2,2,2,4,0,4,0,0,1,0,0,0,0
F,1,4,277,5,0,0,0,5,0,1,0,0,2,0,0,0,4,5,0,5,0,3,2,5,3,0,0
M,1,18,196,0,0,1,1,0,3,2,1,0,0,0,0,3,0,1,0,1,0,0,0,1,5,0,0
M,56,16,194,0,3,4,0,1,5,1,5,5,2,1,1,0,3,5,4,0,0,0,0,0,4,2,1
