Gender,Age,Occupation,ZIP-code,2,56,673,810,885,1009,1073,1097,1525,1654,1702,1750,1881,1920,1967,2017,2043,2087,2093,2138,2399,3438,3439,3440
F,1,17,349,1,4,0,3,4,5,5,4,0,1,5,2,3,5,2,5,2,0,4,2,1,3,4,2
M,35,8,937,0,3,0,0,0,0,0,4,0,5,0,0,1,0,2,0,1,0,0,1,0,1,0,4
M,50,12,933,0,4,4,0,5,0,2,0,0,0,0,4,4,4,5,0,3,0,0,3,2,5,0,5
M,25,9,604,1,0,1,0,2,1,1,3,0,4,0,2,2,0,2,5,5,5,2,0,0,0,0,1
F,35,9,275,1,0,3,1,3,4,1,3,4,0,0,0,4,3,0,0,0,5,3,4,1,3,1,4
F,25,4,157,4,2,5,0,1,2,5,4,0,2,0,0,0,0,1,0,2,0,4,4,1,4,0,0
F,35,7,549,0,4,5,3,0,3,4,0,0,0,1,2,3,2,3,4,2,2,0,0,0,3,3,2
M,45,14,181,0,0,2,0,3,4,4,2,3,3,3,5,5,4,4,0,5,2,0,0,0,2,3,0
F,18,9,875,1,1,0,0,0,1,0,0,0,2,0,3,0,0,1,4,4,0,1,4,0,2,4,1
F,18,5,983,0,1,1,0,3,2,1,1,3,5,5,0,4,5,0,0,4,4,5,3,3,0,1,0
M,18,4,345,0,0,0,0,4,2,3,0,3,0,0,0,0,4,0,0,2,0,0,0,0,0,3,0
F,1,19,314,0,0,3,0,4,0,1,5,4,3,0,3,3,2,5,2,4,4,2,0,2,4,4,0
M,25,17,37,1,2,0,2,0,0,4,0,1,0,4,0,0,0,4,0,2,2,0,0,0,2,0,5
F,35,17,33,0,4,0,0,1,1,1,1,0,2,4,5,0,3,5,5,4,4,1,0,3,5,0,4
M,1,19,727,0,0,0,3,0,5,2,3,4,0,2,0,3,0,2,0,1,5,0,2,3,0,0,0
M,50,8,939,1,0,1,1,0,4,2,3,0,4,5,3,0,4,2,0,5,0,5,5,3,5,5,3
F,50,11,275,1,1,3,4,1,0,4,4,3,2,0,3,0,0,0,0,3,3,4,0,0,3,4,1
M,18,2,606,0,1,0,2,5,1,4,2,0,0,4,4,0,3,4,0,2,2,1,0,1,3,0,1
F,45,20,540,3,0,4,3,4,0,2,2,5,1,2,5,0,4,5,0,0,4,5,4,3,0,5,3
M,18,7,87,4,0,1,2,2,0,2,5,2,0,1,2,1,0,2,0,5,4,0,5,1,0,5,1
F,1,13,612,5,4,1,2,3,5,0,3,1,2,0,0,2,5,3,5,0,2,3,5,2,3,3,2
F,50,3,988,3,0,5,0,1,2,4,5,4,4,0,3,5,5,1,5,5,0,3,1,5,0,0,0
M,45,6,492,0,0,5,2,4,1,0,0,0,1,4,2,0,0,2,5,5,2,1,2,4,1,0,2
M,50,7,813,0,1,5,0,0,4,5,1,0,3,2,2,5,2,3,3,1,4,5,4,0,3,2,0
F,45,12,77,0,1,1,2,2,0,0,0,3,5,5,1,3,2,4,0,3,5,3,3,2,4,1,0
M,25,12,735,0,0,0,1,1,3,5,2,0,1,2,1,0,0,5,5,2,4,3,0,3,5,0,1
M,25,3,22,0,0,0,1,0,0,0,5,0,0,1,3,0,0,4,3,0,4,0,0,2,0,3,5
F,25,13,197,0,1,1,0,5,5,3,2,1,4,4,0,5,4,5,1,2,0,1,0,0,4,1,0
F,56,4,945,4,1,3,2,0,0,0,5,2,0,0,0,3,5,4,0,0,3,4,2,1,4,4,0
F,50,2,761,1,0,2,3,0,4,0,0,0,0,5,3,4,4,0,1,2,2,0,0,3,3,5,0
M,35,17,524,4,0,5,2,4,3,1,4,2,1,0,5,5,3,2,5,5,2,4,3,0,0,2,1
M,18,7,983,0,0,3,0,2,1,0,5,0,3,0,5,0,2,4,4,5,4,5,0,0,1,3,1
M,18,16,977,1,0,4,0,0,5,5,1,0,3,5,3,0,1,5,2,4,5,3,0,0,3,0,0
M,25,3,928,0,0,2,3,1,0,3,5,0,0,0,1,0,0,1,2,2,0,0,5,4,4,0,5
M,1,2,215,0,3,4,3,0,5,5,3,4,0,5,0,3,0,3,5,3,0,0,4,5,3,0,3
M,45,19,445,1,1,5,3,0,4,4,5,0,1,1,2,0,1,4,3,2,4,1,1,0,5,0,2
