Gender,Age,Occupation,ZIP-code,247,2100,2143,2872,3479
F,1,10,211,1,2,4,0,5
F,25,20,652,4,0,2,3,4
F,25,1,750,0,0,0,3,0
M,50,17,800,2,2,4,0,4
M,56,8,435,0,1,0,0,0
M,50,2,557,0,0,0,4,0
M,1,17,196,0,4,4,0,3
M,56,4,56,0,5,1,0,0
M,50,11,571,1,0,4,0,3
M,18,4,173,3,4,5,4,0
F,25,5,837,0,0,1,3,3
M,35,15,207,5,5,3,0,0
F,45,3,837,1,0,3,0,4
M,25,4,925,0,0,2,3,3
F,1,14,170,5,4,2,5,0
F,1,12,236,0,0,0,0,0
F,18,15,66,0,0,0,2,0
M,18,10,584,3,0,0,3,5
M,56,2,787,0,0,0,5,2
M,45,14,744,0,0,3,5,3
M,50,14,29,3,0,0,4,4
M,50,15,803,3,4,0,0,3
F,25,8,875,3,4,4,3,0
F,50,0,497,0,1,2,4,3
M,25,2,926,3,3,3,0,1
F,56,4,280,3,0,4,0,3
M,45,7,905,2,3,3,0,0
F,18,8,735,3,3,5,0,2
M,50,13,290,5,5,0,5,0
F,18,7,337,5,4,2,3,2
M,25,17,236,2,4,0,5,4
M,25,0,230,2,0,2,0,4
M,56,12,957,0,1,4,4,3
F,25,14,965,4,0,0,3,0
F,18,2,582,0,4,0,5,1
M,18,9,708,1,0,0,0,0
M,50,4,62,0,4,0,0,0
M,18,11,261,2,0,4,2,4
M,50,9,69,5,0,3,0,0
M,25,3,166,2,4,2,3,2
F,45,0,708,5,5,0,3,1
F,18,7,782,0,3,1,3,0
M,25,15,482,0,0,0,0,0
F,18,5,459,2,3,3,3,4
M,56,10,920,0,0,0,2,4
F,45,9,405,4,0,0,0,1
M,25,12,442,0,2,0,0,4
F,25,7,83,0,3,0,1,3
M,50,11,60,3,0,0,5,0
M,45,7,540,2,4,0,0,0
M,1,12,197,0,4,5,5,0
M,56,13,405,3,5,3,2,1
M,25,2,23,5,0,0,0,0
M,1,20,727,1,5,0,2,0
M,50,4,281,1,5,1,4,0
M,1,8,285,0,3,0,2,5
M,50,10,921,0,4,3,0,5
M,25,7,442,3,0,1,4,2
F,18,4,306,1,5,5,5,0
M,1,4,790,0,5,1,3,0
F,25,6,22,1,0,0,1,0
F,50,17,231,3,0,4,0,0
F,45,2,622,0,0,1,4,2
F,56,4,772,0,2,0,0,3
M,1,6,758,2,3,2,0,3
M,1,9,907,2,1,4,2,0
M,18,11,981,1,0,5,0,4
F,56,7,80,1,1,5,4,0
F,25,20,700,0,3,0,4,2
F,56,15,150,4,3,0,1,0
F,18,2,741,0,2,0,0,4
F,56,15,468,0,1,4,0,0
M,50,15,537,2,0,5,5,0
M,56,4,309,1,0,3,2,3
F,18,0,923,1,2,0,0,0
M,35,4,971,3,5,2,4,2
F,45,4,319,0,4,3,0,0
M,25,15,328,2,0,3,0,5
M,1,17,115,0,2,4,4,3
M,50,18,380,5,3,2,0,5
F,25,5,232,0,4,4,2,5
M,56,11,70,3,5,2,4,0
F,25,10,417,4,3,2,2,0
M,1,8,469,2,4,0,4,0
M,1,17,850,3,4,5,0,0
F,50,5,577,0,2,0,1,3
M,35,18,836,1,3,3,2,4
M,1,0,937,0,0,0,4,1
M,25,20,945,0,0,3,1,5
M,45,17,967,0,5,3,5,1
M,25,17,773,0,2,2,2,1
F,1,2,352,0,0,2,0,3
M,25,18,220,0,1,0,0,1
F,25,6,581,0,0,5,0,3
F,1,4,338,0,5,1,3,4
M,1,18,320,4,5,0,2,3
M,56,16,990,0,2,3,3,3
F,18,0,782,0,4,2,1,5
F,56,7,971,2,0,2,5,1
M,56,8,522,3,2,1,0,3
