Gender,Age,Occupation,ZIP-code,673,1881,1920,2087,2138
M,1,7,276,0,0,0,0,0
M,1,5,212,0,0,0,0,0
M,1,13,104,0,0,0,0,0
M,1,0,836,0,0,0,0,0
M,1,5,474,0,0,0,0,2
M,1,1,666,0,0,0,0,5
M,1,6,235,0,0,0,0,0
M,1,7,181,0,0,0,0,3
M,1,6,372,0,0,0,0,4
M,1,7,970,0,0,0,0,4
M,1,10,463,0,0,0,0,0
M,1,19,633,0,0,0,0,0
M,1,13,498,0,0,0,0,0
M,1,6,181,0,0,0,0,0
M,1,7,598,0,0,0,0,0
M,1,7,481,0,0,0,0,2
M,1,6,76,0,0,0,0,4
M,1,4,54,0,0,0,0,0
M,1,20,612,0,0,0,0,0
M,1,6,104,0,0,0,0,0
M,1,4,743,0,0,0,0,3
M,1,20,89,0,0,0,0,2
M,1,20,334,0,0,0,0,0
M,1,5,230,0,0,0,0,4
M,1,19,103,0,0,0,0,0
M,1,12,800,0,0,0,0,0
M,1,0,549,0,0,0,0,4
M,18,3,969,0,0,0,0,0
M,18,8,396,0,0,0,0,0
M,18,12,27,0,0,0,0,0
M,18,5,49,0,0,0,0,0
M,18,0,488,0,0,0,0,4
M,18,4,560,0,0,0,0,0
M,18,20,970,0,0,0,0,0
M,18,13,396,0,0,0,0,0
M,18,4,37,0,0,0,0,3
M,18,4,277,0,0,0,0,0
M,18,4,113,0,0,0,0,0
M,18,13,28,0,0,0,0,0
M,18,7,836,0,0,0,0,0
M,18,19,488,0,0,0,0,3
M,18,5,987,0,0,0,0,0
M,18,1,630,0,0,0,0,0
M,18,15,488,0,0,0,0,0
M,18,13,973,0,0,0,0,0
M,18,2,474,0,0,0,0,0
M,18,6,31,0,0,0,0,2
M,18,20,376,0,0,0,0,0
M,18,15,761,0,0,0,0,3
M,18,10,433,0,0,0,0,0
M,18,19,103,0,0,0,0,0
M,18,12,306,0,0,0,0,0
M,18,4,959,0,0,0,0,0
M,18,7,685,0,0,0,0,4
M,18,7,282,0,0,0,0,0
M,18,2,471,0,0,0,0,0
M,18,3,148,0,0,0,0,0
M,18,10,245,0,0,0,0,0
M,18,20,580,0,0,0,0,0
M,18,3,207,0,0,0,0,5
M,18,12,984,0,0,0,0,0
M,18,3,488,0,0,0,0,3
M,18,4,379,0,0,0,0,0
M,18,10,226,0,0,0,0,0
M,18,0,212,0,0,0,0,0
M,18,0,800,0,0,0,0,0
M,18,16,245,0,0,0,0,3
M,18,7,559,0,0,0,0,0
M,18,4,104,0,0,0,0,0
M,18,4,171,0,0,0,0,0
M,18,5,402,0,0,0,0,3
M,18,20,103,0,0,0,0,0
M,18,20,90,0,0,0,0,0
M,18,4,959,0,0,0,0,0
M,18,12,857,0,0,0,0,0
M,18,20,911,0,0,0,0,0
M,18,4,376,0,0,0,0,0
M,18,0,913,0,0,0,0,0
M,18,0,433,0,0,0,0,3
M,18,19,230,0,0,0,0,0
M,18,3,871,0,0,0,0,0
M,18,4,895,0,0,0,0,0
