Gender,Age,Occupation,ZIP-code,2,56,673,810,885,1009,1073,1097,1525,1654,1702,1750,1881,1920,1967,2017,2043,2087,2093,2138,2399,3438,3439,3440
M,18,17,474,0,0,0,0,2,0,5,4,0,0,0,0,2,0,1,0,0,0,0,0,0,5,0,0
M,25,0,917,0,3,0,4,1,1,5,5,0,1,0,4,5,1,0,2,3,4,2,0,0,5,5,0
F,45,4,12,1,0,0,1,0,3,2,1,0,0,1,5,2,1,4,4,2,4,0,3,2,0,4,0
M,25,7,917,0,3,3,1,4,0,3,3,0,1,0,1,4,2,2,0,0,0,4,0,0,2,1,0
F,1,14,495,1,0,1,4,0,4,0,5,4,2,2,2,2,0,4,0,0,0,0,1,0,2,2,0
F,56,16,224,0,4,4,0,4,3,0,5,0,2,0,0,1,4,4,4,0,5,1,2,4,0,5,4
F,45,10,770,5,4,5,3,3,2,0,0,5,4,2,5,3,1,5,2,4,5,0,3,1,2,4,3
M,35,7,801,3,0,1,0,5,2,5,0,2,0,0,0,4,4,4,0,0,2,0,1,0,4,2,0
M,18,17,56,3,3,1,2,0,0,1,0,0,4,0,3,4,2,5,0,5,0,0,0,0,5,4,0
M,25,10,307,2,3,3,0,1,0,5,1,0,2,0,0,5,0,1,0,1,3,5,3,0,4,0,0
M,45,19,331,1,3,1,4,3,4,4,5,5,0,4,0,4,4,0,3,0,3,0,0,0,3,5,0
M,50,8,201,3,0,3,0,3,1,4,0,2,0,2,3,4,4,1,0,5,4,0,4,2,0,0,0
M,25,10,132,0,2,0,3,3,0,0,4,2,4,4,0,1,0,2,0,0,0,4,0,1,4,4,0
F,50,5,109,0,3,0,0,2,0,5,0,4,3,0,0,2,5,3,2,2,1,4,0,4,0,4,0
M,35,6,804,0,2,4,3,0,5,0,4,5,0,2,2,1,2,2,4,5,3,0,3,1,3,5,3
M,25,17,41,3,4,3,2,2,0,1,1,5,2,4,1,2,1,5,2,1,5,1,0,2,4,4,0
M,18,9,123,3,0,0,0,1,3,4,3,1,0,5,3,0,3,3,5,5,1,0,0,1,2,0,0
M,1,6,181,5,3,3,2,4,2,3,2,2,0,5,0,3,1,0,2,2,4,0,3,4,2,0,1
F,50,12,236,0,0,5,1,3,0,4,2,3,2,0,5,2,0,4,0,3,0,0,0,0,0,1,0
M,50,18,235,0,1,0,2,4,1,0,3,5,0,0,3,4,3,4,0,5,4,0,3,0,0,0,0
M,18,12,726,1,0,5,3,2,5,1,2,5,5,1,0,2,0,5,5,2,3,5,3,0,0,4,4
F,45,3,60,3,4,3,0,2,0,2,4,1,1,1,0,5,0,5,1,5,0,1,4,2,2,1,0
M,25,17,610,0,0,0,4,2,0,0,5,0,2,2,2,5,5,3,3,2,4,3,0,3,4,0,0
M,25,16,641,0,0,5,0,1,3,4,3,0,5,0,2,3,4,5,3,5,0,3,4,2,0,5,0
M,35,6,222,3,1,1,2,5,1,4,3,2,5,4,1,0,0,4,0,0,0,0,3,4,0,0,0
M,35,2,224,1,0,2,2,4,3,1,5,5,2,1,0,5,2,3,1,0,1,0,1,0,5,0,2
F,45,5,547,1,0,3,4,1,3,4,0,5,2,0,0,4,3,2,0,1,5,0,1,0,5,3,1
M,56,2,109,0,4,3,3,1,2,1,5,1,1,0,2,2,3,3,3,5,0,1,0,2,0,5,0
M,1,17,280,4,0,2,3,5,3,1,5,0,1,2,2,4,3,3,0,5,0,3,0,4,2,3,0
F,56,4,924,4,0,0,3,4,3,1,3,1,0,1,0,3,3,4,3,0,2,3,1,1,2,5,0
F,50,11,372,0,3,0,3,1,3,1,4,3,0,0,0,5,3,2,3,1,3,5,5,3,0,0,2
M,56,12,760,2,0,1,0,0,0,1,1,3,4,2,0,1,5,3,5,1,3,3,3,0,4,4,4
M,25,11,450,3,2,0,3,0,5,0,1,2,1,0,3,4,0,3,0,0,0,3,4,0,5,1,1
F,50,7,320,3,4,1,0,5,0,4,1,0,2,3,0,1,0,5,4,1,4,3,4,1,0,0,0
M,50,9,625,2,3,4,1,2,0,5,5,1,1,4,2,2,2,0,0,0,4,3,1,3,3,0,5
M,18,15,377,3,0,1,3,0,0,0,1,2,0,0,0,1,0,3,3,0,0,5,0,0,5,1,3
F,56,0,441,4,0,2,0,2,0,0,5,0,2,2,0,3,0,3,4,0,2,0,4,3,0,3,0
M,25,20,826,1,4,0,2,2,5,1,0,5,0,2,5,2,1,3,0,0,4,0,2,4,4,0,0
F,25,0,582,0,3,0,1,0,2,0,5,1,0,1,1,3,3,1,3,0,2,0,2,2,0,0,0
M,56,9,492,0,3,0,0,4,0,1,1,2,0,2,0,2,3,2,0,2,0,3,0,5,5,0,0
F,56,7,957,5,0,3,2,3,2,0,2,0,0,2,2,0,0,4,0,0,4,0,4,0,2,0,3
M,18,10,933,5,0,0,0,0,2,5,0,0,0,4,1,2,0,3,0,0,0,0,0,0,4,1,4
M,1,9,70,4,4,0,4,1,1,5,0,0,1,2,2,4,0,4,3,4,0,2,1,0,3,0,0
M,45,14,602,3,4,1,0,5,0,2,5,1,0,0,1,3,5,3,0,3,0,0,0,1,0,1,0
F,18,7,29,3,0,4,2,0,2,0,0,0,0,3,3,3,1,1,0,0,4,1,2,0,2,0,0
M,50,3,45,3,0,4,0,2,1,5,3,2,2,5,2,0,5,5,4,4,2,4,1,5,4,4,1
F,45,14,913,5,0,0,3,0,3,1,3,5,0,1,5,4,3,0,4,0,2,2,0,0,1,2,4
M,25,15,486,0,0,2,1,0,5,3,2,1,0,4,5,5,5,4,3,0,4,5,1,0,0,5,2
M,1,15,604,5,0,1,3,3,0,2,5,1,2,0,5,1,5,4,3,4,4,0,3,5,0,2,0
M,50,20,45,0,0,3,1,0,4,1,3,2,0,0,5,1,2,3,2,0,4,0,5,0,0,2,0
M,1,9,121,4,3,3,2,2,3,1,1,0,1,3,1,1,4,5,0,1,3,5,0,4,3,3,0
M,56,17,982,5,0,0,4,4,1,3,2,5,1,5,0,0,4,3,4,0,5,3,0,0,0,5,0
M,18,15,123,0,0,4,0,0,0,5,1,0,0,0,3,1,5,5,1,0,0,4,4,3,4,0,0
M,25,20,328,0,0,2,0,0,5,5,1,0,1,4,0,0,2,5,0,3,3,3,2,3,0,0,5
M,1,18,345,5,3,0,0,2,0,5,4,0,0,0,3,3,4,0,3,0,0,4,0,5,4,3,2
F,25,15,226,5,4,1,3,2,1,2,4,5,0,3,4,3,2,5,1,2,4,0,2,0,5,4,4
M,18,14,486,3,0,3,0,0,4,4,5,0,0,1,5,3,0,3,5,0,4,1,0,0,0,0,0
M,56,17,212,0,0,4,0,0,3,2,3,1,0,3,0,3,4,4,3,0,4,0,4,1,0,3,0
M,35,2,274,0,0,0,3,0,0,5,3,0,0,1,1,0,0,0,0,4,0,0,1,0,3,0,0
M,56,2,452,2,2,2,3,5,0,2,4,0,2,3,3,0,3,3,4,4,4,5,2,5,3,0,2
M,56,8,841,2,3,3,0,4,0,0,2,3,2,1,2,5,4,0,3,0,4,1,4,5,4,5,0
M,56,2,708,0,0,4,0,1,1,0,0,2,1,0,1,2,0,1,0,5,0,0,0,1,3,2,4
F,50,20,140,1,1,1,0,1,0,3,1,0,0,4,3,2,4,4,0,2,5,2,2,2,4,5,0
M,25,18,224,0,1,5,4,0,5,0,1,1,4,2,1,5,0,4,0,0,2,3,3,2,4,3,4
F,18,15,630,4,3,0,3,3,0,3,0,0,0,3,2,5,2,4,4,0,0,1,0,2,0,4,0
M,50,11,752,2,0,3,0,0,2,5,4,1,0,1,4,0,3,4,0,2,4,2,0,1,4,3,0
M,25,17,287,3,4,4,2,5,2,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,5,0,0
M,45,7,708,3,0,2,3,0,4,4,2,0,2,5,4,3,0,2,0,4,0,0,0,3,0,0,0
M,50,17,853,0,0,1,2,3,3,0,1,0,0,0,0,4,0,2,2,0,0,0,0,0,3,0,0
F,35,10,967,3,0,1,4,3,0,5,1,0,4,0,5,0,3,3,3,5,0,5,0,5,0,0,0
M,25,8,847,1,0,0,0,4,0,4,5,0,2,0,0,1,4,0,0,4,0,3,0,2,4,0,0
F,1,11,336,5,2,4,3,0,2,1,4,5,5,4,0,4,1,4,4,5,0,3,1,3,4,5,4
M,56,20,602,0,4,3,0,1,3,0,1,1,1,0,3,5,3,4,3,0,3,3,0,4,3,0,2
F,56,8,10,1,4,0,3,0,3,2,4,2,4,1,0,5,1,1,5,4,5,1,0,0,1,3,0
M,56,5,113,3,2,2,0,4,3,5,1,0,2,2,0,5,4,4,3,0,5,2,2,5,4,3,3
F,1,20,279,0,0,0,2,3,0,4,4,2,0,1,4,4,0,4,2,0,4,3,4,0,0,4,0
M,50,2,489,0,0,0,0,1,0,5,4,2,0,2,3,2,4,3,0,2,4,0,5,4,4,0,0
M,45,5,379,5,0,1,0,1,0,3,3,1,2,4,0,2,3,2,1,2,1,5,5,0,0,0,0
M,25,15,965,0,1,4,0,3,2,3,4,2,0,2,4,3,3,2,0,3,2,0,2,0,3,0,0
M,1,20,27,0,1,0,0,2,0,0,1,0,0,0,0,2,0,2,1,1,0,5,0,0,0,1,0
F,50,20,358,5,3,1,3,3,2,1,2,0,0,2,5,2,0,5,2,2,0,4,2,0,0,1,5
F,35,19,906,4,0,1,0,0,4,3,5,3,0,3,3,4,4,1,0,4,0,0,5,0,4,3,2
F,45,13,920,5,3,0,4,5,0,1,1,0,1,3,0,2,2,0,5,3,4,0,2,0,5,2,0
M,18,4,78,4,0,0,0,0,4,0,4,0,2,0,2,4,0,2,2,4,0,0,4,0,4,5,2
