Gender,Age,Occupation,ZIP-code,673,1881,1920,2087,2138
M,50,14,947,2,4,5,5,3
M,56,17,630,2,5,0,0,0
F,18,15,944,0,3,0,5,4
M,45,8,301,1,3,5,3,3
M,35,17,471,1,2,3,4,4
M,45,11,346,0,4,0,5,2
M,1,12,294,2,2,2,5,0
M,50,10,920,0,1,0,4,5
M,56,4,584,0,5,1,0,2
F,45,6,290,2,0,1,3,0
M,1,7,144,5,3,0,5,2
M,35,14,41,5,5,3,0,4
M,18,6,906,0,2,2,3,4
F,1,5,339,0,1,0,0,2
F,35,7,442,3,0,5,0,0
M,45,7,551,4,0,3,4,0
M,56,4,142,0,4,0,0,0
M,50,14,143,0,5,0,0,0
M,18,7,105,0,3,3,3,4
F,50,1,329,0,3,0,4,0
F,50,0,800,1,2,4,0,2
M,18,18,982,3,2,2,4,1
F,1,11,103,3,0,0,0,4
M,45,9,912,0,3,3,4,1
M,18,11,584,5,5,5,4,0
M,25,0,402,2,0,3,2,0
M,25,7,314,5,0,3,0,3
M,45,3,809,0,1,3,0,2
M,35,8,602,0,3,4,4,2
M,18,4,244,4,5,0,0,0
F,1,19,847,5,3,4,1,2
M,45,3,370,2,1,0,3,4
M,25,11,292,0,0,3,5,3
M,18,1,441,1,3,2,2,0
F,25,15,494,2,2,4,3,1
M,18,5,495,4,1,4,0,2
M,25,14,641,2,1,5,5,2
M,25,3,501,0,4,1,4,3
F,1,18,56,4,3,0,0,0
F,50,1,273,3,5,4,0,4
F,1,13,372,4,2,2,4,4
M,56,13,805,0,5,5,3,4
M,25,1,294,0,5,0,0,3
F,56,10,98,4,0,3,3,0
F,18,19,481,0,1,2,4,2
M,50,15,396,0,3,2,4,1
F,45,4,966,0,0,2,1,0
F,50,11,672,0,2,1,0,5
M,1,1,532,1,2,3,0,0
M,25,15,580,1,1,3,0,4
M,25,7,534,3,4,4,0,4
M,45,17,421,0,1,4,5,0
M,18,10,800,2,3,3,3,0
F,50,15,230,0,0,0,0,5
M,35,4,584,0,3,0,2,3
F,18,9,445,0,0,2,4,0
M,18,3,186,3,3,1,5,4
M,25,15,212,5,1,1,0,3
M,35,11,655,3,5,5,2,2
M,45,14,196,0,0,2,2,0
F,50,3,442,1,2,4,0,0
F,56,12,74,4,2,3,1,0
F,18,4,240,3,1,0,0,5
F,18,4,253,0,3,4,0,0
M,35,6,15,0,3,2,0,2
M,50,7,553,4,2,3,4,0
M,18,20,809,5,3,1,0,0
M,50,10,333,2,0,2,3,3
M,18,7,166,5,5,0,0,4
F,18,5,834,2,3,2,4,2
M,50,10,380,4,2,3,3,2
F,45,3,346,1,0,5,5,3
F,50,18,731,1,2,3,3,3
M,50,14,15,0,3,0,0,1
M,50,20,966,1,3,2,4,0
M,1,11,752,2,2,4,5,0
M,50,4,334,3,0,5,5,0
F,1,2,170,0,1,1,1,0
F,25,0,352,1,1,0,5,3
M,18,14,641,3,0,5,4,0
M,35,0,286,0,2,0,0,3
M,18,20,550,0,3,4,3,1
M,25,4,280,2,0,0,0,0
F,18,1,320,0,3,0,0,2
M,50,0,142,4,3,3,2,2
F,1,0,370,0,0,0,0,4
F,45,1,631,0,3,4,2,0
M,50,5,105,1,2,0,4,2
M,35,15,41,0,1,5,1,0
M,1,10,775,4,1,2,0,4
F,1,0,175,1,0,2,0,4
M,25,5,111,0,0,4,0,0
M,25,8,103,3,3,4,1,0
M,56,5,973,0,0,3,2,4
M,18,15,432,0,1,2,3,5
F,50,4,210,5,1,3,4,3
M,1,0,708,5,0,0,0,0
F,25,7,925,0,0,5,0,0
M,18,2,314,1,1,3,5,0
M,35,9,111,0,1,0,2,4
F,25,17,265,4,4,4,1,4
M,35,3,582,1,5,3,0,5
M,50,0,598,0,0,1,0,1
F,18,9,432,2,1,3,1,3
F,45,7,474,1,2,5,4,4
F,56,9,601,2,0,5,0,0
M,25,16,111,0,5,0,0,0
F,50,7,944,4,3,0,2,0
F,56,11,275,0,2,4,0,0
F,56,2,631,0,3,4,2,0
M,18,14,485,0,3,0,0,2
M,50,19,60,1,4,0,5,0
M,50,4,347,1,3,3,0,0
F,1,11,957,2,4,0,4,4
M,18,0,973,0,0,0,0,0
F,56,20,895,0,5,5,3,4
F,18,17,474,1,5,4,0,3
M,56,13,87,1,3,0,0,0
