Gender,Age,Occupation,ZIP-code,2,56,673,810,885,1009,1073,1097,1525,1654,1702,1750,1881,1920,1967,2017,2043,2087,2093,2138,2399,3438,3439,3440
F,25,14,549,5,3,3,0,3,5,4,3,5,3,4,5,2,3,4,1,3,1,5,3,0,3,4,5
M,45,5,616,0,0,0,2,0,0,4,1,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0
F,35,20,797,0,0,2,4,2,4,2,4,2,0,5,0,5,1,3,3,0,4,0,2,3,4,2,3
F,25,9,970,1,0,3,0,1,0,5,1,2,4,4,3,4,3,0,0,2,3,4,4,1,1,4,4
F,56,2,489,0,4,3,4,0,0,0,3,2,5,3,3,2,2,4,3,5,4,2,3,3,3,1,0
M,18,15,596,5,0,2,0,3,1,5,0,2,2,1,0,2,3,4,4,2,4,3,2,0,0,2,0
F,25,7,181,5,0,0,2,3,5,4,1,0,0,5,5,3,4,5,5,3,2,0,0,5,0,3,0
M,35,10,88,3,0,5,3,4,5,4,4,0,3,4,5,2,1,4,3,4,2,4,3,5,0,4,0
M,56,15,354,3,3,1,0,1,2,2,4,5,0,2,0,3,0,5,0,0,4,0,4,1,0,0,0
M,50,12,396,5,0,3,4,2,3,2,1,0,3,0,3,3,0,4,0,2,0,3,1,0,4,5,2
F,18,7,775,3,0,2,4,4,5,1,1,1,5,2,3,3,1,4,3,0,5,4,0,1,0,3,5
M,18,1,537,3,3,0,0,4,0,0,4,2,5,2,0,4,4,2,0,0,1,3,3,4,0,4,0
M,25,2,720,0,0,4,0,4,2,3,4,5,0,3,3,4,4,4,1,4,1,0,4,2,4,0,2
F,1,20,900,4,3,0,0,2,1,2,3,0,0,4,0,4,0,3,0,0,4,0,0,0,5,3,1
M,56,18,820,0,3,4,0,0,3,3,5,2,0,3,3,0,4,5,4,5,0,0,3,4,0,0,0
M,45,15,66,1,1,0,2,5,5,0,4,1,0,0,3,3,0,2,0,0,4,0,0,5,0,0,0
M,1,14,914,1,0,1,2,4,5,2,4,0,2,5,2,1,3,3,3,4,4,1,0,3,0,4,0
M,50,12,80,4,1,2,1,3,1,3,2,5,0,2,2,4,2,1,1,1,4,3,2,0,1,0,1
M,50,4,522,0,0,0,0,0,5,5,0,1,4,0,0,1,4,4,4,5,1,0,3,5,2,0,0
M,45,16,627,4,0,4,0,0,5,4,5,0,2,1,1,3,4,4,3,3,2,2,4,0,0,0,0
M,1,14,215,0,0,0,4,2,2,0,2,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,2
F,35,2,875,3,0,0,2,1,3,4,2,5,1,5,0,5,3,0,3,1,0,1,0,3,0,4,0
M,25,8,802,1,3,0,3,0,0,5,3,3,1,0,5,3,0,2,0,0,5,4,0,1,0,1,0
M,18,11,173,0,0,0,3,0,2,4,3,0,0,1,0,5,4,4,2,2,3,0,0,0,0,2,0
F,35,9,210,3,0,5,0,2,2,0,4,0,1,0,2,3,5,1,0,3,0,5,1,0,3,0,0
M,25,8,480,5,0,0,0,0,5,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,2,0
F,18,14,282,5,4,1,4,0,1,0,2,0,2,0,2,4,3,1,0,5,2,3,1,2,0,3,0
F,56,5,906,0,3,4,2,3,2,5,5,1,4,5,4,2,4,0,4,4,0,5,3,4,5,1,3
M,35,4,618,0,0,1,1,4,0,4,0,1,0,0,1,5,0,4,0,0,0,0,3,1,3,0,0
F,50,12,838,5,0,1,0,2,1,2,0,5,0,2,3,2,2,2,0,3,4,0,3,3,1,5,1
M,1,2,610,4,4,3,3,2,0,2,0,0,1,2,3,4,5,0,0,5,2,3,1,3,0,1,0
M,50,13,181,5,4,3,4,1,3,2,3,2,0,2,5,0,3,5,4,3,1,0,4,0,0,4,0
M,25,9,786,4,0,4,3,2,5,1,0,2,1,3,3,4,3,2,1,3,1,3,2,1,3,1,0
M,18,3,50,0,3,1,3,2,1,3,3,1,2,0,2,1,4,4,0,0,2,1,3,4,2,0,0
M,50,15,234,0,2,1,0,0,0,0,0,3,0,0,0,3,0,0,0,5,3,0,2,0,0,0,0
M,25,15,616,0,0,0,2,0,0,4,1,0,0,0,0,0,0,1,0,5,0,0,0,3,1,0,0
M,18,8,175,1,0,4,2,0,0,0,0,1,1,5,1,1,4,2,3,4,0,3,1,5,4,4,2
M,50,3,727,0,0,5,4,0,0,3,3,2,4,2,5,1,4,2,0,0,3,4,4,5,2,3,0
F,18,15,641,2,0,3,3,2,3,1,3,1,1,5,0,0,0,4,3,2,1,4,0,3,5,5,1
M,50,5,765,4,0,1,3,3,1,2,3,2,2,5,4,2,3,0,4,0,5,1,3,2,0,0,2
M,25,10,530,0,0,3,0,0,4,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3
M,45,8,301,5,0,0,3,2,2,2,2,0,1,2,0,3,0,1,1,4,4,1,0,3,0,0,0
M,56,9,287,3,0,0,4,2,5,3,1,5,1,3,3,5,4,5,1,0,1,3,2,2,3,1,0
M,56,19,307,4,4,0,2,4,2,0,0,2,2,2,2,4,4,5,2,2,3,4,4,5,5,2,5
F,18,5,303,2,0,2,0,3,0,5,5,0,5,0,0,1,0,5,0,0,0,3,0,0,3,1,0
M,45,19,878,0,3,3,0,3,2,5,4,3,5,0,5,1,4,0,4,2,1,5,3,5,5,4,5
M,35,17,24,0,2,0,0,2,5,1,5,0,3,2,3,3,2,4,3,5,4,0,0,4,0,0,0
M,25,15,610,0,0,2,4,0,0,0,3,3,1,0,2,2,0,0,0,0,0,4,0,0,0,0,0
M,56,17,871,4,3,2,0,3,0,5,0,0,0,0,4,5,0,1,0,0,0,0,0,0,5,0,3
M,1,19,320,4,2,3,0,3,0,4,5,1,0,0,5,3,3,0,0,1,4,0,3,0,5,1,5
M,45,9,379,0,3,2,3,4,0,3,2,1,3,5,0,4,4,0,5,3,2,3,1,4,3,0,0
F,50,5,406,1,0,2,0,0,0,4,4,5,4,5,4,2,3,1,5,1,3,2,1,0,0,0,0
M,18,4,143,5,0,0,0,2,0,1,5,2,0,2,4,2,2,5,2,0,4,0,3,5,4,2,2
F,45,6,424,1,3,3,3,2,2,5,1,5,5,5,0,3,3,4,4,1,3,2,1,0,3,4,0
M,25,9,90,5,0,4,4,0,3,5,1,0,4,0,1,4,0,2,0,5,0,4,0,0,3,0,0
M,56,20,436,0,3,0,2,1,2,1,1,2,4,1,0,5,0,5,1,0,5,0,5,1,5,4,1
M,50,18,13,5,3,5,3,4,5,1,1,1,5,1,5,5,1,5,5,2,4,3,2,0,0,0,0
F,45,10,908,2,3,0,1,1,1,4,2,0,0,4,0,2,2,5,1,5,0,0,0,4,2,4,0
M,56,7,972,1,0,5,3,1,5,4,2,1,1,5,1,5,4,4,3,2,0,4,0,5,0,0,0
F,25,2,601,0,0,0,3,2,0,1,4,2,1,2,1,1,4,1,0,0,1,5,4,5,0,0,0
M,56,0,708,5,1,0,1,4,2,4,2,2,0,0,0,4,1,1,0,0,0,0,5,2,0,0,0
M,1,17,122,5,2,0,0,5,0,2,0,5,0,4,0,5,3,3,1,5,2,0,4,0,0,3,0
M,18,7,522,5,0,5,4,1,0,1,1,0,2,3,2,1,2,0,5,5,4,4,0,0,3,2,0
M,50,4,758,0,0,0,0,0,4,0,4,5,4,0,0,4,5,4,0,0,3,4,0,0,5,0,3
M,25,12,297,3,0,0,0,2,2,0,5,3,0,0,0,1,0,5,0,0,0,0,5,0,5,0,3
M,18,5,338,0,0,0,4,2,2,2,1,0,5,0,0,1,0,1,0,5,0,4,0,0,5,0,1
M,50,5,77,0,0,2,0,2,1,4,3,2,0,5,3,2,3,5,5,1,5,5,4,3,5,0,3
M,25,8,847,4,4,1,3,1,0,5,2,1,3,5,0,0,1,4,5,0,2,5,2,1,0,1,0
M,18,0,559,3,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
M,18,20,758,5,3,0,4,2,5,5,1,0,2,0,1,4,0,0,0,3,0,3,1,0,0,3,0
F,1,5,900,2,4,0,2,4,3,1,5,0,0,3,0,2,4,3,5,5,2,0,0,2,5,4,1
F,25,18,836,3,0,1,0,4,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0
M,35,3,132,5,0,0,0,0,5,0,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0
M,25,0,300,3,0,0,4,5,2,1,4,0,0,1,0,1,4,5,2,4,3,0,0,0,4,4,2
F,50,0,930,0,0,2,0,2,5,5,0,2,4,1,4,3,1,0,0,4,1,3,2,3,4,0,4
M,25,3,209,0,0,1,1,4,4,0,0,0,2,0,3,2,0,1,0,0,0,4,2,0,2,0,4
