Gender,Age,Occupation,ZIP-code,247,2100,2143,2872,3479
F,50,6,300,4,2,4,0,3
M,35,0,333,1,1,2,3,5
F,35,12,223,3,0,5,0,2
F,35,20,911,4,5,1,1,0
F,1,14,277,4,4,0,2,0
F,45,3,118,2,1,4,5,4
M,25,17,610,5,2,2,0,3
F,35,2,947,0,5,0,2,3
F,35,20,90,0,3,3,4,2
M,50,0,751,5,3,0,3,1
F,45,3,672,4,0,2,0,2
F,25,18,377,0,4,2,0,4
M,45,16,198,0,0,3,0,4
F,35,0,488,0,3,3,3,0
M,35,4,452,0,0,0,5,4
F,1,19,157,5,0,4,1,0
M,25,0,17,0,4,2,1,1
M,56,14,301,5,0,1,1,1
M,25,1,852,4,1,5,2,3
M,35,14,431,0,2,1,2,0
M,35,11,253,3,1,2,5,0
M,18,9,28,2,5,0,5,3
M,56,17,402,1,5,0,0,4
M,50,1,440,5,3,0,5,2
M,45,4,878,0,0,0,4,0
M,18,12,301,0,5,2,3,4
M,35,14,950,4,3,3,0,4
M,18,0,178,0,0,4,0,1
M,50,0,82,2,2,2,4,3
F,50,3,756,0,4,5,3,0
F,25,4,454,4,0,0,2,0
M,18,13,986,3,3,0,2,0
F,45,0,530,5,0,0,2,4
M,35,15,705,2,4,1,0,4
M,25,0,966,1,5,0,5,2
F,18,14,596,1,2,0,3,1
F,50,0,549,2,2,1,0,5
F,35,1,782,0,4,0,3,1
M,35,0,524,0,3,5,1,4
F,18,7,911,0,0,4,0,2
M,18,12,114,4,2,4,0,4
M,50,8,547,4,2,0,1,0
F,45,3,209,0,5,0,4,3
M,50,11,550,0,2,4,0,4
M,25,20,641,0,0,0,4,0
F,35,4,229,4,5,0,0,4
M,50,9,847,5,0,0,0,0
F,45,0,557,0,5,3,2,3
M,1,3,944,5,3,0,2,2
F,50,1,328,0,0,0,4,4
F,35,7,837,1,0,4,5,4
M,45,19,988,0,5,0,3,2
M,45,6,603,2,0,4,0,4
M,35,17,285,0,4,4,1,4
M,50,19,461,0,2,1,1,4
M,18,1,468,0,4,5,0,4
M,25,0,33,3,4,2,4,2
F,50,9,433,4,3,0,0,3
M,18,16,181,3,4,0,0,4
M,18,5,629,3,4,0,0,5
M,35,4,68,3,0,4,5,3
F,56,3,64,0,4,1,5,4
F,45,9,843,3,4,0,1,2
F,18,19,523,1,1,0,0,4
F,25,5,951,0,2,4,4,2
M,25,3,910,0,0,0,0,0
F,25,5,924,0,3,0,1,0
F,25,7,61,0,0,0,4,1
F,35,9,482,0,3,2,4,4
M,45,12,212,5,2,2,0,4
M,18,10,63,5,3,1,4,0
M,56,12,224,4,3,0,5,3
M,1,2,200,0,1,4,0,3
M,35,5,554,0,0,0,4,4
F,35,16,522,2,3,0,3,5
F,50,5,265,5,1,2,0,4
F,56,17,584,0,2,5,5,2
M,45,7,361,3,0,4,0,0
M,35,20,232,1,5,1,5,5
F,35,3,265,0,4,0,2,3
F,25,18,433,4,4,5,2,0
M,25,17,452,0,3,0,0,3
M,25,12,895,5,5,0,5,0
F,18,20,152,3,1,0,0,5
M,45,16,604,3,0,2,3,0
M,35,7,262,5,4,0,2,3
M,18,7,931,1,0,1,4,2
F,1,17,652,0,4,3,2,3
F,35,10,871,0,2,0,4,1
F,56,6,950,5,4,4,2,3
F,45,7,815,0,1,2,0,1
F,50,7,826,3,2,0,0,4
F,50,17,486,4,3,0,0,3
M,35,20,946,4,2,3,5,0
M,35,6,148,0,0,3,3,0
M,45,8,215,4,3,1,2,0
F,45,9,786,3,0,0,3,4
M,45,17,64,5,5,4,3,0
F,50,6,297,5,0,2,0,2
F,35,19,942,3,2,4,2,4
M,45,11,610,0,0,1,0,4
F,25,0,82,0,5,3,3,0
M,35,14,943,0,5,2,4,0
M,25,11,923,4,0,0,5,0
M,25,11,207,0,4,5,3,0
F,18,3,320,1,3,3,4,4
F,56,12,582,5,2,3,5,3
M,1,10,215,1,0,4,0,0
M,50,3,532,4,4,4,5,1
F,35,5,949,0,2,1,2,0
F,1,1,482,4,3,4,2,3
M,50,4,287,0,0,5,3,5
M,50,17,453,2,5,4,0,5
M,50,5,221,3,2,0,3,4
M,56,7,45,2,3,4,1,3
F,25,10,577,0,0,4,0,0
M,45,17,152,2,0,0,3,3
F,25,11,15,2,1,5,5,0
M,50,16,603,4,0,2,3,0
M,50,6,13,4,2,0,0,5
M,35,16,633,3,0,3,0,0
F,50,9,337,5,0,3,0,5
M,35,0,906,0,0,0,0,1
M,25,11,446,0,3,0,0,3
F,45,12,919,1,0,0,5,4
F,18,14,773,0,0,4,2,5
M,50,1,437,3,5,3,0,1
M,50,18,483,2,0,0,5,0
F,50,11,629,0,0,0,2,0
F,45,10,613,0,2,4,1,0
M,50,10,907,0,4,0,0,5
M,18,5,326,0,5,1,0,0
M,25,4,910,0,5,2,4,2
M,35,14,262,1,4,4,5,2
F,35,6,939,2,4,0,1,3
M,1,3,853,1,2,0,0,0
M,25,5,85,1,0,5,1,1
M,35,6,314,4,2,1,1,1
F,25,1,354,0,2,0,0,0
F,25,10,322,3,2,4,3,5
F,50,9,787,4,0,0,5,0
M,25,15,226,3,2,0,0,2
F,25,7,680,2,1,4,5,4
M,1,7,212,3,2,2,3,4
F,35,17,490,4,0,0,0,4
F,18,6,108,3,3,0,4,4
F,45,16,209,4,2,0,3,0
F,50,20,550,0,5,0,0,3
F,25,0,616,0,5,0,0,0
M,18,14,481,3,2,1,3,1
M,56,2,990,2,4,3,0,4
M,35,11,358,4,4,0,4,2
M,25,0,170,0,5,0,4,4
M,35,20,790,3,1,0,1,3
F,50,17,501,1,4,0,2,2
M,25,7,559,5,0,2,3,3
M,25,19,347,4,4,0,2,2
M,25,14,949,0,2,2,0,2
M,18,7,951,4,0,0,4,5
F,35,13,490,3,0,5,3,0
F,35,11,148,4,4,1,2,5
F,50,7,933,4,3,4,5,4
F,25,16,146,0,3,2,4,5
M,35,12,756,0,1,4,0,3
M,50,1,953,4,0,0,2,5
M,56,2,834,1,0,5,0,4
F,35,14,123,4,5,1,1,3
M,1,16,967,0,3,3,1,0
M,50,12,660,0,2,4,5,0
M,50,7,953,0,1,4,0,1
F,35,1,440,4,4,0,1,0
M,35,4,417,2,5,4,0,3
M,50,11,30,4,0,4,4,0
M,45,5,89,1,4,0,4,3
F,18,16,602,1,3,0,0,0
M,35,0,802,0,3,4,0,0
M,35,19,361,3,5,4,0,3
M,45,2,274,3,0,3,4,2
F,25,6,20,5,1,2,0,0
M,25,2,76,0,0,2,0,3
M,25,17,943,0,2,0,0,0
M,50,19,74,0,5,0,3,2
M,25,5,752,5,0,3,5,0
M,18,17,815,5,3,5,5,5
M,45,20,54,0,0,2,0,0
F,56,3,902,0,1,2,1,3
F,18,12,904,4,3,1,2,1
F,18,0,666,1,4,0,3,4
M,1,10,33,4,5,1,0,5
F,1,3,74,4,0,2,5,0
M,18,7,309,0,3,0,5,0
M,56,12,334,3,2,1,1,3
M,18,15,970,0,2,3,4,0
M,25,2,535,5,0,1,3,0
F,18,15,442,1,3,4,4,3
M,18,0,772,2,2,0,1,3
M,25,0,481,1,3,4,3,4
M,45,3,853,1,0,0,0,4
M,25,0,109,5,2,0,0,4
F,56,20,623,4,5,0,3,1
F,35,8,352,3,3,0,4,1
M,56,2,836,3,3,0,0,1
M,50,11,809,0,0,3,5,0
F,25,8,802,0,3,1,5,0
M,35,16,988,0,1,0,1,0
F,35,18,362,1,5,2,4,3
M,35,16,947,2,5,4,1,0
F,50,8,782,0,2,4,0,0
F,25,2,726,0,4,0,2,0
F,45,4,314,4,2,0,4,0
M,18,2,660,2,0,4,5,4
F,35,8,128,4,0,2,4,0
