Gender,Age,Occupation,ZIP-code,260,653,1525,2105,2193,2253,2628,2872,3438,3439,3440,3877,3889
M,35,8,946,2,3,1,0,0,0,5,1,4,0,0,0,0
M,45,4,553,4,0,0,0,0,3,1,0,4,5,0,0,0
M,18,7,396,2,0,4,1,5,0,2,3,2,5,0,2,0
M,18,0,558,3,0,0,3,0,1,2,0,0,5,1,1,5
F,25,16,173,2,1,5,4,0,2,3,0,5,0,0,0,0
M,18,8,622,5,0,0,4,1,5,2,2,5,2,3,0,1
F,56,9,770,4,0,3,3,0,4,0,0,0,0,0,0,0
F,50,10,142,0,0,4,3,4,5,0,1,0,3,1,2,4
F,56,14,229,1,4,4,1,5,3,2,5,5,0,0,0,0
M,56,8,279,0,0,0,0,4,0,4,5,1,2,0,2,2
F,45,16,328,3,3,0,4,1,0,0,0,3,0,0,4,0
F,1,6,338,5,0,0,3,1,2,2,1,0,0,0,2,0
M,35,13,863,3,0,0,4,4,1,5,0,4,4,2,0,4
F,35,1,262,4,1,0,0,4,4,3,0,1,4,4,0,4
M,25,18,559,5,3,0,2,0,4,3,5,4,3,0,0,0
F,35,3,319,0,0,0,4,4,5,4,0,0,1,0,3,0
F,50,6,560,2,3,5,0,0,4,1,3,5,3,0,0,0
M,56,12,778,2,0,0,2,4,0,1,2,3,4,3,1,0
M,56,12,338,3,4,1,3,1,4,2,5,0,0,2,3,4
M,25,17,301,3,0,0,0,4,4,4,1,0,0,0,0,0
M,35,10,924,3,0,5,5,2,0,3,4,0,1,3,0,2
M,1,6,930,1,0,0,0,0,5,4,0,4,0,5,0,5
F,1,18,560,4,4,0,1,5,2,3,3,0,5,3,2,0
M,35,19,629,2,0,3,1,0,5,0,4,0,4,0,1,5
F,50,16,435,3,4,0,3,3,0,2,0,0,0,0,4,0
F,56,3,15,3,1,0,0,3,3,0,0,1,5,0,0,0
F,35,1,122,0,3,0,0,0,2,4,0,4,0,0,1,4
F,56,0,272,1,0,0,5,3,1,4,4,0,0,0,1,1
M,56,14,786,2,0,0,0,3,3,5,3,0,0,0,4,0
M,18,19,140,5,0,5,4,4,1,5,0,0,4,0,0,3
F,35,8,484,2,4,0,5,0,1,2,3,5,2,1,4,1
M,45,4,557,5,3,0,0,4,0,3,0,3,0,0,0,0
M,35,13,473,1,0,0,0,4,0,2,2,5,5,0,0,0
F,1,7,100,2,0,0,5,3,3,5,5,0,5,4,0,0
F,35,10,921,3,4,0,5,2,1,0,1,2,5,1,0,2
M,35,8,459,5,2,0,5,4,0,4,0,1,0,0,2,0
F,56,1,942,4,3,0,3,4,1,1,5,2,4,3,0,2
M,56,6,981,5,3,5,0,2,1,3,0,1,0,0,4,5
F,56,2,38,3,0,0,1,0,0,3,0,1,3,0,2,3
M,35,16,100,5,0,0,0,2,0,5,0,0,0,0,4,0
F,25,17,265,5,0,0,0,0,5,0,2,5,0,0,1,1
F,35,20,826,4,3,4,0,0,0,1,1,1,2,4,2,3
M,18,7,165,2,0,0,0,1,5,3,5,4,4,0,0,0
M,25,3,878,3,0,0,3,3,2,3,0,0,0,5,1,0
M,50,4,987,3,2,3,0,0,4,3,5,3,5,0,0,0
M,1,8,581,4,1,5,0,3,4,3,0,3,2,0,0,0
F,35,7,142,3,0,3,3,5,5,4,5,2,0,0,1,0
F,35,10,915,3,0,3,1,2,0,5,5,0,0,0,0,0
F,25,0,215,5,3,0,2,4,0,5,1,0,0,1,2,0
M,45,19,913,1,0,0,4,0,3,1,0,0,4,3,0,2
M,45,0,802,2,0,3,3,0,4,5,0,5,1,3,1,3
F,56,14,435,5,2,0,0,2,5,1,0,0,0,0,0,0
M,45,4,778,5,4,0,1,4,1,3,0,4,0,3,0,0
M,50,19,372,2,1,0,4,5,0,0,5,4,5,3,3,1
F,50,16,459,2,5,3,3,4,1,4,1,5,5,0,2,0
M,1,18,65,4,3,3,3,3,2,5,0,1,4,2,2,2
F,56,9,104,5,4,0,0,4,3,0,4,4,0,0,0,0
M,56,16,212,0,0,0,2,2,4,4,3,2,0,4,2,4
F,35,9,245,4,4,0,3,4,3,1,3,1,0,0,0,0
F,18,12,83,1,0,3,0,0,5,2,5,0,0,0,0,0
F,1,4,108,2,3,0,2,3,1,4,0,3,0,0,4,0
M,35,9,988,4,5,0,0,4,5,4,1,0,0,0,3,0
F,50,1,370,2,4,0,5,5,5,1,3,2,5,3,2,0
M,56,7,330,0,0,4,1,0,3,2,1,0,0,2,0,0
M,50,13,194,3,0,0,4,0,1,4,2,1,0,0,0,5
F,18,1,495,0,1,0,0,4,0,4,1,3,2,4,2,0
M,25,16,320,2,5,0,0,0,0,5,0,5,5,0,0,0
F,50,6,904,3,0,0,0,2,2,1,0,3,0,0,2,0
F,56,0,704,4,0,0,5,3,1,4,4,0,0,4,0,0
F,50,12,945,1,4,0,5,1,4,2,0,0,5,1,3,2
M,45,14,220,5,2,0,2,2,4,0,3,1,5,0,0,1
F,56,2,362,2,4,0,0,0,1,1,0,5,0,0,0,0
F,25,12,302,2,0,5,4,2,0,1,5,1,3,2,3,2
M,18,2,744,4,0,0,4,1,1,0,1,3,2,2,3,5
M,50,7,503,0,0,5,0,0,5,5,0,0,0,0,0,5
F,45,2,923,0,5,0,4,5,4,4,1,0,4,1,2,4
M,56,12,949,0,2,3,5,0,1,5,4,0,0,0,0,3
