Gender,Age,Occupation,ZIP-code,2,56,673,810,885,1009,1073,1097,1525,1654,1702,1750,1881,1920,1967,2017,2043,2087,2093,2138,2399,3438,3439,3440
M,56,8,672,5,2,3,2,2,3,0,4,5,1,3,4,4,5,4,2,2,2,4,4,1,5,5,1
F,50,6,50,5,2,3,2,1,5,1,0,3,3,3,5,5,0,0,4,2,4,2,3,5,1,3,2
F,25,7,64,0,0,0,0,1,1,5,4,3,0,2,3,5,3,3,5,1,5,4,4,5,3,0,0
M,18,5,847,5,3,5,2,5,4,5,2,5,3,3,3,3,4,1,3,4,4,1,4,0,5,3,2
M,56,6,447,0,4,3,4,2,2,5,4,0,1,3,2,3,1,1,3,4,5,1,5,5,1,4,1
M,45,11,240,1,2,2,3,5,5,4,5,5,4,5,0,0,5,3,2,1,3,2,1,4,1,2,3
F,1,1,284,1,1,5,2,2,1,0,1,2,0,3,3,1,0,0,4,2,5,5,3,2,0,1,4
M,35,15,376,0,2,4,0,3,0,5,0,0,2,3,3,3,2,1,5,4,3,4,0,5,5,2,2
M,56,3,815,4,0,5,2,2,5,5,5,5,0,3,2,3,0,0,5,4,5,4,5,5,2,1,4
F,56,8,338,5,3,5,3,5,3,5,3,5,3,5,0,5,4,2,4,4,5,1,2,2,2,4,4
M,18,16,672,2,1,2,4,3,2,0,0,1,3,0,4,0,0,0,5,2,1,1,4,3,2,3,0
F,18,20,186,1,2,2,4,1,5,3,2,0,5,5,5,3,3,1,5,0,4,5,0,5,1,4,1
M,25,14,447,0,2,1,3,3,2,2,0,5,1,3,2,5,1,4,2,0,2,1,1,0,2,1,2
F,50,10,905,0,1,3,2,0,0,3,3,3,3,3,1,2,3,5,4,4,4,0,3,2,1,4,5
F,50,7,165,0,0,1,4,2,1,4,1,1,5,1,1,5,5,5,3,5,5,5,4,4,2,5,3
M,25,1,473,4,4,5,4,2,3,3,4,0,1,3,3,5,2,1,4,1,4,3,5,5,0,5,2
F,45,20,307,1,1,1,4,2,4,1,4,1,3,5,4,0,3,3,3,3,5,4,5,5,0,0,1
M,25,14,627,5,1,3,1,5,1,5,2,0,4,5,2,0,3,3,2,0,4,5,5,5,4,1,3
F,45,4,947,5,4,1,2,0,1,1,3,5,2,3,3,3,5,1,1,0,3,0,1,0,3,2,2
M,1,18,23,1,3,1,2,5,1,2,5,3,2,3,3,4,3,1,4,4,1,1,3,3,0,0,0
M,35,20,337,2,2,3,2,1,4,2,5,5,3,5,2,0,3,2,1,3,3,0,4,2,4,5,1
F,1,18,969,5,2,3,2,2,3,0,4,5,1,3,4,4,5,4,2,2,2,4,4,1,5,5,1
F,25,2,481,5,0,4,4,1,5,3,5,3,5,1,5,3,3,1,5,1,1,1,1,4,3,0,4
F,18,2,143,3,4,1,2,0,2,1,0,3,4,1,4,0,1,2,1,3,0,0,2,1,0,5,5
F,18,18,127,0,2,4,0,3,4,3,1,0,2,1,4,2,4,2,2,2,5,1,3,2,1,1,3
M,56,3,924,4,3,5,0,5,4,3,5,4,1,3,4,3,1,4,5,5,2,0,3,0,0,3,5
F,1,19,280,4,2,1,2,3,3,3,2,4,5,1,4,2,1,3,2,5,2,1,4,3,3,3,3
F,35,2,770,3,3,3,0,5,5,4,0,4,4,3,4,5,2,4,4,4,3,2,2,5,2,4,2
