Gender,Age,Occupation,ZIP-code,247,2100,2143,2872,3479
M,18,8,435,0,3,3,3,3
M,18,13,230,0,0,2,1,3
F,50,19,220,0,0,0,0,0
F,25,5,951,5,0,0,4,1
F,35,3,760,0,0,2,2,4
M,50,5,466,3,2,4,0,2
F,50,1,972,3,4,0,4,0
M,18,10,15,2,0,1,2,2
M,18,17,445,1,0,0,1,3
M,18,20,488,0,0,0,0,0
M,1,0,935,0,3,0,5,3
M,18,18,908,2,0,1,5,3
M,56,19,863,5,3,4,3,3
F,56,6,924,5,3,4,0,2
M,18,4,951,0,4,0,3,0
M,18,14,488,4,3,1,0,0
F,56,13,913,1,4,2,3,1
F,35,1,427,4,0,0,4,5
M,25,3,284,4,1,0,4,1
M,45,14,312,0,3,1,0,3
F,35,6,666,0,0,3,0,4
M,18,14,891,5,5,0,4,0
F,25,10,993,0,0,4,0,0
M,35,0,997,0,0,0,0,0
F,25,3,982,1,5,0,2,0
F,45,1,435,0,3,1,2,0
F,25,16,327,0,5,1,0,0
M,56,0,870,1,4,0,4,5
M,25,19,744,0,0,0,4,0
M,25,3,968,0,0,5,0,0
M,25,7,70,3,0,2,0,0
M,25,4,802,4,0,4,0,0
M,18,3,927,0,0,3,0,0
M,25,9,321,1,4,1,4,3
M,35,0,245,5,0,0,0,0
M,35,10,273,3,0,5,4,1
F,35,12,750,4,0,0,5,0
M,56,1,975,2,3,5,5,5
F,1,9,931,0,0,4,0,0
F,1,0,140,0,3,3,0,3
F,25,5,223,0,0,0,0,0
F,18,9,970,5,4,0,2,0
F,25,1,48,0,0,5,0,3
M,25,4,782,2,3,4,3,0
F,50,17,50,2,0,3,3,5
M,50,11,27,4,0,0,3,0
F,56,15,396,4,1,1,3,0
F,1,2,956,5,0,2,4,1
F,18,17,80,5,0,2,4,0
M,50,17,440,3,4,3,0,0
M,35,0,530,3,0,4,0,0
M,25,19,144,4,1,0,5,0
F,25,5,937,5,5,1,3,2
F,25,16,303,0,0,0,0,0
M,25,13,131,4,1,2,3,1
M,56,9,430,2,0,2,2,1
M,25,2,430,0,4,5,0,0
F,56,8,33,2,2,1,2,0
M,56,19,582,0,2,2,3,4
M,18,8,672,5,3,0,4,3
M,25,12,312,0,3,4,0,3
F,50,20,977,1,5,4,5,3
F,25,14,764,4,0,0,0,0
M,35,5,944,5,2,5,0,0
M,45,6,610,3,2,2,3,4
F,1,12,194,5,2,1,0,0
M,45,18,490,0,2,5,4,3
F,25,19,925,2,0,2,0,3
F,45,16,911,0,3,3,4,4
F,25,4,432,0,4,2,1,3
M,25,5,469,0,0,1,0,0
F,18,20,131,3,2,2,5,3
F,25,18,286,4,5,1,5,2
F,25,15,803,0,5,1,0,3
F,56,0,114,1,3,2,3,3
F,50,2,281,5,3,2,0,5
M,50,16,290,3,3,5,3,4
M,45,17,971,2,0,3,0,0
M,25,10,951,0,5,0,0,0
M,25,18,215,0,0,3,4,0
M,25,16,85,0,4,0,2,4
M,18,16,277,0,0,5,2,3
F,25,5,454,0,3,0,4,5
M,25,0,804,0,4,3,0,0
F,1,1,801,2,0,1,2,2
M,25,4,914,0,0,0,0,3
M,25,18,834,2,4,4,0,0
F,25,0,581,0,0,0,0,5
M,45,18,502,0,0,5,3,5
M,25,18,803,4,2,3,3,3
F,25,0,956,0,0,0,4,0
F,45,20,986,5,1,4,0,3
M,18,13,245,0,0,0,0,0
M,1,1,623,2,1,2,0,1
M,56,10,113,2,5,5,3,0
F,35,17,173,0,1,0,4,3
F,50,17,761,2,3,5,0,2
F,1,17,967,5,2,0,4,4
F,56,6,443,5,4,4,4,4
F,18,0,700,0,2,0,0,4
M,18,7,740,0,0,2,0,4
M,50,9,279,0,0,4,3,0
F,56,5,142,0,3,4,4,0
M,25,8,986,4,0,4,0,0
F,56,2,580,2,5,2,5,2
M,50,4,681,5,3,1,5,5
F,56,0,433,4,2,4,3,1
M,25,1,802,0,0,2,5,0
F,25,5,88,3,4,3,0,0
F,56,8,336,3,0,0,0,1
F,25,12,870,2,4,5,0,0
F,35,4,38,3,0,0,0,0
M,18,5,612,2,3,3,5,1
M,45,13,815,4,2,3,0,3
F,18,20,544,0,0,0,4,1
F,35,2,486,5,4,3,3,0
M,18,7,306,0,0,0,4,0
F,50,13,382,4,5,0,0,5
M,35,13,441,5,3,0,0,0
M,50,19,773,4,0,0,0,0
