Gender,Age,Occupation,ZIP-code,673,1881,1920,2087,2138
F,1,10,927,0,0,0,0,0
F,25,17,171,0,0,0,5,2
M,18,6,924,0,4,5,0,2
F,50,5,834,3,0,5,0,4
M,1,17,913,0,0,0,0,5
F,25,3,837,3,0,1,4,3
F,45,16,799,4,3,3,4,4
F,18,0,836,0,5,0,0,0
M,50,9,987,0,0,2,3,5
M,25,1,534,0,5,0,5,2
F,35,20,273,0,0,2,1,4
M,50,2,764,4,0,0,5,1
M,50,1,181,1,0,5,0,3
M,50,7,494,0,0,4,5,0
F,25,15,557,4,0,1,0,4
M,56,18,493,0,0,0,0,3
F,35,3,904,0,0,0,2,0
F,50,0,309,2,5,0,0,2
F,45,11,524,0,0,4,3,3
F,18,12,830,1,0,5,5,2
M,45,17,175,0,0,0,0,3
F,1,4,371,2,0,2,3,5
M,35,5,813,0,5,3,0,2
F,25,8,402,4,5,0,4,0
M,35,9,358,5,1,0,5,5
M,25,1,329,2,0,4,0,0
M,50,12,730,2,0,0,0,5
M,45,1,144,3,5,3,0,4
M,25,4,212,0,0,4,4,4
F,50,8,198,0,0,2,1,4
M,1,10,532,0,0,0,0,2
M,1,1,880,3,0,0,4,5
F,50,3,81,5,0,4,0,2
M,1,0,503,1,0,0,5,1
M,1,3,802,0,0,4,0,1
F,56,7,652,0,0,3,5,0
F,18,17,349,0,0,4,0,3
M,25,3,764,0,5,0,2,1
F,1,15,297,2,0,0,5,0
F,35,20,380,0,4,0,0,0
M,25,18,930,3,0,3,0,5
M,1,5,165,2,0,1,3,4
M,18,14,531,4,3,4,4,4
M,50,2,605,4,0,1,0,1
M,35,17,201,0,1,0,0,5
F,35,12,811,0,4,0,3,4
M,56,5,38,0,4,5,4,3
F,50,8,782,4,0,0,5,2
F,56,0,360,1,2,0,0,1
F,50,15,130,4,0,4,0,1
M,45,3,598,4,2,0,0,0
F,50,13,300,0,0,1,1,2
M,18,18,210,2,4,3,4,3
F,1,10,782,2,4,2,3,3
M,35,8,262,5,1,5,3,3
F,18,2,674,0,4,0,5,3
M,56,20,847,4,1,3,3,2
F,1,6,87,4,0,0,0,1
M,50,17,441,0,5,0,5,5
M,56,14,833,0,2,2,4,1
M,25,13,152,3,0,0,0,5
M,56,6,433,1,4,1,4,4
F,35,18,489,4,4,4,3,4
F,18,0,741,3,5,0,0,3
F,25,1,968,0,3,1,0,4
M,1,20,652,2,0,0,0,0
F,25,17,458,4,0,5,0,2
M,56,2,970,0,2,0,4,1
M,25,0,558,0,0,1,5,1
F,25,20,440,0,3,0,4,4
F,50,20,424,3,0,0,1,4
F,18,5,992,4,0,1,3,5
M,35,3,985,0,0,4,5,0
M,35,6,701,0,0,0,0,4
F,56,0,30,5,0,0,5,1
F,18,0,935,0,0,2,3,4
F,25,7,312,0,0,1,0,4
M,35,12,360,4,0,3,4,0
M,35,18,149,0,0,1,0,4
M,50,17,349,0,4,4,3,5
F,1,6,787,4,0,2,0,0
F,35,14,551,0,0,4,1,3
M,1,3,277,4,0,1,3,3
