Gender,Age,Occupation,ZIP-code,260,653,1525,2105,2193,2253,2628,2872,3438,3439,3440,3877,3889
F,18,10,296,4,0,0,0,2,3,5,2,2,3,2,5,5
M,25,17,933,5,2,2,3,4,1,5,4,2,2,0,2,1
M,18,17,469,2,5,3,5,3,5,1,0,4,1,0,3,1
M,45,4,773,5,4,0,3,5,0,1,4,3,3,4,0,0
M,50,14,378,0,3,5,1,5,1,5,0,5,2,5,1,5
F,1,1,346,3,5,1,5,1,1,5,3,3,0,5,0,4
F,1,1,497,2,0,0,0,3,0,4,2,1,5,4,0,0
F,18,12,113,0,4,4,5,2,5,4,4,0,3,3,4,0
M,45,8,220,1,4,2,3,2,1,2,3,0,0,2,1,2
M,25,4,441,5,0,2,2,2,1,3,1,2,0,3,0,3
M,50,19,727,5,5,0,0,0,0,5,0,4,5,0,5,4
F,56,14,502,5,3,3,3,4,0,1,0,3,0,0,4,4
F,56,16,801,4,3,4,2,5,2,4,0,4,4,1,1,3
F,50,13,49,1,3,4,2,4,2,0,0,0,0,0,4,2
M,18,6,598,0,3,3,3,1,4,0,4,0,2,0,3,2
F,50,4,108,3,2,1,0,2,0,1,3,0,3,1,2,2
F,56,7,68,1,0,2,4,1,1,2,3,3,0,5,0,0
F,56,20,112,2,5,0,5,2,0,0,2,3,1,0,0,0
F,35,13,197,5,1,2,2,2,0,3,3,0,0,0,0,5
M,45,13,674,5,3,4,4,0,5,1,3,0,0,1,5,2
F,45,15,354,2,1,0,4,1,1,3,3,0,0,0,0,0
F,56,8,760,0,3,0,1,4,0,5,1,4,0,0,3,0
M,45,5,432,2,5,0,2,1,0,0,0,2,2,2,0,2
F,25,12,466,1,3,5,4,5,1,5,5,2,5,1,0,0
M,1,0,604,0,3,3,0,5,2,4,4,3,1,4,0,4
F,35,5,223,0,2,1,3,4,4,4,2,1,4,2,1,5
M,35,8,931,3,2,0,4,5,0,0,0,0,3,0,0,0
F,18,16,290,5,1,4,4,1,3,2,0,0,3,0,0,1
F,35,3,130,5,0,3,0,5,0,1,1,1,1,5,2,3
F,18,20,954,3,2,5,5,3,5,4,5,1,0,5,0,0
M,1,9,555,5,1,2,3,4,0,5,4,0,2,5,0,5
M,50,15,207,2,0,4,2,5,0,1,0,4,3,5,0,3
M,50,2,24,3,4,2,1,0,2,3,2,0,2,1,4,2
F,18,9,925,5,5,3,0,0,0,0,3,0,1,2,0,5
F,1,14,495,0,0,5,1,2,0,2,0,5,5,0,0,2
F,18,20,490,0,0,5,5,2,4,0,0,0,5,0,1,5
M,25,1,90,4,5,1,4,5,0,3,0,0,0,0,4,2
F,25,20,90,3,3,3,0,4,0,4,3,1,2,0,0,5
F,45,14,730,1,1,1,3,2,2,5,0,0,0,0,0,0
F,25,18,103,1,4,3,2,5,2,2,2,4,1,4,0,2
F,18,4,410,5,2,0,3,3,3,5,0,0,0,0,0,5
F,56,10,681,3,3,0,4,4,1,0,1,0,1,1,0,5
F,45,18,105,5,4,2,5,1,1,4,5,1,0,5,5,5
F,50,3,307,4,0,3,5,0,1,2,3,0,0,0,0,2
F,25,14,196,0,0,1,2,5,1,1,4,5,0,1,0,1
F,45,12,841,5,4,0,4,4,2,2,4,5,3,4,4,2
F,56,13,752,4,0,1,3,1,2,5,3,3,1,3,1,4
F,18,0,354,2,0,3,2,3,3,4,0,0,3,0,1,2
F,18,14,933,3,1,5,1,1,4,2,3,2,0,5,1,3
F,56,9,481,2,0,5,0,4,1,3,0,3,0,2,1,5
F,56,17,468,0,1,5,2,0,1,5,3,3,1,0,1,3
F,56,1,652,4,5,3,0,4,4,1,2,1,0,2,4,1
F,25,19,666,5,2,4,3,0,4,4,5,3,5,0,3,2
M,50,7,222,1,0,0,3,1,3,4,5,5,3,2,0,0
M,25,0,50,5,3,4,1,4,5,1,3,4,0,0,4,5
M,18,8,120,1,3,3,0,0,0,4,1,0,1,5,0,2
M,25,7,540,0,0,3,0,5,2,4,4,0,0,1,1,1
M,18,7,127,5,0,0,4,1,4,1,0,3,0,1,0,0
M,25,14,904,3,2,0,0,1,0,3,3,0,0,0,0,3
M,45,15,616,0,3,0,1,5,1,2,4,4,0,3,0,0
F,56,4,520,3,4,0,0,1,2,5,1,1,0,3,0,0
M,18,20,685,4,0,0,2,0,4,0,1,4,0,5,3,5
M,18,12,66,3,1,2,3,2,0,2,0,0,5,1,0,0
M,1,2,84,0,5,5,2,2,3,5,1,0,1,0,5,2
F,25,13,952,4,4,3,0,0,4,2,4,0,1,0,3,1
F,35,12,532,4,5,5,4,1,5,4,1,2,2,3,4,2
F,56,0,662,0,3,0,5,1,0,4,2,1,1,4,0,4
M,25,19,83,3,0,2,3,3,0,2,2,0,0,1,0,2
M,25,16,275,5,4,0,0,1,2,1,3,0,3,2,0,0
M,25,0,551,5,3,4,5,1,0,3,5,0,4,2,0,4
F,25,17,931,4,2,0,4,5,2,0,4,0,4,1,2,4
F,45,12,680,4,1,0,5,4,0,2,3,0,5,0,0,0
F,25,6,720,1,3,3,1,4,0,2,5,4,0,3,0,2
M,56,4,681,1,0,0,1,2,3,0,0,0,2,0,0,5
M,50,8,902,4,4,2,4,3,2,1,1,0,0,1,5,2
F,18,7,805,2,3,0,4,0,0,1,0,4,5,0,2,4
F,35,11,15,2,1,0,5,2,0,1,3,5,0,1,0,0
F,25,0,410,1,4,0,1,5,0,0,5,0,5,0,0,0
F,25,14,461,4,3,0,1,5,0,2,0,1,3,0,0,2
M,45,17,612,1,2,0,2,3,2,2,0,0,3,0,0,2
F,50,16,820,4,2,5,0,2,5,1,4,3,4,4,1,2
F,25,16,358,2,5,2,2,1,0,4,1,3,2,0,0,1
F,25,1,535,3,2,1,0,3,5,0,4,2,2,1,3,1
F,45,14,381,4,2,3,0,3,4,4,2,0,5,0,2,3
F,18,3,600,0,5,0,1,4,0,0,2,2,2,3,0,3
M,45,16,338,1,2,3,3,2,2,4,0,0,0,2,2,0
M,45,17,377,3,1,1,4,1,0,4,0,0,0,0,0,5
M,25,19,980,2,0,4,1,0,2,5,0,5,0,0,0,4
M,45,2,327,3,3,0,4,2,4,5,5,4,0,2,1,0
M,18,13,337,4,3,2,5,5,4,5,2,4,0,4,3,5
M,45,14,613,1,5,5,4,0,1,3,0,5,3,1,5,0
M,1,1,786,0,2,1,1,2,1,2,1,4,0,0,0,0
M,50,7,532,5,0,4,4,2,0,1,5,0,2,2,2,3
F,35,5,672,2,5,0,0,4,0,3,0,1,0,0,0,2
M,45,20,840,1,0,1,4,5,0,1,0,0,0,0,0,1
M,35,18,473,0,5,5,2,5,3,1,0,2,2,2,0,1
M,56,11,558,4,5,1,1,2,1,2,0,1,5,2,2,5
M,35,12,445,5,2,2,3,2,4,3,2,5,3,5,3,4
M,1,20,294,4,2,2,3,1,2,2,5,5,0,2,4,0
M,50,0,801,3,4,0,2,4,2,2,5,4,0,0,1,0
F,45,19,493,4,5,0,4,0,0,5,0,5,3,4,0,1
M,45,4,207,0,4,2,0,4,0,2,3,3,0,0,0,0
F,50,6,262,4,4,3,0,1,1,2,2,1,0,3,4,3
M,18,14,104,0,3,5,3,2,5,3,2,0,3,2,5,0
F,18,7,435,3,4,2,0,4,0,3,0,2,4,0,3,1
F,1,4,581,0,1,0,2,2,4,2,3,2,0,3,0,3
M,18,6,466,3,2,3,0,2,0,3,0,3,0,3,0,2
M,18,10,811,1,2,4,5,1,3,1,0,4,0,5,0,3
M,35,8,40,2,1,1,1,2,3,1,1,5,3,2,4,1
F,25,15,577,2,5,3,3,5,0,4,3,5,0,4,4,4
M,25,0,610,2,4,4,0,2,1,2,0,3,5,2,2,5
F,18,19,852,2,3,5,1,2,3,4,4,0,3,0,4,3
M,35,9,281,1,5,4,0,2,5,0,5,1,0,3,3,5
F,18,2,952,0,2,0,0,2,3,0,4,0,2,1,1,0
M,18,8,931,2,3,4,3,2,4,4,0,4,4,0,4,0
M,45,4,87,0,4,0,4,0,0,0,4,0,0,0,0,3
F,1,15,446,3,4,0,2,0,2,4,3,3,2,5,5,4
F,35,20,245,1,0,1,3,2,0,3,5,2,0,0,0,2
M,1,3,175,3,0,2,4,3,0,0,1,4,3,5,2,0
M,35,0,532,5,5,0,3,2,3,3,3,3,2,0,5,0
M,18,3,777,4,2,3,4,1,0,4,2,0,2,2,0,2
M,35,5,502,3,0,2,3,2,4,1,4,4,4,5,5,2
M,1,9,921,1,0,5,0,0,2,0,5,4,1,1,5,5
M,18,20,222,4,4,0,2,4,0,3,4,2,0,4,0,0
F,50,14,253,3,0,1,4,3,1,4,3,5,1,1,0,5
F,50,20,484,5,0,3,3,0,4,5,5,4,1,0,4,0
F,45,13,672,1,0,0,4,3,3,1,2,1,1,0,0,0
M,1,12,290,5,5,3,4,1,3,2,0,5,5,0,1,1
M,45,12,24,0,5,1,5,0,3,1,3,5,1,4,4,0
F,1,20,68,5,0,1,3,5,1,2,0,2,3,0,0,2
M,56,10,64,2,2,2,2,2,0,3,5,0,3,3,0,5
F,25,13,180,2,2,3,0,3,0,0,2,0,2,3,0,2
M,45,18,609,3,0,0,1,5,0,0,0,1,1,3,0,0
F,18,2,900,5,0,2,1,0,1,0,5,3,1,1,4,1
F,45,15,560,4,4,4,4,0,2,5,3,0,0,0,0,0
F,56,19,497,5,3,3,3,4,1,4,0,5,5,0,0,1
M,25,14,276,5,3,3,4,1,5,5,1,2,1,0,1,3
M,1,17,612,3,0,2,0,5,0,5,0,4,0,2,4,5
M,35,14,980,0,0,1,1,0,4,1,3,2,0,3,0,4
F,35,5,165,4,3,0,3,2,1,5,5,2,3,0,4,0
F,18,14,764,4,0,1,1,0,0,0,2,0,0,2,3,1
F,18,20,622,0,5,0,1,3,5,5,0,0,3,1,1,0
M,50,9,525,2,3,4,0,1,1,4,3,1,1,3,4,5
F,50,6,82,0,4,0,1,2,1,2,0,0,2,2,2,4
M,25,16,320,2,5,0,0,0,1,2,2,4,2,0,0,5
F,25,7,838,0,1,0,1,2,0,5,5,0,0,1,0,0
M,25,5,130,5,4,4,1,3,2,2,1,0,0,0,1,3
F,18,8,80,0,2,0,4,2,0,2,0,5,0,0,0,4
F,56,19,777,5,0,0,4,1,5,2,2,0,3,5,4,4
F,35,4,857,0,2,0,0,1,0,4,4,0,5,0,0,0
M,18,13,674,3,4,3,0,0,0,1,0,0,0,5,0,1
M,56,1,503,3,1,3,2,4,0,4,0,1,0,4,0,1
M,1,6,735,4,4,5,4,0,4,2,5,4,5,2,4,5
F,35,6,704,3,1,3,0,1,3,1,0,5,5,3,5,4
F,50,4,894,5,0,0,5,5,0,2,1,3,0,2,0,0
M,18,11,826,4,4,5,2,5,3,1,0,0,3,0,2,4
M,50,10,405,2,5,0,5,4,2,4,0,3,0,0,5,0
F,45,8,953,3,2,0,4,1,0,3,1,3,0,5,3,4
M,45,18,782,1,2,4,1,5,2,2,0,3,0,3,0,2
F,18,15,974,4,3,0,2,1,2,0,0,0,2,0,0,4
F,35,6,485,3,0,3,2,3,4,2,1,0,5,3,5,5
M,18,19,360,4,4,3,5,1,0,4,3,3,4,0,0,5
M,1,0,347,0,4,3,1,1,4,4,2,2,0,0,3,2
F,1,6,503,1,3,4,1,2,5,4,3,3,5,0,2,5
M,50,2,142,2,4,0,3,0,4,0,2,1,3,3,3,0
M,1,15,841,3,3,1,0,1,2,2,3,0,0,0,0,1
F,56,0,63,5,4,4,1,3,4,3,3,2,0,5,3,0
F,18,14,352,3,2,1,2,3,4,3,1,2,1,0,2,1
M,56,9,326,1,2,2,4,4,4,5,0,1,3,3,5,3
F,18,15,284,3,1,0,2,4,0,4,5,5,3,0,0,1
F,50,5,421,4,5,1,0,2,2,3,4,1,1,2,0,1
F,50,7,602,5,0,1,4,1,0,3,2,0,5,4,0,1
F,25,14,339,2,1,1,0,1,2,3,4,3,4,3,4,2
M,45,4,190,3,0,3,2,1,3,4,4,5,0,0,0,1
F,35,17,947,2,2,0,1,1,0,2,2,0,1,0,1,3
F,50,2,794,3,5,0,0,0,4,0,0,2,3,3,4,0
M,56,6,633,3,0,0,4,1,0,0,2,0,5,0,0,2
F,56,16,958,4,2,2,0,5,5,0,5,0,0,0,4,1
F,50,3,764,1,0,3,1,0,3,3,0,4,4,3,2,4
M,45,5,61,1,5,0,0,5,0,0,0,0,4,0,3,4
F,35,3,685,5,3,3,4,0,3,4,0,2,2,0,0,4
M,35,17,946,5,1,2,0,2,3,2,3,0,2,2,0,3
F,56,7,337,2,2,5,3,0,4,1,0,1,3,3,4,3
F,35,7,79,2,1,3,5,2,0,0,0,4,0,0,3,0
M,50,10,457,5,4,0,3,4,0,3,5,0,2,5,4,3
M,35,2,112,5,5,0,1,5,0,4,2,1,1,0,0,2
M,45,4,480,3,3,2,0,0,5,4,2,0,3,0,5,4
M,45,13,265,2,2,3,5,3,0,0,4,1,3,5,3,3
F,35,1,345,5,3,0,4,5,2,4,4,0,2,0,2,3
F,18,16,13,2,1,2,2,3,0,5,4,1,5,4,4,0
F,1,15,522,3,0,2,5,2,1,0,4,2,5,2,0,2
M,45,6,660,5,0,4,0,3,4,2,4,0,1,0,2,5
F,56,6,790,0,5,2,3,3,0,4,3,4,0,0,0,2
M,1,13,37,3,5,0,5,3,1,2,0,4,0,3,4,3
M,35,15,752,3,2,2,2,4,0,2,1,1,1,3,2,0
M,45,12,111,1,0,0,1,1,4,3,0,1,1,4,3,0
F,25,13,629,2,2,1,4,5,3,4,5,5,0,1,0,2
M,18,0,352,5,0,0,2,3,4,4,0,0,0,0,4,0
F,50,7,90,0,4,4,0,3,0,3,0,1,0,0,0,0
M,1,13,42,1,5,0,1,0,0,1,0,0,0,2,0,4
M,56,15,905,3,5,0,4,2,3,3,4,1,5,0,1,5
M,56,3,934,3,0,1,5,4,3,1,5,3,1,2,5,2
F,1,14,190,2,5,1,1,5,3,4,0,2,4,5,3,2
F,50,8,208,1,4,0,0,0,0,5,2,2,4,2,1,3
F,45,2,912,5,1,0,3,0,1,0,4,3,1,2,2,0
M,1,11,450,2,3,4,4,5,2,3,4,2,0,4,0,3
F,35,5,458,5,4,3,3,2,0,1,4,2,2,1,5,1
M,1,0,681,0,0,0,4,5,0,1,3,0,3,0,5,1
F,45,1,196,0,0,0,0,5,0,5,5,4,0,4,0,1
M,45,4,531,2,2,0,3,1,4,5,5,3,4,2,2,0
F,1,5,920,1,4,2,2,0,2,4,2,3,3,3,2,1
M,35,13,460,0,0,4,0,5,4,2,0,4,3,2,1,1
F,56,18,489,0,2,1,2,4,1,4,0,5,2,4,4,5
F,25,20,272,1,0,2,2,3,2,1,3,1,1,0,1,3
F,56,9,907,4,3,3,4,3,2,1,4,4,0,1,4,3
M,18,12,424,4,3,0,2,5,0,4,1,2,0,1,5,2
F,25,12,234,2,5,3,0,0,0,4,0,5,4,1,0,4
F,56,20,231,5,3,3,3,0,2,4,0,0,5,2,0,0
M,25,5,655,3,0,0,4,1,2,3,4,0,0,0,0,0
M,56,2,274,5,0,3,5,5,1,3,2,5,1,4,4,5
M,45,12,530,4,4,2,1,0,0,4,1,2,0,5,0,2
M,56,11,705,3,0,3,5,2,1,0,4,0,0,0,4,1
F,45,0,207,2,0,2,2,0,1,2,1,3,2,3,0,2
M,50,9,198,1,2,4,5,2,0,1,1,0,2,2,0,3
M,25,17,360,1,1,4,5,2,1,3,4,2,5,3,5,2
M,45,0,61,4,4,1,2,4,0,2,3,0,2,0,0,0
F,35,3,74,2,0,1,2,2,5,2,0,0,0,0,1,1
F,45,4,584,3,0,5,5,5,3,3,5,1,0,0,3,5
F,1,5,287,1,0,0,4,3,1,3,0,4,1,4,2,0
M,18,16,945,4,0,3,2,2,1,4,5,1,5,2,1,0
M,35,19,349,3,0,4,0,3,3,5,5,5,3,0,2,2
F,50,8,527,2,0,0,0,4,2,5,2,1,4,3,2,2
F,56,7,79,5,0,1,0,0,4,3,0,1,1,0,1,2
M,18,0,972,2,4,0,0,0,3,2,1,3,1,1,4,0
M,45,4,226,5,0,0,2,1,3,4,3,0,3,3,0,0
M,50,12,434,3,2,1,5,5,4,1,5,3,0,3,0,0
F,25,3,530,1,1,0,5,5,5,0,2,4,2,0,4,0
F,35,19,322,2,5,0,2,0,3,2,2,4,5,5,0,0
F,56,18,988,2,2,0,2,2,3,2,2,1,4,1,4,4
F,1,8,925,3,3,3,0,0,2,2,2,0,5,0,0,5
