Gender,Age,Occupation,ZIP-code,247,2100,2143,2872,3479
M,50,11,555,5,0,1,4,3
M,35,12,78,3,2,0,0,0
M,1,8,534,4,4,2,1,1
M,50,8,434,1,1,5,3,0
M,45,10,925,3,0,0,0,0
F,35,11,627,5,0,0,0,0
F,45,3,627,4,5,4,3,3
M,56,8,988,1,0,0,3,3
F,56,9,74,0,5,4,1,0
M,50,10,786,5,1,0,1,5
M,50,17,826,5,3,4,2,5
M,45,10,912,4,3,0,0,0
F,1,4,322,0,2,0,3,1
M,56,20,373,0,2,1,0,1
F,50,11,465,4,1,0,0,5
F,1,9,833,2,2,5,5,0
F,50,10,571,4,0,0,1,4
M,1,8,618,0,0,5,0,2
F,45,7,198,0,0,0,0,0
F,25,2,131,2,0,2,0,1
M,50,14,674,0,0,0,0,3
M,45,10,109,0,0,0,0,5
M,1,16,84,3,4,0,0,0
F,18,4,274,1,5,1,0,0
F,25,11,437,4,0,2,0,1
F,18,2,82,4,2,5,4,0
M,25,13,957,2,4,3,5,4
M,18,18,430,2,2,0,5,1
F,1,15,127,4,0,5,2,4
F,1,20,947,1,0,1,5,3
M,45,9,279,3,3,1,1,1
M,35,17,19,4,4,0,0,0
M,18,8,406,1,2,5,3,3
M,25,15,913,5,3,0,0,0
F,56,1,345,1,5,2,0,3
M,50,13,346,5,0,2,5,1
F,35,20,497,3,0,0,0,0
M,45,16,261,0,2,2,0,5
F,18,18,462,5,2,0,0,0
M,25,8,64,5,0,1,2,5
F,1,1,28,4,0,0,0,3
F,35,9,522,1,0,3,4,0
F,1,13,751,4,4,0,2,4
M,18,18,919,2,0,0,5,2
M,45,14,837,4,0,4,5,0
F,25,17,319,0,5,0,2,2
M,50,18,21,4,5,5,0,0
M,1,20,944,3,0,3,0,0
M,56,3,322,0,0,0,2,1
F,50,19,63,4,5,0,0,0
F,1,20,544,0,4,4,5,1
M,56,15,78,0,2,0,5,2
F,35,14,450,4,1,0,0,3
F,50,14,150,3,2,0,0,2
M,50,9,108,1,5,0,0,0
F,35,19,30,2,0,0,5,4
F,35,14,797,5,3,4,0,4
F,35,6,445,5,0,0,0,0
M,35,19,37,1,3,0,0,0
M,45,17,190,0,0,1,0,2
M,45,14,800,1,0,0,4,2
M,56,11,224,0,4,1,0,3
F,35,6,495,0,1,1,0,3
M,25,6,606,5,0,0,0,1
F,25,20,524,1,3,0,0,3
F,56,19,947,1,4,0,0,0
M,56,5,484,5,4,0,0,0
F,45,17,758,0,4,0,2,0
F,45,1,166,1,0,4,0,2
F,56,7,431,2,4,4,5,4
F,45,3,629,2,5,0,4,2
M,50,8,796,1,4,1,4,3
F,45,16,306,3,2,0,0,0
M,56,8,431,2,3,0,5,4
M,56,5,947,5,0,0,0,3
