Gender,Age,Occupation,ZIP-code,673,1881,1920,2087,2138
F,45,18,292,0,0,2,5,5
F,35,11,474,2,5,0,1,5
F,50,0,534,0,0,4,1,5
F,25,12,261,5,4,3,0,1
F,18,8,190,5,5,0,5,0
M,56,13,609,5,0,5,4,3
M,50,11,226,2,2,5,1,0
F,56,4,460,1,2,5,1,0
M,45,13,454,4,5,2,3,0
F,1,12,98,1,1,1,5,0
F,25,20,170,1,4,5,3,3
M,1,13,904,0,4,4,0,0
M,35,4,15,3,0,0,0,0
F,45,16,966,0,0,2,2,3
F,50,0,328,1,2,0,0,1
M,35,18,991,2,0,5,3,0
M,25,3,150,3,4,3,1,3
F,45,2,170,1,2,0,3,0
M,50,3,912,0,0,5,1,4
M,18,7,984,0,0,0,4,1
F,50,13,616,2,3,5,2,5
M,56,9,417,3,0,0,3,1
M,25,8,497,3,4,2,1,3
M,18,12,942,4,3,4,4,0
F,56,8,245,1,0,0,3,4
F,45,11,194,4,3,1,3,3
F,1,20,974,1,0,5,4,0
M,50,3,967,0,5,5,4,0
M,45,0,856,4,5,2,4,3
F,25,13,328,4,4,5,3,0
M,18,4,554,2,4,2,4,0
F,1,17,584,1,2,0,0,4
F,25,4,997,3,5,2,4,4
F,1,6,891,0,3,0,3,1
M,45,5,56,3,2,0,0,4
F,50,15,547,0,0,2,4,3
F,45,9,431,0,0,5,5,5
M,50,7,208,3,1,1,3,3
F,25,12,805,1,1,2,4,0
M,35,14,554,0,2,1,3,4
M,50,14,582,3,5,2,3,3
F,18,14,503,2,2,5,0,0
F,25,9,442,0,5,4,4,4
F,56,5,354,3,5,4,3,0
F,1,4,206,2,2,0,1,5
M,1,18,544,1,2,0,2,0
M,25,17,473,4,2,2,5,4
F,56,7,196,5,3,2,3,5
M,35,19,793,5,3,0,2,0
M,45,15,836,0,1,0,0,4
F,1,20,297,5,3,5,2,4
M,56,17,16,2,0,0,3,5
F,1,18,838,1,2,5,4,2
M,25,19,600,2,5,3,4,0
M,35,2,345,5,4,0,0,0
M,56,13,463,1,0,3,0,0
F,35,12,292,5,5,4,0,0
M,56,18,838,4,3,0,2,0
M,45,7,224,4,4,3,0,4
M,1,0,957,4,5,2,4,1
M,35,6,396,3,5,0,4,0
F,56,18,606,5,5,4,1,1
M,50,0,40,1,5,4,2,4
F,35,20,804,0,5,4,4,4
M,50,4,274,0,2,0,0,0
M,45,20,127,3,4,0,3,4
M,35,16,338,3,0,0,0,0
M,25,1,910,0,0,0,0,1
M,1,15,209,0,0,3,2,1
M,25,6,18,2,0,4,2,0
M,25,16,286,1,5,2,4,0
F,18,8,957,0,2,1,3,4
F,56,8,935,4,4,1,3,5
F,50,13,928,4,5,3,2,0
M,56,9,63,1,2,0,3,0
F,50,18,559,3,2,1,0,0
M,50,18,944,2,1,2,3,1
F,25,12,625,4,5,1,5,4
F,18,12,306,4,0,2,4,0
M,1,0,228,3,1,3,4,3
M,1,14,944,0,0,3,0,5
F,25,5,224,5,5,1,5,5
F,45,8,144,0,5,2,0,0
F,25,2,773,0,2,3,4,0
M,50,20,799,2,0,2,1,3
M,45,5,277,0,4,3,0,4
M,18,0,991,2,3,0,0,0
F,25,20,601,0,2,0,1,5
M,45,12,902,1,4,0,0,0
F,45,12,143,1,0,5,3,5
F,56,4,480,5,2,3,2,5
F,56,12,303,2,4,3,5,3
M,50,15,443,5,0,4,0,2
F,25,6,21,4,3,3,0,2
F,35,15,222,1,0,5,2,5
M,35,14,417,4,3,3,5,0
F,45,2,555,4,4,4,5,1
F,18,12,532,5,2,3,5,4
F,18,16,856,1,1,0,3,0
F,1,2,146,1,2,2,0,3
M,45,8,630,0,3,4,0,2
F,35,10,234,3,1,4,0,0
F,45,20,726,1,2,1,4,4
F,25,13,358,4,1,4,4,2
F,45,4,640,0,0,5,4,0
M,56,12,441,0,0,0,2,0
F,18,5,168,1,2,1,5,0
F,25,20,924,1,3,0,0,5
M,1,19,173,1,0,3,0,0
M,56,14,841,1,1,1,0,5
M,56,15,45,4,0,0,5,3
F,50,12,502,4,4,3,1,1
M,50,13,427,1,1,0,4,2
M,1,18,358,4,5,0,3,4
F,45,1,983,2,0,0,5,5
F,45,4,743,4,0,4,4,3
M,25,4,56,3,2,0,0,0
F,18,3,272,1,1,3,0,5
F,45,7,942,0,0,3,3,0
F,56,12,207,4,3,0,0,1
F,18,9,132,1,4,2,0,4
M,45,7,604,1,0,2,0,4
F,45,14,942,1,1,1,1,0
F,25,14,325,4,4,2,4,4
M,45,1,460,2,0,0,0,5
M,50,7,921,1,0,3,0,0
M,25,16,234,2,5,2,3,2
F,25,2,468,0,4,1,0,3
F,45,5,838,1,0,4,0,1
M,45,19,701,0,2,2,1,5
M,18,8,891,3,0,0,1,2
M,56,17,544,1,4,4,2,0
F,1,7,900,5,1,2,5,4
F,50,7,983,0,0,0,5,0
F,45,19,314,1,0,0,2,1
M,18,18,563,3,0,3,2,0
M,50,13,912,3,0,4,0,0
M,1,14,949,2,4,5,4,0
M,1,0,750,5,3,0,5,5
M,18,8,580,0,0,2,4,4
F,18,16,141,2,1,0,4,3
M,45,2,320,0,1,5,4,0
M,56,9,871,5,3,0,0,5
M,35,4,480,0,5,4,5,1
M,50,13,750,5,0,2,5,1
M,25,16,931,2,3,0,5,2
F,56,3,537,0,0,0,5,4
F,25,4,10,2,4,5,4,0
M,56,10,486,2,2,0,0,5
M,18,20,966,2,1,0,3,2
M,25,9,221,3,0,4,3,3
F,1,20,596,2,3,0,5,0
F,56,13,773,5,0,1,5,1
F,18,19,333,4,3,2,0,2
F,56,13,926,3,0,0,0,0
F,25,2,942,5,4,1,3,0
M,25,9,110,1,0,0,5,1
M,45,18,144,1,4,0,3,0
M,1,16,275,1,2,1,0,5
F,18,17,144,0,1,2,3,5
M,1,7,744,4,1,2,5,0
F,1,14,602,0,4,2,2,5
F,1,7,232,0,1,1,3,0
M,45,6,377,1,0,2,1,4
F,50,7,949,4,0,5,1,0
F,25,15,454,1,0,2,5,4
F,35,1,440,3,0,3,5,5
M,50,14,435,0,0,1,3,3
M,45,13,40,4,0,0,0,0
M,50,1,26,1,5,0,0,0
F,18,9,402,3,0,4,4,1
M,18,7,209,1,1,0,0,0
M,25,9,373,4,4,3,4,0
F,18,17,969,1,3,5,4,3
F,18,9,307,0,1,2,0,1
M,45,19,171,5,1,0,2,4
F,56,11,805,2,0,2,0,5
F,25,1,988,0,3,4,0,0
M,45,6,170,5,1,2,5,2
F,45,12,207,4,0,0,4,4
F,35,6,488,0,0,3,4,4
M,56,18,113,1,3,0,4,0
M,18,16,360,5,1,4,0,4
F,50,19,87,4,3,1,2,0
F,1,5,930,4,5,5,0,3
F,18,8,838,1,1,5,3,1
F,25,19,148,2,0,1,4,2
F,35,4,622,1,2,3,0,3
F,35,10,433,1,1,2,5,0
M,18,12,944,0,0,5,0,3
F,1,13,622,0,0,5,1,0
M,1,17,54,4,0,3,2,3
M,56,20,330,0,4,2,0,4
M,18,2,178,5,1,3,4,4
F,25,19,253,0,3,3,1,4
M,18,18,939,4,5,4,5,4
F,50,6,730,5,4,5,3,1
F,56,11,895,0,2,4,1,4
M,1,3,850,2,1,2,2,1
M,50,1,309,1,2,3,3,4
M,50,3,495,2,2,3,2,4
M,1,19,198,1,1,3,4,2
M,45,3,498,1,4,5,5,2
F,45,13,240,2,1,0,3,0
F,18,8,894,1,2,1,3,0
F,45,8,469,4,4,3,1,2
F,50,12,625,5,3,5,1,1
M,35,11,209,1,2,0,4,5
F,50,3,641,2,4,1,3,0
M,50,8,321,0,0,2,5,5
F,56,7,230,0,0,4,5,1
F,1,12,674,4,5,5,3,1
M,45,20,53,5,3,2,4,0
M,1,12,352,2,3,0,5,4
M,35,17,136,5,4,0,5,4
M,25,2,857,4,3,1,0,5
F,18,0,532,1,0,4,3,2
M,18,0,641,4,1,4,3,5
F,45,7,801,4,2,0,4,0
F,50,8,232,0,5,4,3,4
F,1,4,441,0,0,0,3,1
M,56,13,758,4,4,4,2,0
F,35,17,142,1,2,0,4,0
F,1,11,531,0,5,4,1,5
M,18,17,954,5,1,2,0,0
F,18,2,982,0,1,0,5,4
F,56,10,280,4,2,0,0,0
F,25,9,622,4,1,3,3,3
F,35,10,445,4,0,2,0,3
M,25,9,457,3,0,2,2,5
M,45,9,18,4,5,5,2,5
M,56,5,704,2,0,5,1,0
F,50,10,760,3,2,4,5,1
F,56,0,282,0,5,5,2,5
F,45,4,924,3,3,5,5,0
M,18,5,834,0,0,0,0,0
F,50,20,524,5,5,4,3,1
F,50,19,990,5,5,5,1,3
F,35,5,799,1,5,1,0,1
F,18,7,984,4,4,4,5,0
M,1,10,430,0,3,3,5,2
F,45,17,30,4,4,4,4,1
M,1,8,977,3,5,0,0,2
F,18,6,279,3,0,2,4,4
F,45,5,435,4,3,2,3,1
M,45,16,320,3,0,0,0,4
F,25,20,830,3,0,5,3,0
M,45,20,894,5,3,3,5,5
F,25,8,80,0,0,0,2,4
F,25,9,911,0,1,5,4,4
M,50,14,930,1,3,4,0,0
M,18,9,274,0,5,1,4,0
F,18,19,460,1,0,0,2,0
M,56,19,170,3,2,0,0,2
F,25,15,943,1,4,3,3,0
F,45,8,584,5,1,5,5,3
M,35,14,741,2,3,0,0,0
F,50,15,802,1,1,5,4,5
F,45,11,951,0,2,5,0,4
M,18,14,441,3,0,1,0,1
F,45,14,907,1,0,5,4,4
M,1,20,320,0,2,0,1,0
F,50,10,235,1,0,3,3,1
F,56,5,857,0,4,0,2,0
F,18,5,983,5,1,3,4,4
M,18,11,222,3,2,1,1,0
M,45,2,90,0,1,1,3,0
F,50,3,544,5,4,5,4,5
M,25,3,612,4,5,5,4,5
M,25,4,931,2,0,2,0,2
