Gender,Age,Occupation,ZIP-code,247,2100,2143,2872,3479
F,50,16,977,1,2,0,3,2
M,56,3,934,0,3,3,5,0
M,50,10,980,0,3,4,3,5
M,1,18,550,0,0,0,3,1
F,18,0,186,0,1,4,0,5
F,25,15,15,0,5,0,0,0
M,25,7,265,1,0,0,0,2
F,35,7,105,3,4,0,1,2
F,25,0,18,0,3,0,3,3
F,1,5,62,5,4,0,4,5
F,45,12,98,0,0,0,3,0
M,18,11,193,0,2,1,3,2
F,45,18,914,4,0,3,2,2
F,1,4,524,0,4,5,4,0
M,56,12,857,4,4,3,0,5
M,50,13,272,4,5,0,0,0
F,18,16,672,0,3,1,1,2
F,56,2,741,0,4,0,0,0
M,56,15,701,5,4,0,4,2
F,25,7,290,2,5,0,0,3
F,18,3,503,0,2,3,4,5
M,35,14,441,0,1,2,0,0
M,35,13,809,0,4,1,4,0
M,56,19,16,5,0,0,4,2
F,1,10,740,3,4,1,0,1
F,50,9,625,2,3,0,1,0
F,25,5,730,0,3,0,3,0
F,18,19,127,5,4,2,4,0
M,35,8,793,0,3,1,4,0
M,25,9,704,1,4,2,5,3
M,45,16,81,0,0,3,1,0
M,1,16,6,5,0,0,3,5
M,50,14,944,4,1,0,5,2
M,50,8,83,0,4,0,5,3
M,35,1,805,5,3,1,3,4
F,25,7,485,3,0,0,2,0
M,45,3,19,0,0,5,1,0
M,35,1,640,0,1,3,2,3
M,25,0,265,1,0,3,5,0
M,35,6,498,0,3,3,0,0
F,35,18,105,0,2,1,2,1
F,25,1,6,0,4,4,1,2
F,50,19,597,3,2,0,0,0
F,35,10,610,1,5,1,0,0
M,1,14,969,0,0,0,5,1
F,25,0,20,3,3,0,4,0
F,18,18,975,0,0,0,4,3
M,35,17,210,3,3,0,2,0
M,35,8,895,3,3,0,5,1
M,50,18,800,1,3,4,3,3
M,56,15,41,0,2,3,0,0
M,18,7,436,1,2,0,0,4
M,56,7,953,2,2,3,0,2
M,1,10,943,1,4,4,5,0
F,25,7,221,0,4,0,0,1
F,35,0,281,5,0,3,4,1
M,25,16,802,4,1,0,0,0
M,25,14,286,0,3,0,5,4
M,50,14,406,0,3,5,0,4
