Gender,Age,Occupation,ZIP-code,247,2100,2143,2872,3479
F,1,0,6,1,0,0,0,0
F,1,0,6,5,4,1,0,0
F,35,0,6,2,2,0,3,3
F,45,0,6,0,0,0,2,5
F,45,0,6,2,0,4,4,4
F,50,0,6,3,2,0,3,1
F,50,0,6,4,3,0,0,0
M,56,0,6,0,0,2,0,3
M,25,3,6,4,5,5,1,0
F,45,3,6,5,2,4,3,2
M,50,4,6,2,1,0,0,0
F,35,5,6,2,2,3,4,4
F,18,7,6,2,3,1,0,2
F,45,7,6,3,3,0,0,0
M,50,8,6,3,2,4,3,1
M,50,9,6,4,1,0,4,1
F,35,10,6,1,0,5,2,0
M,50,10,6,5,0,0,0,0
M,50,11,6,5,1,0,0,3
M,35,12,6,5,0,0,0,3
F,18,13,6,5,2,0,4,4
F,1,14,6,1,0,3,3,5
F,1,14,6,3,1,4,4,4
F,1,14,6,5,3,0,0,0
M,25,16,6,1,0,0,0,2
F,25,18,6,2,0,0,0,3
F,25,18,6,4,0,0,4,5
F,35,19,6,1,5,0,3,5
M,25,20,6,3,1,0,2,1
F,56,20,6,1,1,4,5,5
M,56,2,10,4,5,3,3,1
F,18,3,10,0,3,0,0,2
F,18,3,10,1,1,2,0,0
F,45,4,10,3,0,1,2,4
F,50,5,10,3,4,3,1,0
F,56,6,10,0,4,3,0,2
M,35,7,10,4,4,0,0,2
M,45,8,10,5,4,0,2,0
F,50,8,10,1,2,5,4,4
M,25,9,10,5,0,0,5,0
F,18,12,10,0,2,0,0,0
M,50,12,10,5,2,0,0,0
M,50,14,10,3,4,0,5,4
F,25,15,10,0,0,5,0,0
F,1,16,10,3,1,4,1,5
F,25,16,10,0,4,0,4,0
F,25,16,10,5,0,0,0,3
F,45,16,10,2,4,0,5,2
F,18,17,10,3,0,0,0,0
M,1,18,10,5,2,0,3,2
M,50,0,12,2,3,0,4,0
M,1,3,12,0,4,3,2,3
M,1,3,12,4,4,0,0,4
F,18,6,12,0,4,0,0,0
M,25,6,12,5,2,3,5,3
M,50,8,12,3,1,4,3,2
M,50,8,12,4,5,5,0,4
F,56,8,12,3,5,1,5,0
F,1,9,12,3,0,3,5,2
F,25,9,12,2,3,0,4,3
M,56,13,12,1,1,3,0,0
M,35,16,12,3,4,3,0,0
F,45,16,12,3,0,0,0,0
M,18,0,13,2,3,1,3,4
M,25,0,13,4,5,3,0,2
M,25,0,13,5,0,0,0,4
M,45,0,13,2,5,0,5,5
F,50,0,13,4,0,0,3,2
F,1,1,13,5,4,5,1,4
M,1,5,13,5,3,5,3,4
M,25,5,13,2,0,1,4,4
F,25,6,13,1,0,0,2,2
M,18,7,13,2,0,1,2,5
F,35,7,13,1,3,5,0,4
F,25,9,13,5,0,5,0,2
M,25,9,13,5,0,0,0,4
F,25,10,13,2,0,1,1,4
F,35,10,13,4,2,0,0,0
F,25,12,13,4,3,0,0,0
M,35,13,13,5,0,5,4,5
M,18,14,13,4,4,0,0,2
M,56,14,13,1,0,0,0,2
F,50,15,13,3,0,4,0,2
F,35,17,13,1,2,0,5,3
F,35,17,13,2,4,0,0,2
F,18,18,13,2,0,3,0,3
F,50,18,13,0,2,0,0,3
M,25,0,15,0,0,0,0,0
F,56,0,15,0,0,0,2,0
F,1,3,15,5,3,0,4,4
F,18,3,15,0,3,0,0,0
