Gender,Age,Occupation,ZIP-code,2,56,673,810,885,1009,1073,1097,1525,1654,1702,1750,1881,1920,1967,2017,2043,2087,2093,2138,2399,3438,3439,3440
M,35,20,600,0,1,2,0,0,3,5,5,0,0,0,0,0,2,0,0,0,0,0,0,0,2,4,0
M,1,0,81,1,0,1,4,0,0,3,1,0,0,0,2,5,0,2,0,2,0,0,0,1,4,0,0
M,35,20,600,0,1,2,0,0,3,5,5,0,0,0,0,0,2,0,0,0,0,0,0,0,2,4,0
M,35,5,537,1,1,1,4,0,2,3,5,2,0,0,0,3,0,2,0,3,2,0,0,0,4,3,4
M,35,20,600,0,1,2,0,0,3,5,5,0,0,0,0,0,2,0,0,0,0,0,0,0,2,4,0
M,35,11,983,1,0,2,2,0,5,0,0,5,0,0,0,0,0,0,0,0,3,0,1,0,1,5,0
M,56,8,285,1,2,2,4,3,2,5,3,0,3,1,3,2,1,4,3,0,2,5,1,0,1,0,1
M,35,11,983,1,0,2,2,0,5,0,0,5,0,0,0,0,0,0,0,0,3,0,1,0,1,5,0
M,35,20,600,0,1,2,0,0,3,5,5,0,0,0,0,0,2,0,0,0,0,0,0,0,2,4,0
M,35,5,537,1,1,1,4,0,2,3,5,2,0,0,0,3,0,2,0,3,2,0,0,0,4,3,4
M,35,20,600,0,1,2,0,0,3,5,5,0,0,0,0,0,2,0,0,0,0,0,0,0,2,4,0
M,35,9,941,0,0,0,0,0,5,0,5,5,3,3,2,2,0,0,5,4,0,5,4,0,4,5,2
M,56,8,285,1,2,2,4,3,2,5,3,0,3,1,3,2,1,4,3,0,2,5,1,0,1,0,1
M,35,20,600,0,1,2,0,0,3,5,5,0,0,0,0,0,2,0,0,0,0,0,0,0,2,4,0
F,1,12,950,0,0,0,0,4,2,2,1,4,2,5,0,5,4,5,5,5,2,0,2,0,1,5,3
M,56,8,285,1,2,2,4,3,2,5,3,0,3,1,3,2,1,4,3,0,2,5,1,0,1,0,1
M,45,17,115,3,0,0,0,3,0,4,0,0,0,5,0,3,0,3,4,0,3,0,1,1,2,3,0
M,56,8,285,1,2,2,4,3,2,5,3,0,3,1,3,2,1,4,3,0,2,5,1,0,1,0,1
M,18,2,780,2,3,5,4,2,0,5,1,0,0,0,5,3,0,0,5,2,2,0,0,4,2,0,0
M,56,8,285,1,2,2,4,3,2,5,3,0,3,1,3,2,1,4,3,0,2,5,1,0,1,0,1
M,18,2,780,2,3,5,4,2,0,5,1,0,0,0,5,3,0,0,5,2,2,0,0,4,2,0,0
M,1,0,81,1,0,1,4,0,0,3,1,0,0,0,2,5,0,2,0,2,0,0,0,1,4,0,0
F,56,5,212,3,0,3,1,5,2,0,0,4,4,0,0,3,0,5,3,0,0,0,0,3,0,2,2
M,35,9,941,0,0,0,0,0,5,0,5,5,3,3,2,2,0,0,5,4,0,5,4,0,4,5,2
F,35,0,48,0,1,0,0,3,1,1,2,1,0,5,0,0,0,0,0,0,5,4,0,0,0,3,1
M,56,8,285,1,2,2,4,3,2,5,3,0,3,1,3,2,1,4,3,0,2,5,1,0,1,0,1
M,45,2,532,5,0,0,0,0,0,4,5,5,0,0,0,3,0,0,0,0,0,0,0,5,1,5,0
M,1,0,81,1,0,1,4,0,0,3,1,0,0,0,2,5,0,2,0,2,0,0,0,1,4,0,0
F,1,20,701,1,2,1,0,0,5,1,4,0,4,4,0,4,1,5,3,3,5,0,5,1,4,0,5
M,1,9,740,1,1,5,0,1,2,0,0,0,1,5,5,4,0,0,4,5,4,2,4,1,1,1,4
M,56,6,809,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,1,12,950,0,0,0,0,4,2,2,1,4,2,5,0,5,4,5,5,5,2,0,2,0,1,5,3
F,1,12,950,0,0,0,0,4,2,2,1,4,2,5,0,5,4,5,5,5,2,0,2,0,1,5,3
F,1,20,701,1,2,1,0,0,5,1,4,0,4,4,0,4,1,5,3,3,5,0,5,1,4,0,5
M,45,2,532,5,0,0,0,0,0,4,5,5,0,0,0,3,0,0,0,0,0,0,0,5,1,5,0
F,25,16,6,1,0,0,4,3,0,4,3,0,0,0,1,3,5,0,2,1,0,0,0,0,0,0,1
M,35,9,941,0,0,0,0,0,5,0,5,5,3,3,2,2,0,0,5,4,0,5,4,0,4,5,2
M,18,19,826,2,2,0,0,0,3,0,4,5,0,0,4,4,1,5,0,4,0,0,2,0,0,5,0
F,56,5,212,3,0,3,1,5,2,0,0,4,4,0,0,3,0,5,3,0,0,0,0,3,0,2,2
M,50,3,146,0,0,0,0,0,0,1,3,5,0,0,0,4,0,0,0,1,0,0,5,4,0,0,0
F,35,0,48,0,1,0,0,3,1,1,2,1,0,5,0,0,0,0,0,0,5,4,0,0,0,3,1
F,1,5,28,0,2,3,1,3,0,1,4,0,2,3,4,0,4,2,0,4,3,2,0,5,3,0,0
F,56,5,212,3,0,3,1,5,2,0,0,4,4,0,0,3,0,5,3,0,0,0,0,3,0,2,2
M,56,8,285,1,2,2,4,3,2,5,3,0,3,1,3,2,1,4,3,0,2,5,1,0,1,0,1
M,50,3,146,0,0,0,0,0,0,1,3,5,0,0,0,4,0,0,0,1,0,0,5,4,0,0,0
F,45,4,115,0,0,0,0,4,0,3,2,1,0,0,0,0,0,0,0,1,3,4,0,4,4,4,0
F,25,16,6,1,0,0,4,3,0,4,3,0,0,0,1,3,5,0,2,1,0,0,0,0,0,0,1
F,35,17,803,0,0,3,0,0,0,5,0,0,1,2,0,0,3,1,5,4,4,0,0,0,3,1,1
M,35,0,857,0,0,0,0,0,0,1,1,0,0,0,4,1,0,0,4,1,4,0,4,5,1,2,2
M,50,6,194,4,0,5,4,2,1,5,5,0,5,3,0,0,2,1,0,0,4,1,0,0,5,4,3
M,50,6,194,4,0,5,4,2,1,5,5,0,5,3,0,0,2,1,0,0,4,1,0,0,5,4,3
M,1,9,740,1,1,5,0,1,2,0,0,0,1,5,5,4,0,0,4,5,4,2,4,1,1,1,4
M,35,9,245,1,1,0,0,1,3,5,2,4,1,4,5,0,5,3,1,2,1,4,0,3,1,0,5
F,25,14,957,2,4,1,4,0,5,4,1,5,2,1,1,1,3,2,4,2,0,0,4,0,1,4,0
F,56,8,181,4,0,1,2,3,4,1,4,4,1,4,0,1,1,4,4,3,1,5,3,2,0,3,3
F,1,12,950,0,0,0,0,4,2,2,1,4,2,5,0,5,4,5,5,5,2,0,2,0,1,5,3
M,35,9,245,1,1,0,0,1,3,5,2,4,1,4,5,0,5,3,1,2,1,4,0,3,1,0,5
M,1,0,81,1,0,1,4,0,0,3,1,0,0,0,2,5,0,2,0,2,0,0,0,1,4,0,0
F,1,20,701,1,2,1,0,0,5,1,4,0,4,4,0,4,1,5,3,3,5,0,5,1,4,0,5
F,45,12,662,4,0,4,0,0,0,5,3,0,0,0,2,4,3,1,0,5,0,2,0,0,3,0,0
M,45,5,946,2,2,0,0,0,0,5,0,5,0,0,0,0,1,1,0,0,0,0,0,0,1,5,0
F,1,12,950,0,0,0,0,4,2,2,1,4,2,5,0,5,4,5,5,5,2,0,2,0,1,5,3
F,50,20,296,1,3,1,1,5,2,0,3,0,3,4,4,3,0,4,3,4,3,2,2,0,1,0,2
M,35,20,600,0,1,2,0,0,3,5,5,0,0,0,0,0,2,0,0,0,0,0,0,0,2,4,0
F,50,4,297,1,3,2,2,5,4,1,1,0,2,2,2,4,1,4,1,4,2,2,4,5,2,0,2
F,18,1,443,3,2,4,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,2,1,0,0,0
F,1,9,406,0,4,1,4,0,0,1,0,5,4,5,0,3,0,0,1,0,4,1,2,0,4,5,4
F,25,8,301,5,0,0,0,0,2,1,5,0,0,2,1,0,4,5,0,4,0,0,1,0,4,0,0
M,56,8,285,1,2,2,4,3,2,5,3,0,3,1,3,2,1,4,3,0,2,5,1,0,1,0,1
M,50,3,146,0,0,0,0,0,0,1,3,5,0,0,0,4,0,0,0,1,0,0,5,4,0,0,0
M,45,17,584,0,1,0,0,0,1,5,0,5,0,0,0,1,1,0,0,2,4,1,0,2,3,4,0
