Gender,Age,Occupation,ZIP-code,2,56,673,810,885,1009,1073,1097,1525,1654,1702,1750,1881,1920,1967,2017,2043,2087,2093,2138,2399,3438,3439,3440
F,1,16,730,0,4,2,3,0,4,1,4,5,5,3,2,1,0,0,2,1,0,5,2,5,2,3,0
M,56,3,245,0,0,0,0,2,0,4,2,5,0,0,0,2,0,0,0,5,0,0,0,4,3,5,0
F,35,14,544,1,0,4,2,4,3,3,3,5,0,3,0,3,4,0,5,2,2,1,4,3,3,5,2
F,18,10,857,0,4,0,0,0,0,2,2,0,0,0,0,0,1,0,0,4,5,0,0,5,3,0,3
F,25,0,12,0,2,0,0,5,2,0,4,0,0,0,0,1,0,5,0,2,0,2,4,5,2,0,0
F,50,18,276,5,0,2,3,2,0,4,1,4,5,1,4,0,2,4,0,0,0,0,0,0,0,5,2
F,25,7,600,5,0,5,4,0,3,3,5,5,0,0,2,0,0,0,0,0,0,1,4,0,3,2,1
M,45,20,6,3,0,1,0,0,0,0,3,0,5,0,1,4,2,0,0,0,0,0,0,3,0,5,0
F,50,18,48,3,0,4,4,0,0,0,0,0,5,0,1,0,0,4,0,3,4,0,0,1,3,5,0
M,35,6,272,5,3,5,0,1,1,4,2,5,0,5,0,4,2,1,0,2,1,2,0,3,0,1,2
F,56,12,446,2,0,0,0,0,3,0,3,0,0,0,0,0,0,4,4,5,0,0,5,0,0,0,4
M,50,6,752,0,0,0,0,0,0,3,0,1,0,3,2,0,0,2,5,0,0,0,1,0,0,0,0
F,45,3,300,2,3,0,0,0,5,0,2,0,3,1,0,0,2,4,0,4,4,0,3,0,2,5,3
F,56,14,223,5,0,0,0,0,1,4,3,0,0,0,2,0,1,5,3,0,2,0,3,0,3,1,0
M,50,6,272,3,0,0,4,1,1,3,4,0,3,4,0,0,5,5,3,0,3,0,2,0,5,0,3
M,45,1,681,2,0,1,4,4,3,1,4,1,5,3,0,0,1,0,2,0,5,1,2,4,5,1,0
F,56,10,45,3,2,3,0,0,0,3,4,5,5,1,4,0,4,1,0,0,1,0,3,5,1,5,5
F,50,11,50,2,0,0,0,0,0,5,1,0,0,0,0,2,0,0,5,2,0,0,4,2,0,0,0
M,35,5,109,3,3,0,1,5,0,4,4,5,0,0,4,2,0,5,4,4,4,3,3,0,4,5,0
F,25,1,64,2,0,3,3,0,4,0,3,0,0,0,3,0,0,0,0,5,3,0,3,0,0,5,0
F,35,0,834,0,0,3,1,0,3,0,3,0,0,0,0,0,1,0,5,1,0,1,5,1,0,0,0
M,45,2,26,0,4,4,4,5,0,0,2,0,0,0,2,0,0,1,3,2,4,1,0,0,2,3,0
M,56,8,553,5,0,0,4,0,2,0,5,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0
M,1,15,826,2,2,3,0,4,0,1,0,5,5,0,5,3,0,0,0,0,0,4,0,1,1,1,3
M,45,18,672,1,0,1,2,1,1,0,5,3,0,4,0,2,1,0,5,3,5,4,0,0,0,3,3
M,56,10,923,0,2,0,4,5,5,4,2,1,5,4,1,0,0,3,3,3,1,4,0,0,2,5,0
F,56,14,83,5,1,0,0,0,2,3,3,0,0,0,4,0,0,0,0,4,0,5,3,0,2,2,2
M,56,8,45,0,1,3,4,0,0,5,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,5,0
M,56,12,797,3,1,0,4,0,0,1,4,0,0,3,5,1,0,0,5,5,0,0,5,2,1,4,0
M,56,3,986,4,4,5,3,2,4,4,4,0,1,0,3,0,1,0,3,0,0,0,0,1,4,1,2
M,25,1,110,0,0,0,0,0,0,0,2,0,3,0,0,1,3,5,0,2,1,0,0,0,5,1,0
F,18,5,430,2,4,3,0,4,0,1,2,0,3,1,3,2,1,0,0,5,4,4,0,0,1,1,0
M,25,17,949,2,0,0,0,0,0,0,5,0,5,0,0,0,4,1,0,1,4,0,0,2,0,2,0
M,35,2,100,0,0,3,0,0,0,5,3,0,0,0,0,0,4,4,0,0,0,0,0,5,1,0,4
F,35,20,372,4,0,0,0,0,1,1,1,0,2,0,4,0,0,0,0,5,2,0,0,0,3,1,0
M,1,14,460,2,2,0,2,1,0,3,2,0,5,3,4,0,0,4,2,1,5,0,5,4,0,3,0
M,25,8,981,2,2,0,4,2,1,4,2,4,0,5,4,0,0,5,4,0,0,2,3,0,0,2,0
F,1,19,975,1,2,2,0,3,3,4,4,0,5,1,5,4,5,5,3,3,1,5,4,0,2,0,1
M,50,16,674,5,0,1,2,2,3,4,0,0,0,0,5,4,3,4,0,1,4,4,0,5,1,2,4
F,35,20,165,4,0,0,0,0,3,2,0,0,5,0,4,0,0,0,0,0,5,0,1,2,0,0,0
M,56,10,21,0,0,0,4,0,5,0,5,0,0,0,0,0,0,2,3,5,0,2,5,1,2,0,2
M,18,20,911,0,1,3,0,1,3,2,2,0,3,0,0,5,0,0,5,0,3,3,0,0,4,2,3
M,56,6,532,2,0,3,0,0,0,5,3,2,5,0,3,0,0,3,0,0,0,0,0,3,3,0,0
F,18,12,228,0,0,0,1,0,5,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,0,2
F,25,0,836,4,1,0,1,2,2,4,1,0,5,0,0,0,1,0,0,5,4,4,0,0,0,1,0
M,35,9,629,0,0,0,0,0,0,1,4,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,3
M,25,7,770,0,0,0,0,5,1,4,3,0,1,0,0,1,0,0,0,5,0,4,5,0,1,5,0
F,50,20,483,3,0,2,1,1,2,0,0,0,5,1,0,0,1,1,3,2,0,3,2,0,4,4,2
F,45,4,535,0,0,1,0,4,5,2,2,0,2,1,3,0,2,5,2,2,0,0,4,4,2,3,5
F,35,5,685,3,0,2,0,0,4,0,5,0,0,0,0,1,0,0,5,5,0,0,3,0,5,1,3
F,25,0,581,1,0,2,4,2,2,0,2,0,3,0,2,4,0,0,5,3,0,2,1,0,4,3,4
F,1,19,83,5,1,0,4,1,5,0,0,0,4,0,0,0,1,5,0,0,4,0,5,4,0,0,0
M,50,18,553,0,2,2,0,3,5,2,2,0,0,0,0,3,4,4,0,3,0,4,0,5,5,0,0
M,35,15,82,1,3,4,3,4,0,1,1,0,3,0,4,3,4,5,0,1,0,5,1,4,0,2,0
