Gender,Age,Occupation,ZIP-code,673,1881,1920,2087,2138
F,25,20,968,5,4,0,0,2
M,56,16,326,3,4,2,3,0
M,50,8,245,3,0,0,0,0
F,50,11,584,2,3,1,2,0
M,56,19,262,2,5,1,0,4
M,18,3,120,0,5,5,1,3
F,1,3,928,2,2,5,4,5
F,35,19,282,1,0,2,2,1
M,35,17,347,5,3,5,0,3
M,45,19,114,2,4,0,0,0
M,45,19,813,4,4,2,0,0
F,56,4,128,2,3,0,2,0
F,45,14,983,1,3,0,4,0
M,35,20,81,0,5,1,3,3
M,50,16,200,4,0,0,3,3
F,18,2,880,3,0,2,0,0
F,45,18,681,2,1,1,4,0
F,56,6,563,2,0,0,5,2
F,25,13,662,4,2,3,4,5
F,18,4,452,2,0,2,4,1
F,18,0,84,0,4,0,4,0
F,45,20,993,5,4,1,0,1
M,35,1,540,5,0,0,4,2
M,25,19,492,5,0,5,3,4
M,18,15,56,3,3,5,4,0
F,35,0,24,5,3,5,0,0
F,35,17,731,5,3,0,0,2
F,18,16,486,1,4,0,3,2
M,35,2,38,0,0,4,4,2
F,45,18,292,2,1,1,0,0
M,18,14,501,0,1,5,0,4
M,45,11,910,1,3,3,0,5
F,50,14,201,5,5,0,4,0
M,1,18,891,4,4,3,5,5
F,18,1,430,5,5,0,5,5
M,25,10,48,0,2,4,3,5
M,18,12,685,2,4,5,0,5
F,1,1,760,5,5,2,4,2
M,35,11,982,2,2,5,3,4
F,35,6,447,2,3,3,0,5
F,25,17,787,3,4,5,3,3
M,25,6,765,1,0,4,0,1
M,25,7,313,3,0,0,0,0
M,45,8,396,5,2,1,5,1
M,50,8,301,0,1,1,4,0
F,45,18,480,4,4,0,0,2
M,25,9,446,4,5,5,0,0
M,56,16,735,4,0,0,1,0
M,56,17,834,1,0,0,5,1
F,18,5,852,0,4,0,4,0
M,35,17,840,3,3,5,1,1
F,35,11,801,5,4,5,1,2
F,1,15,128,2,0,3,5,4
F,25,17,601,0,0,3,1,2
F,35,2,815,2,5,1,3,0
F,35,8,434,5,4,2,0,2
M,50,12,726,2,4,5,0,2
M,1,14,935,5,4,3,5,2
M,56,10,166,5,4,2,0,5
M,18,12,82,3,2,0,3,0
M,35,18,993,5,5,5,4,0
F,50,1,660,5,3,5,0,0
M,50,13,640,2,2,0,0,0
F,18,8,843,0,3,4,0,5
M,45,14,349,5,2,3,4,0
F,25,18,838,1,4,2,0,2
F,18,5,761,4,2,0,3,4
M,50,7,421,3,5,0,3,0
M,50,7,105,0,5,2,0,0
F,35,3,175,4,0,5,1,0
M,45,9,272,4,1,4,0,4
M,1,0,421,5,5,0,0,0
M,1,3,954,5,0,2,0,5
M,50,11,127,5,0,5,4,0
F,56,14,474,4,1,0,0,3
F,56,3,986,5,0,5,0,0
F,45,1,612,0,3,0,0,5
M,18,4,559,0,4,0,4,0
M,56,4,944,4,4,0,4,5
M,18,4,540,0,0,0,0,5
F,35,19,436,0,4,0,0,5
