Gender,Age,Occupation,ZIP-code,247,1920,2017,2087
F,18,0,6,5,0,0,0
F,18,0,6,5,0,2,0
F,50,0,6,1,0,5,5
F,50,0,6,2,0,5,4
F,50,0,6,4,0,5,4
F,56,0,6,2,0,5,4
F,50,1,6,4,0,5,0
M,56,2,6,5,3,2,3
F,56,3,6,4,0,1,0
M,56,3,6,2,3,0,0
M,50,4,6,4,5,4,4
F,25,5,6,5,0,3,0
M,18,6,6,3,0,0,3
F,25,7,6,3,3,0,0
M,25,7,6,4,5,2,0
M,50,8,6,4,2,4,5
M,18,10,6,0,0,0,3
F,35,10,6,2,5,4,4
F,25,11,6,5,0,5,0
F,25,12,6,1,0,2,5
M,45,12,6,5,5,4,0
M,50,13,6,3,1,3,3
F,1,14,6,3,3,4,0
F,1,14,6,4,0,2,4
F,35,14,6,1,4,4,0
F,35,14,6,2,3,2,0
F,45,14,6,4,0,2,5
F,50,14,6,4,2,0,4
M,50,15,6,0,1,0,3
F,45,18,6,5,2,4,4
M,25,0,10,0,0,1,0
F,56,0,10,0,0,2,1
M,18,1,10,2,5,3,3
F,1,3,10,3,5,1,5
M,25,7,10,3,0,2,0
F,45,7,10,0,1,2,3
M,25,8,10,3,0,1,0
M,50,10,10,3,3,1,5
F,25,12,10,0,0,3,0
F,45,12,10,5,1,0,4
M,50,13,10,4,2,2,0
F,25,14,10,0,0,2,0
F,50,15,10,3,4,4,0
F,35,16,10,0,4,5,4
F,45,16,10,2,1,5,3
F,25,17,10,0,1,4,0
M,45,18,10,2,0,3,1
F,25,19,10,0,4,1,3
F,25,19,10,5,4,1,0
F,50,19,10,0,2,1,3
F,25,0,12,0,5,4,4
M,25,0,12,4,0,1,3
M,56,0,12,3,0,0,5
F,50,4,12,0,5,0,4
M,35,6,12,0,1,2,0
M,35,6,12,1,0,2,5
M,1,8,12,2,3,4,0
F,56,8,12,3,4,2,5
F,56,9,12,2,5,2,0
M,1,12,12,4,0,3,0
F,45,13,12,4,3,1,0
M,50,13,12,3,2,5,3
M,50,18,12,4,1,2,4
M,1,0,13,0,3,2,4
F,25,0,13,1,0,1,0
F,35,0,13,3,4,3,0
M,25,5,13,4,3,4,2
M,35,5,13,5,1,5,5
M,45,5,13,0,4,0,4
F,25,6,13,0,0,3,4
M,1,7,13,1,2,3,0
F,50,7,13,1,1,0,2
M,18,8,13,2,4,4,4
F,35,8,13,4,4,5,0
M,35,10,13,0,0,3,0
M,25,12,13,3,4,2,0
F,45,12,13,4,0,5,0
F,45,13,13,4,0,3,4
F,50,15,13,0,3,4,4
M,25,16,13,0,0,5,0
F,18,17,13,0,5,0,0
M,35,17,13,5,2,0,4
F,56,17,13,1,0,2,4
M,1,18,13,3,2,4,0
F,18,18,13,2,2,3,0
F,50,18,13,5,0,2,4
F,35,19,13,2,1,0,1
F,35,1,15,5,0,5,0
M,35,1,15,0,0,4,4
F,18,2,15,2,4,5,0
M,56,2,15,2,2,4,0
F,56,3,15,3,0,0,4
F,45,6,15,2,4,0,4
M,25,7,15,5,0,1,3
F,56,7,15,0,5,1,5
F,56,7,15,5,4,1,3
M,50,10,15,2,5,1,3
M,35,12,15,5,0,4,0
M,25,14,15,5,3,1,0
F,35,15,15,0,0,3,0
F,56,16,15,5,2,3,5
M,1,20,15,4,5,4,3
F,18,0,16,5,0,2,4
F,50,0,16,1,0,1,0
M,50,0,16,2,0,4,0
M,45,2,16,2,5,0,2
F,35,3,16,4,0,4,4
F,45,3,16,3,5,0,1
M,45,3,16,3,4,4,0
F,56,5,16,5,0,4,1
M,18,6,16,2,4,5,0
M,18,12,16,2,0,5,0
F,45,12,16,2,0,1,0
M,35,13,16,5,0,2,0
M,50,14,16,2,3,0,5
F,18,15,16,3,1,2,0
M,1,1,17,1,0,3,0
F,25,1,17,3,3,2,4
F,25,1,17,4,0,0,0
F,50,1,17,0,4,0,0
M,50,1,17,3,4,4,4
F,35,3,17,1,0,4,4
M,50,3,17,4,0,0,0
F,35,5,17,3,2,2,4
F,25,6,17,3,0,0,0
M,25,6,17,1,1,1,0
F,18,7,17,5,5,0,0
M,45,7,17,4,2,2,3
F,18,8,17,2,0,0,1
F,45,9,17,2,5,2,0
F,50,10,17,3,5,3,4
F,50,13,17,0,0,4,0
M,50,13,17,5,0,3,0
M,50,14,17,5,0,0,0
F,35,0,18,1,0,4,0
F,50,0,18,1,3,0,3
F,1,1,18,2,3,0,4
M,18,1,18,5,2,1,0
M,56,1,18,2,5,0,0
F,18,3,18,0,0,4,0
F,25,3,18,3,0,0,0
F,45,3,18,2,0,2,0
F,25,4,18,4,0,2,0
F,25,4,18,5,5,2,0
M,35,5,18,3,4,4,3
F,45,5,18,3,0,3,2
F,45,5,18,3,0,4,0
F,56,5,18,0,4,4,3
F,25,6,18,1,4,3,5
F,35,7,18,2,3,5,0
M,1,8,18,0,0,5,1
F,50,11,18,3,3,4,2
F,50,12,18,4,0,4,0
M,50,13,18,1,0,4,0
F,18,14,18,1,0,0,3
F,18,14,18,5,0,3,4
F,1,16,18,3,2,0,3
M,18,16,18,0,5,0,0
M,45,16,18,0,0,4,3
F,56,16,18,4,5,1,2
F,35,17,18,2,0,3,5
F,50,17,18,4,1,1,4
F,56,17,18,1,5,2,0
F,56,17,18,4,4,3,0
F,18,18,18,3,0,1,1
M,25,18,18,4,0,0,3
M,50,18,18,4,5,0,2
F,25,19,18,0,4,4,3
F,35,19,18,3,1,4,5
M,35,19,18,4,2,2,4
F,45,19,18,2,1,2,4
M,1,20,18,5,0,0,1
F,18,0,19,3,0,0,4
M,25,0,19,3,0,2,0
M,25,0,19,5,3,0,3
M,35,0,19,1,0,5,2
F,45,0,19,2,5,1,5
F,50,0,19,2,3,4,0
M,56,0,19,4,0,5,4
F,35,1,19,3,0,0,0
M,25,2,19,5,1,0,0
M,35,2,19,5,0,0,0
F,50,2,19,4,2,3,3
F,50,2,19,5,5,0,0
F,56,2,19,2,1,5,5
M,18,5,19,5,1,3,1
F,25,6,19,0,3,3,2
F,25,7,19,1,2,3,0
F,35,7,19,2,4,5,5
F,50,7,19,4,5,4,3
F,50,8,19,5,1,0,5
M,25,9,19,1,5,4,0
M,35,11,19,4,0,4,4
F,35,12,19,0,4,1,5
M,50,14,19,3,0,5,0
M,45,15,19,3,1,2,4
M,50,15,19,2,4,5,4
M,18,16,19,3,3,2,1
M,45,16,19,0,5,1,4
F,1,18,19,4,3,4,0
M,35,19,19,3,1,0,0
M,1,20,19,3,1,2,1
M,1,20,19,5,0,2,4
F,1,0,20,2,0,2,1
F,18,0,20,2,1,0,3
F,25,0,20,4,0,3,0
F,50,1,20,4,1,0,0
F,56,1,20,0,0,5,0
