Gender,Age,Occupation,ZIP-code,673,1881,1920,2087,2138
F,50,19,977,2,2,2,0,0
F,56,12,951,0,0,0,0,1
M,35,8,980,3,3,3,0,5
F,50,2,550,0,3,3,0,3
M,35,5,553,5,1,4,1,3
M,50,9,15,0,2,3,0,0
F,18,15,265,0,0,4,4,3
F,25,12,277,4,0,2,0,3
M,1,18,442,1,4,3,0,0
F,56,14,62,0,1,2,0,4
F,18,0,727,1,4,3,2,0
M,25,14,193,1,5,3,4,0
M,56,19,914,1,4,0,2,0
F,1,1,524,1,2,0,3,4
F,25,16,857,5,0,0,2,0
M,50,17,321,1,4,0,4,0
F,18,10,672,0,0,2,3,3
M,1,20,741,0,0,2,3,2
F,56,19,701,4,4,0,3,5
M,50,18,744,0,1,2,3,0
M,18,18,66,1,4,1,3,4
M,25,11,6,1,0,1,5,3
M,1,17,460,0,0,0,0,1
F,25,18,16,0,5,3,4,3
M,45,10,740,2,5,0,0,2
M,35,9,625,0,3,1,5,0
M,18,8,730,0,5,0,0,5
F,1,3,275,0,4,5,0,3
M,1,16,793,0,0,1,4,3
F,1,5,943,5,3,4,3,0
M,18,4,547,0,4,2,0,2
M,35,4,6,2,0,4,1,3
F,25,12,434,0,3,0,4,4
F,1,19,655,0,0,0,4,5
M,45,6,965,5,4,2,0,0
M,25,17,485,0,5,0,0,0
M,35,10,622,2,4,0,5,0
M,25,10,640,0,2,0,0,4
M,18,3,265,5,1,5,3,1
M,18,8,498,1,0,2,3,0
M,50,18,275,0,4,2,0,0
M,56,7,6,4,3,0,2,2
F,50,15,307,0,1,2,0,0
F,18,2,977,0,4,5,3,2
M,25,6,100,4,1,3,4,0
F,50,10,20,1,0,0,0,2
F,56,16,924,3,4,5,1,3
M,25,2,210,0,4,4,3,5
M,18,13,895,0,0,3,0,0
M,50,19,522,0,3,0,5,1
M,25,2,41,0,0,3,4,3
M,25,5,436,0,4,4,4,3
F,18,8,953,4,0,1,5,2
M,35,16,943,2,4,0,5,3
M,25,10,221,2,0,3,2,3
F,50,19,281,0,0,0,4,2
M,25,20,74,2,3,0,1,4
F,50,10,148,2,2,0,4,0
M,35,16,406,1,0,3,5,3
M,56,17,544,1,5,2,3,0
F,35,13,314,2,5,0,3,4
M,18,5,952,2,3,0,2,3
F,25,7,930,1,0,3,0,0
F,1,19,750,3,0,0,0,4
F,18,4,337,1,0,0,3,0
F,25,16,453,4,0,0,5,0
M,50,14,524,1,3,1,0,4
F,35,11,108,5,5,0,0,0
M,50,9,465,2,0,2,5,0
F,35,20,847,0,5,2,4,2
M,18,7,805,3,5,3,5,1
F,1,9,674,5,5,0,4,3
F,50,6,373,4,5,2,0,3
F,1,10,900,1,5,5,0,0
M,45,20,64,2,5,1,5,2
F,35,9,527,1,5,1,0,0
F,35,18,622,5,5,4,0,3
F,50,5,285,1,0,1,4,3
F,1,18,857,5,0,2,0,0
M,45,12,782,0,1,3,1,4
F,50,2,924,0,5,4,1,0
F,35,12,148,0,5,0,4,0
M,25,17,212,5,3,5,4,3
M,25,3,891,0,5,0,4,2
M,50,14,465,5,1,1,0,2
F,25,18,497,2,0,1,2,1
M,45,10,181,3,5,1,4,2
F,50,9,201,5,3,5,0,3
M,25,6,966,5,1,4,3,0
F,18,19,905,0,0,2,0,4
F,45,20,805,1,5,0,0,0
F,45,8,140,4,1,0,3,0
F,50,14,146,0,5,3,0,0
M,25,15,157,0,4,3,3,5
F,50,18,590,5,0,0,0,0
F,25,13,446,0,0,2,1,0
M,50,18,740,2,0,3,2,0
F,50,7,330,5,5,0,3,4
F,25,2,338,0,1,1,0,4
F,56,15,904,0,3,0,0,2
M,50,17,417,2,0,0,3,0
M,18,2,535,4,1,3,0,3
F,50,15,730,1,2,2,0,4
F,18,17,345,1,1,0,0,2
M,1,19,601,0,5,1,4,0
M,35,1,83,5,2,0,4,2
M,35,10,878,2,0,4,0,4
M,56,0,104,1,0,0,5,4
F,18,4,286,0,4,0,0,0
F,18,18,603,4,0,2,0,0
F,45,20,231,0,5,1,3,1
M,18,2,797,1,4,0,4,3
M,50,14,943,0,2,2,0,3
F,45,5,950,0,3,0,3,5
F,18,11,329,0,0,2,3,3
F,1,11,613,5,4,0,4,0
M,56,19,6,0,0,0,0,1
F,1,17,458,0,2,1,0,0
F,35,4,262,1,0,3,3,2
F,25,6,136,0,2,0,0,3
F,1,11,103,2,0,5,0,0
M,25,3,223,3,4,0,2,5
M,35,0,178,4,3,1,5,0
F,50,10,378,0,2,4,3,4
F,18,15,173,0,4,2,1,0
M,25,1,484,0,4,3,0,4
F,35,8,173,1,0,0,2,0
F,50,2,201,0,0,0,3,0
M,35,7,904,0,0,3,5,0
F,25,2,674,0,0,0,2,4
F,56,2,930,0,3,0,4,4
M,35,15,194,2,0,0,2,0
F,1,10,765,0,2,2,0,0
F,1,1,334,0,4,3,5,0
F,18,1,758,2,2,0,0,0
M,35,4,894,3,1,0,0,4
M,25,8,222,0,4,0,5,0
F,50,9,488,1,1,3,4,2
F,18,5,307,0,0,5,5,0
M,25,3,149,1,5,3,0,2
M,1,1,811,0,2,0,1,4
M,56,6,210,0,3,0,4,4
M,35,1,26,2,5,0,2,0
M,25,16,972,2,2,3,0,1
F,25,9,722,0,4,5,3,4
M,45,6,708,0,2,4,3,2
F,56,4,837,0,4,4,0,0
M,50,11,290,0,5,0,3,4
