Gender,Age,Occupation,ZIP-code,260,653,1525,2105,2193,2253,2628,2872,3438,3439,3440,3877,3889
M,18,5,17,1,0,4,2,0,4,5,2,5,0,5,2,5
M,18,16,672,0,4,0,0,0,0,4,0,5,0,0,0,2
F,1,0,629,4,1,2,1,2,5,0,4,0,0,4,1,3
F,25,2,104,2,0,3,4,2,5,0,4,0,0,0,5,3
F,25,15,894,5,5,0,2,0,5,5,2,3,0,1,1,2
M,25,11,17,4,0,4,2,3,4,5,5,2,5,0,2,4
M,18,14,815,5,4,0,3,1,5,5,3,5,2,3,0,2
M,45,3,13,5,0,0,2,3,4,0,3,4,2,3,0,0
F,25,2,49,5,0,0,3,0,5,4,0,5,1,3,2,5
F,35,15,21,4,5,4,5,0,4,5,0,2,3,0,0,5
F,25,2,775,5,4,0,0,5,2,0,0,2,2,0,0,5
M,50,1,778,0,2,5,3,5,5,0,5,2,0,0,0,1
F,25,7,301,4,0,2,3,3,2,4,2,1,0,0,1,0
F,35,0,285,5,4,0,0,0,5,2,5,1,3,3,0,3
F,35,20,984,3,3,5,5,1,0,2,1,5,1,0,5,2
F,25,8,616,1,0,0,2,5,5,0,5,2,0,1,0,3
F,35,7,931,2,0,0,4,0,2,0,4,5,2,0,5,0
M,56,7,358,1,2,3,2,2,1,3,4,0,0,3,3,1
F,1,3,118,4,2,4,0,4,2,2,4,2,2,3,1,0
F,50,3,480,4,1,0,3,0,1,5,5,5,3,0,0,0
F,25,17,109,4,2,1,0,2,3,0,4,3,0,3,0,4
M,1,8,337,4,0,1,0,0,2,4,0,2,2,0,0,5
F,18,15,641,3,4,1,4,1,4,2,0,2,1,2,3,2
F,25,7,303,4,2,0,1,0,0,2,4,2,0,3,2,0
M,25,3,809,0,0,0,0,4,0,2,1,2,1,0,4,0
F,18,14,331,3,3,2,4,5,2,0,0,5,0,1,4,0
F,45,17,799,4,0,0,0,5,3,0,0,2,0,0,1,1
M,35,18,549,1,0,1,4,3,0,2,1,3,0,3,1,4
F,25,4,555,5,4,2,5,3,1,5,2,5,1,2,2,5
F,18,16,381,4,2,0,3,0,5,0,3,3,0,4,2,4
F,35,20,618,4,2,5,0,0,5,2,0,3,3,1,0,0
F,50,15,132,0,3,2,5,0,0,2,5,2,5,0,0,0
F,56,0,563,0,1,0,0,5,4,4,3,2,0,0,1,4
M,45,3,974,5,2,3,5,4,2,5,4,3,0,3,2,4
M,18,3,12,5,1,0,0,2,1,0,4,2,5,0,3,5
F,25,5,274,4,0,2,5,0,1,5,4,5,4,0,3,0
M,25,16,148,0,0,4,4,1,5,5,5,4,0,1,1,1
M,56,20,984,4,3,0,4,4,4,5,1,5,2,5,3,0
M,25,12,720,5,3,2,4,3,2,4,1,4,2,1,2,1
M,18,4,743,3,2,1,1,5,0,4,5,2,0,0,0,5
F,50,0,581,0,2,1,0,5,4,0,1,3,3,0,5,5
F,35,1,460,1,3,0,2,4,2,4,4,3,0,3,3,0
M,35,17,598,3,4,5,0,3,2,2,5,4,2,0,2,5
M,50,0,987,1,2,2,4,0,0,3,1,2,2,0,5,2
M,35,12,973,5,0,1,2,3,3,5,1,1,2,3,3,0
F,25,4,559,5,1,5,2,1,4,2,0,5,4,0,0,4
F,45,14,331,0,3,0,0,2,2,3,1,1,3,5,4,4
F,35,7,37,1,3,5,5,4,4,3,5,0,0,0,3,4
M,56,10,640,1,3,1,4,5,1,4,3,3,0,0,5,0
M,25,0,493,4,4,2,2,4,2,3,4,4,4,0,2,4
M,35,17,772,5,3,0,3,5,0,2,5,3,0,3,1,3
F,18,2,841,3,0,2,4,4,1,0,3,1,0,0,4,0
F,50,18,430,0,1,3,4,0,2,3,4,0,0,0,5,5
M,45,16,53,0,3,5,1,0,1,3,1,0,3,0,1,0
F,18,1,265,5,1,3,0,4,3,4,3,5,0,1,5,1
F,35,4,838,5,1,0,4,0,3,4,4,2,0,0,0,0
F,18,3,833,5,4,1,5,2,5,2,2,0,3,0,4,0
F,56,3,459,2,0,5,3,4,0,0,0,1,0,0,4,0
F,25,18,631,5,2,3,0,1,3,4,1,5,1,0,5,1
