Gender,Age,Occupation,ZIP-code,2,56,673,810,885,1009,1073,1097,1525,1654,1702,1750,1881,1920,1967,2017,2043,2087,2093,2138,2399,3438,3439,3440
F,1,12,914,0,0,4,1,2,5,4,1,4,3,4,1,4,4,3,1,4,0,3,0,4,1,0,1
M,56,10,469,1,1,1,4,0,0,1,1,4,4,1,0,4,3,5,0,0,5,4,2,1,2,2,3
M,25,13,323,2,1,3,3,0,5,2,0,3,1,3,4,1,3,4,1,3,1,0,0,1,1,1,1
M,35,12,447,2,0,4,1,0,4,4,0,0,3,1,5,0,0,3,0,2,0,5,3,0,3,5,3
F,25,9,42,0,0,5,0,3,3,5,5,0,2,1,5,1,0,3,0,1,4,0,2,4,2,3,2
M,50,5,222,5,0,1,3,5,3,4,3,5,2,5,2,2,1,1,5,1,5,5,0,2,0,4,3
M,35,3,274,4,1,1,4,2,2,4,2,0,0,3,1,5,3,5,5,1,4,5,4,2,3,3,4
F,1,1,924,3,2,5,0,0,0,3,1,5,0,3,2,2,3,1,5,0,0,3,1,2,5,5,0
M,50,2,910,4,4,0,3,3,2,5,3,0,5,5,0,0,1,3,2,4,0,5,0,0,5,0,0
M,56,20,240,2,2,0,3,0,0,4,0,0,1,2,0,0,0,2,3,3,4,1,0,1,4,0,5
F,18,0,793,0,2,4,1,2,3,4,2,2,2,2,3,1,2,1,2,0,3,3,5,0,3,0,4
M,25,7,410,3,4,2,1,5,0,0,5,3,0,0,5,0,5,2,0,0,4,3,3,1,4,1,0
M,45,18,983,1,1,2,3,3,2,3,5,0,1,5,5,3,3,1,3,4,5,2,5,1,1,0,1
M,50,7,321,1,2,2,0,3,5,1,4,0,0,1,3,2,4,0,5,2,4,0,3,4,4,2,1
F,50,14,235,3,0,1,2,0,5,4,2,0,3,3,2,0,5,5,5,3,3,2,2,4,3,1,2
M,18,15,773,5,4,0,4,1,3,4,5,1,5,3,3,0,3,4,0,1,5,4,3,4,4,4,3
M,50,3,558,2,4,5,2,0,2,3,1,0,5,2,2,2,1,3,2,1,2,1,5,5,3,0,2
