Gender,Age,Occupation,ZIP-code,673,1881,1920,2087,2138
F,35,10,770,5,0,5,2,3
F,18,12,604,5,0,1,0,0
M,45,18,959,3,0,0,0,0
M,45,17,986,3,0,1,2,0
F,18,13,146,0,0,2,0,0
F,1,13,891,5,0,1,0,0
M,50,16,170,0,0,5,0,3
F,35,14,704,2,0,3,0,4
M,50,10,442,5,0,0,4,0
M,50,0,370,3,3,1,0,1
F,50,18,532,2,0,0,4,0
F,18,17,977,1,4,0,1,0
F,25,14,45,0,2,0,4,4
M,35,1,120,0,0,0,0,2
M,45,12,946,5,1,0,4,0
F,56,6,750,4,0,0,5,4
F,35,20,245,1,0,0,5,0
F,56,12,834,2,0,1,0,0
M,35,16,69,4,5,3,4,5
F,1,19,641,4,4,0,0,0
M,45,14,74,3,1,5,5,0
F,56,16,939,0,0,5,0,0
F,1,2,114,1,3,2,0,0
F,18,18,265,5,5,5,3,2
F,56,19,122,0,1,4,0,3
F,56,14,813,0,2,3,4,0
M,35,18,577,0,4,0,0,3
M,1,15,830,3,4,3,4,0
M,35,6,752,3,0,0,5,1
M,50,14,612,2,3,2,1,0
M,1,15,843,0,5,2,3,1
F,45,17,66,3,4,5,4,3
M,25,14,551,0,0,1,3,1
M,35,18,597,2,0,0,4,0
M,45,13,10,0,0,0,5,0
M,50,20,240,0,5,0,2,4
F,56,8,141,0,1,0,1,1
M,18,4,483,0,5,3,5,5
M,50,18,604,5,0,1,0,0
F,35,1,79,0,3,0,0,1
F,35,5,923,0,2,0,4,0
M,35,14,430,2,0,2,1,0
M,18,5,108,5,0,0,0,1
M,18,4,914,5,0,4,0,0
M,25,19,220,0,2,0,3,0
F,35,0,833,5,0,0,0,2
F,18,12,627,3,4,2,0,1
F,35,3,843,3,1,5,4,0
M,25,17,132,2,0,0,3,0
M,45,20,30,1,5,1,4,0
F,56,10,168,5,1,0,2,0
F,18,19,69,0,0,0,0,0
M,45,14,705,4,0,3,4,0
M,18,5,113,3,0,0,3,4
M,18,18,465,2,4,1,0,1
F,35,19,286,2,5,2,3,4
M,1,17,956,4,0,0,5,3
M,25,4,150,5,0,2,0,2
F,35,13,489,0,0,0,5,0
M,35,14,560,1,0,3,4,0
F,35,5,750,1,3,0,4,2
F,35,2,704,0,0,0,4,0
M,18,12,49,1,0,1,2,0
F,25,17,21,3,3,1,0,0
F,35,9,847,0,0,0,0,0
F,45,14,956,1,1,5,3,1
M,56,10,947,0,5,0,2,0
F,25,3,79,0,0,2,0,0
F,1,5,852,0,2,0,4,0
F,56,17,554,0,0,4,0,0
M,50,18,196,0,0,3,4,1
M,18,4,987,5,0,1,4,0
M,56,8,685,0,2,0,2,0
M,56,12,173,1,0,3,0,5
F,25,4,452,0,0,0,0,1
F,35,11,212,0,0,0,4,0
F,25,12,539,3,4,5,4,4
F,25,2,975,0,0,0,0,2
M,35,11,331,5,4,4,0,5
F,56,3,307,1,0,0,0,4
F,56,8,226,0,2,1,3,0
F,35,14,265,0,5,4,1,1
M,1,12,704,3,0,4,5,0
F,56,16,622,0,0,0,0,0
M,35,3,525,0,0,0,4,0
F,1,2,31,0,0,2,3,4
M,45,1,957,2,1,5,0,0
M,50,17,580,1,0,1,4,3
F,50,18,431,2,5,0,0,4
M,18,20,253,3,5,0,4,0
M,35,5,212,2,0,1,3,3
F,50,11,705,4,0,3,0,4
M,35,11,497,2,4,0,3,0
F,18,4,354,1,5,3,4,3
M,35,11,210,0,1,4,1,3
F,25,7,296,0,0,0,4,3
M,25,4,826,0,3,4,0,4
M,18,11,13,3,0,0,4,0
M,56,8,109,1,2,0,0,4
F,50,8,613,0,1,0,0,0
F,25,2,48,4,4,5,3,0
M,35,15,991,0,0,3,5,0
F,35,11,457,5,4,4,4,2
F,35,5,933,0,1,0,4,0
F,35,5,488,4,0,1,0,1
F,35,3,29,5,4,0,0,5
F,50,9,557,0,0,1,3,0
M,25,19,463,1,2,5,0,1
M,25,14,10,0,0,0,0,2
F,35,3,396,3,4,3,1,4
M,50,17,447,5,4,2,0,0
M,18,8,37,0,3,0,3,5
M,50,6,265,2,0,4,1,0
F,56,1,307,0,1,0,0,3
M,1,2,229,5,0,4,2,2
F,25,7,280,2,0,0,3,0
F,56,6,380,0,3,4,4,0
M,50,19,751,4,1,0,0,1
F,50,18,841,0,3,0,0,5
M,35,9,924,3,0,0,4,5
F,1,10,801,5,2,4,4,5
M,35,5,265,5,0,3,3,0
M,35,15,206,0,2,0,0,1
F,1,8,377,5,0,0,3,0
M,18,19,465,2,0,0,0,3
M,50,20,492,0,4,1,4,5
M,50,8,616,0,0,0,5,0
M,45,1,240,0,4,0,0,4
M,25,17,231,3,4,0,0,2
F,1,1,69,0,0,0,5,0
F,25,1,173,2,0,0,1,3
F,18,2,549,0,0,4,1,0
M,25,6,6,5,5,4,1,0
M,50,11,809,0,0,5,0,4
F,1,0,547,0,0,1,1,4
M,35,20,346,1,3,3,0,5
M,1,5,121,0,5,0,3,5
M,35,14,178,3,0,2,0,0
F,18,18,957,0,2,3,3,0
F,18,16,847,1,3,5,0,0
M,1,4,442,0,0,3,4,0
F,56,3,64,0,0,0,5,3
F,25,9,991,0,0,2,1,4
M,45,14,803,1,0,0,0,1
F,56,8,190,1,4,0,0,5
M,35,9,834,3,0,5,0,3
F,1,13,701,0,0,0,4,1
F,50,18,113,2,3,1,5,3
M,56,12,105,3,4,0,2,0
M,25,7,602,0,0,0,3,1
M,56,12,90,1,4,0,2,3
F,56,5,349,2,4,0,0,0
F,35,2,770,2,5,0,4,5
F,50,18,371,0,0,3,4,0
M,18,12,215,0,2,4,3,0
M,56,16,813,0,3,5,4,2
F,45,9,64,5,1,1,0,0
M,50,14,27,5,4,5,0,0
F,45,14,231,5,0,5,5,1
M,50,20,345,0,5,1,3,3
M,18,4,50,4,0,4,0,0
F,35,13,641,2,5,2,2,2
M,50,17,830,0,3,0,2,0
F,25,12,198,0,0,0,0,4
F,50,6,377,0,4,0,1,5
F,25,11,559,5,2,5,0,4
M,45,15,911,2,1,0,0,1
F,25,3,490,0,1,1,4,0
M,45,15,152,0,0,1,0,5
M,18,5,245,5,2,0,3,5
M,25,2,603,0,3,0,0,0
F,18,16,79,4,0,4,1,0
M,18,20,894,5,0,3,4,2
M,35,3,41,1,1,0,4,2
M,56,5,370,0,3,0,0,3
F,25,12,982,2,4,1,1,5
M,35,15,296,0,0,0,4,5
F,1,13,971,0,0,1,0,1
F,25,14,804,1,0,0,1,4
M,35,5,870,1,1,0,0,4
M,35,17,601,1,0,1,0,0
F,50,6,104,0,0,0,0,1
F,56,6,959,5,3,0,0,0
M,56,9,331,0,0,5,4,3
F,56,6,108,1,5,2,1,2
