"Gender","Age","Occupation","ZIP-code","2","56","260","653","673","1009","1073","1525","1750","1881","1967","2043","2093","2105","2143","2193","2399","2628","2968","3479","3489","3877","3889"
"F",1,14,973,3,0,5,4,1,5,2,2,4,5,4,5,4,4,2,5,5,3,0,0,2,5,4
"M",25,12,372,0,0,3,0,4,0,0,1,1,0,1,0,0,1,0,4,0,0,3,3,1,0,1
"M",18,20,597,0,1,3,5,3,1,2,1,0,0,2,5,2,5,2,4,3,4,5,1,4,5,1
"M",56,2,501,4,0,5,0,4,1,1,4,4,2,3,3,0,5,3,0,3,0,1,4,5,1,0
"M",25,3,553,5,2,0,0,2,2,0,5,2,2,5,1,1,5,2,3,1,4,1,3,5,3,0
"M",18,20,550,3,3,4,2,2,4,2,1,5,4,4,0,3,1,4,3,0,1,5,0,4,0,3
"F",25,3,319,2,0,5,0,0,0,3,0,1,4,2,0,0,3,0,0,0,2,5,0,0,0,0
"M",25,18,452,4,0,0,3,4,1,5,5,2,0,0,5,4,5,1,3,4,4,3,2,2,1,0
"M",25,5,338,0,0,5,1,2,0,0,0,1,0,3,3,0,2,0,0,1,5,1,0,3,3,0
"F",25,13,793,0,1,1,3,5,2,0,0,0,5,1,2,3,4,3,4,0,3,0,5,1,0,0
"F",18,19,731,3,2,5,0,2,1,1,5,1,4,2,1,4,5,2,2,5,2,5,3,2,3,0
"M",18,8,752,2,0,0,2,1,0,0,1,0,0,2,3,5,3,4,0,0,4,4,0,2,0,0
"M",45,17,336,2,0,4,2,1,5,2,5,0,0,0,5,3,2,5,0,2,0,2,3,0,5,2
"M",25,9,741,1,4,0,0,0,4,0,4,1,0,1,4,4,2,1,0,4,0,0,3,0,4,0
"M",25,3,942,2,0,4,0,2,0,0,0,0,0,4,0,0,5,0,4,5,2,4,2,5,0,0
"M",1,19,347,2,0,1,4,2,0,5,2,0,1,2,4,4,2,5,3,0,1,0,5,3,0,0
"M",45,19,826,2,2,3,5,5,1,0,0,3,2,4,1,3,4,2,3,1,3,3,4,2,5,3
"M",1,15,601,4,4,0,0,0,1,4,5,4,3,0,5,0,2,4,1,0,3,0,3,2,1,3
"M",45,15,544,1,0,0,0,0,3,5,1,2,4,1,0,2,3,3,5,5,5,4,1,5,0,1
"F",18,0,468,4,1,5,1,0,0,1,0,0,0,2,1,0,5,1,0,0,1,4,0,5,0,0
"M",1,4,551,0,0,2,1,1,3,2,2,4,2,0,1,0,2,5,5,2,4,4,4,5,5,0
"M",18,11,480,0,0,2,3,4,0,4,5,2,1,1,1,0,3,4,1,4,3,5,1,3,2,0
"M",1,16,127,5,0,0,3,4,1,3,3,3,2,5,0,0,5,0,3,0,2,0,3,0,0,0
"M",18,9,843,0,0,5,0,0,0,0,0,0,0,5,0,0,3,0,0,0,5,4,0,0,0,0
"M",35,7,596,3,2,1,0,1,3,5,2,0,2,1,2,0,5,0,4,5,5,5,3,0,3,0
"M",1,5,312,0,0,2,0,0,4,5,0,1,1,1,0,0,3,0,4,0,4,0,5,5,0,0
"M",1,17,198,0,0,5,0,0,2,5,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0
"F",35,2,209,0,3,3,0,2,1,0,0,1,1,2,0,3,3,0,4,5,4,4,3,4,0,3
"M",25,17,582,0,1,2,2,1,2,4,4,0,0,0,0,5,2,4,5,1,5,1,3,1,4,2
"F",56,14,633,2,0,5,2,5,1,1,3,3,2,2,1,0,2,4,3,1,5,1,4,2,1,4
"M",1,15,197,3,0,5,3,4,1,5,5,4,1,3,4,0,3,0,2,0,2,3,0,0,0,0
"M",18,18,705,3,1,4,4,1,0,0,0,5,0,0,0,5,0,1,0,0,1,5,0,5,5,0
"M",1,14,435,3,4,0,1,1,5,3,1,0,2,0,5,4,2,2,3,5,4,2,0,5,5,4
"M",18,20,221,0,3,0,0,0,4,4,0,1,3,3,1,5,3,4,1,0,5,0,0,0,0,3
"F",35,5,301,0,1,4,3,5,0,4,3,3,4,0,2,0,0,0,4,1,5,1,1,1,3,3
"M",25,18,793,1,1,4,5,4,3,3,4,1,5,4,5,4,1,2,2,2,5,4,3,4,5,5
"F",25,9,120,3,2,0,0,4,2,0,0,3,0,4,5,0,1,3,0,0,0,0,3,4,0,0
"F",45,6,453,5,3,0,3,5,0,0,0,5,0,5,5,3,2,3,1,0,5,0,5,5,0,4
