Gender,Age,Occupation,ZIP-code,2,56,260,653,673,1009,1073,1525,1750,1881,1967,2043,2093,2105,2143,2193,2399,2628,2968,3479,3489,3877,3889
F,25,7,221,4,4,1,0,0,3,0,4,2,0,1,0,3,3,5,3,0,5,3,5,5,0,0
M,35,17,793,0,0,5,4,5,0,4,0,0,2,5,4,3,3,1,1,1,4,0,3,5,0,2
F,50,14,549,3,2,4,2,3,1,4,3,2,2,1,0,3,1,3,5,2,4,0,0,2,0,3
F,50,2,22,0,0,2,3,1,0,5,0,0,0,2,0,0,5,1,1,0,5,5,5,4,3,3
F,18,7,758,3,0,0,5,2,0,2,5,0,0,5,3,0,0,4,3,0,2,0,0,2,0,2
F,50,16,488,5,0,0,3,0,3,3,3,0,3,5,3,5,1,4,1,5,0,2,2,0,4,3
M,50,10,30,1,0,5,3,0,4,2,4,0,0,3,3,0,0,2,2,3,0,3,5,4,0,0
M,45,16,103,2,4,3,0,2,0,5,5,3,2,0,0,5,4,0,2,0,4,5,3,5,0,2
M,18,7,925,2,0,5,5,4,1,2,0,2,0,3,5,5,1,0,4,0,1,1,0,0,5,0
M,25,5,450,2,0,4,1,5,2,3,5,5,3,2,3,0,0,0,0,0,4,4,0,2,2,3
F,56,18,272,2,0,1,5,0,4,2,5,0,0,5,4,5,0,2,0,0,0,1,3,2,0,0
M,25,14,354,0,0,2,1,4,2,5,5,3,0,4,0,0,0,0,0,0,4,5,0,1,0,0
M,56,3,301,2,2,5,1,4,4,0,2,3,0,5,4,5,5,1,0,2,5,0,3,5,4,2
M,56,7,424,5,2,5,5,1,0,2,5,5,0,3,1,2,1,0,1,0,4,1,3,4,0,0
M,18,7,33,4,0,1,4,3,1,0,0,0,0,3,0,4,4,4,1,0,4,0,3,5,5,0
F,1,16,450,5,4,4,1,2,1,1,5,0,2,1,0,1,0,4,5,1,4,4,2,2,0,2
M,50,5,56,5,0,4,0,4,0,3,0,0,0,1,0,0,3,4,0,4,1,3,3,1,1,0
M,1,19,286,2,2,4,5,5,3,0,1,5,2,4,4,1,3,0,2,2,0,3,0,5,0,0
F,45,9,652,5,2,5,3,2,0,1,2,0,2,4,5,1,1,3,4,0,5,3,1,0,5,0
M,56,5,853,0,1,2,0,0,0,1,0,4,2,3,2,1,1,3,2,5,0,0,1,4,0,0
M,35,1,980,5,2,3,0,0,0,0,0,1,3,3,0,0,5,3,1,2,5,4,0,0,5,5
F,35,13,302,5,0,0,2,1,0,0,1,0,0,3,1,1,4,4,1,1,2,1,0,4,2,0
M,1,5,78,4,0,3,0,0,0,1,0,3,4,3,2,0,1,4,1,3,1,0,2,4,4,0
M,25,15,180,5,1,5,2,2,3,5,0,0,0,3,0,1,4,0,0,0,3,0,2,5,0,3
M,45,8,915,2,4,2,3,2,0,0,1,0,2,3,0,0,0,4,3,0,4,0,3,0,1,3
F,35,16,758,0,4,5,0,2,0,5,0,0,5,0,5,0,0,0,3,0,5,1,1,0,0,1
M,18,1,949,4,0,2,0,5,3,2,0,0,0,4,0,0,0,3,3,0,5,1,0,2,0,0
F,18,19,598,0,0,5,0,4,0,3,1,0,1,3,3,0,5,4,5,0,3,1,5,0,0,2
M,18,4,915,3,0,5,0,1,3,5,0,2,0,1,0,3,0,1,0,0,1,0,0,0,0,5
M,18,5,662,0,2,2,2,4,0,5,5,0,0,2,0,5,4,0,5,0,2,3,3,0,0,0
M,35,13,915,5,1,5,3,5,4,4,0,0,3,3,1,2,4,5,0,5,5,1,0,0,2,5
F,18,19,76,1,0,5,1,5,0,4,0,5,1,0,5,3,0,0,3,2,4,0,0,0,5,3
M,50,13,320,5,0,5,5,3,5,3,4,0,1,2,3,0,5,0,5,0,3,3,4,5,0,0
F,35,4,811,0,0,4,0,2,4,5,3,0,2,4,5,0,2,3,5,4,4,4,3,3,0,3
M,45,19,914,3,4,1,3,4,1,4,5,0,0,3,4,5,0,2,3,4,4,3,2,3,1,2
M,50,17,532,4,2,0,2,5,3,0,3,4,5,0,0,5,3,0,0,5,1,0,5,0,0,2
F,50,0,282,0,0,5,0,4,0,3,5,0,2,2,1,3,4,1,5,2,0,5,0,0,0,3
M,50,5,226,0,2,4,2,5,4,5,5,0,0,0,1,4,4,4,1,4,5,1,0,4,0,4
M,25,11,988,0,0,5,3,0,0,0,0,0,0,0,5,3,3,2,0,5,3,1,4,4,1,0
F,18,4,161,2,4,4,3,1,0,2,0,0,0,5,5,0,4,3,0,3,2,0,5,4,2,0
F,18,19,804,0,4,1,5,5,2,0,2,3,4,0,0,1,0,0,2,0,1,3,0,5,0,0
M,25,8,708,4,3,5,4,1,0,2,5,0,0,2,0,2,3,2,4,0,5,0,0,1,0,0
F,45,20,804,0,0,4,5,1,0,2,0,4,5,2,1,0,5,5,1,3,0,4,3,1,0,5
M,50,20,69,2,0,3,5,4,0,3,0,0,0,5,0,3,1,0,0,0,0,1,3,0,0,0
M,56,6,790,5,2,3,5,3,4,5,5,3,0,1,4,1,0,3,0,2,5,2,0,0,2,0
F,35,0,820,3,0,4,3,0,4,3,5,0,5,4,5,0,0,1,3,5,3,5,0,1,0,3
M,1,7,786,3,2,3,3,5,4,5,5,5,3,2,4,3,0,0,0,1,5,4,0,3,4,3
M,1,19,740,0,2,2,2,1,2,0,4,2,1,3,4,0,4,4,4,5,4,0,0,2,2,5
M,18,6,208,0,0,3,3,4,4,5,4,4,2,2,0,1,0,2,0,0,0,5,3,0,4,0
M,18,17,811,3,4,2,0,4,0,5,0,0,1,2,1,0,0,1,0,0,1,0,3,3,0,3
F,25,7,26,3,0,5,5,0,3,3,4,4,0,0,1,1,0,3,3,1,4,4,0,0,3,2
F,56,17,782,0,0,0,4,4,1,0,0,2,2,0,3,1,0,1,4,0,0,0,4,0,0,5
M,1,10,680,0,2,3,5,4,2,5,0,0,0,5,2,4,3,2,4,2,0,1,3,0,3,1
F,56,16,975,0,0,1,0,5,0,5,3,3,0,4,2,1,2,2,0,3,5,0,3,5,4,0
M,35,12,325,5,0,3,5,4,0,0,0,1,5,3,0,1,3,0,4,0,1,4,5,5,5,4
F,56,6,959,3,1,4,5,1,0,1,1,1,0,3,4,1,1,0,4,0,1,2,3,1,0,1
M,56,14,221,3,3,0,5,0,0,0,3,0,0,3,4,0,1,1,3,0,4,4,3,2,4,5
M,25,13,98,0,2,0,4,5,2,3,0,0,0,3,4,1,0,4,0,2,3,0,0,2,3,0
M,18,6,641,0,4,1,4,5,1,0,0,0,0,1,0,1,5,0,5,4,4,0,3,2,4,1
F,56,17,923,4,0,2,0,5,4,5,4,0,1,1,4,1,0,2,5,3,3,4,5,0,2,4
F,18,9,820,0,0,5,1,1,0,4,5,3,2,4,2,0,0,3,3,2,0,4,2,0,0,0
M,18,20,980,0,4,5,1,5,3,3,0,0,0,0,0,1,3,0,0,3,3,4,3,2,0,2
M,1,2,466,2,0,5,0,5,0,1,1,3,5,2,0,1,3,0,0,1,2,4,0,5,0,1
M,1,12,826,5,2,3,5,0,1,4,3,0,4,4,4,1,3,1,4,0,4,3,0,0,5,1
F,45,16,223,2,0,4,3,0,1,1,1,0,0,2,3,0,0,1,0,5,2,4,0,0,0,0
M,18,17,236,0,0,5,4,1,4,4,0,5,0,5,5,2,0,1,5,0,3,0,0,1,0,2
M,1,13,730,0,2,1,0,0,0,4,3,1,0,0,3,2,3,4,0,0,2,1,3,2,0,4
M,45,20,347,0,3,0,0,1,0,1,1,3,0,4,3,2,1,3,5,3,1,0,4,1,2,2
F,25,1,115,3,0,4,3,1,4,0,0,0,2,0,5,0,0,2,1,0,4,3,1,4,0,3
F,1,7,210,0,2,0,2,0,2,0,0,1,0,0,1,2,0,4,5,0,4,3,0,4,0,1
M,45,15,207,5,0,0,1,1,0,1,3,5,0,1,2,4,4,0,0,3,1,1,5,2,0,1
