Gender,Age,Occupation,ZIP-code,673,1881,1920,2087,2138
M,1,4,336,1,0,0,0,0
F,45,13,775,1,4,3,5,0
M,18,14,297,0,1,1,0,0
M,45,2,81,0,3,4,5,0
M,25,17,206,1,0,1,3,2
M,35,14,441,2,0,2,0,4
F,50,11,61,0,1,3,2,0
F,25,6,421,0,3,0,1,3
F,1,11,171,1,0,5,0,2
F,56,15,577,4,2,2,3,3
M,45,18,735,0,3,5,1,5
M,50,9,322,2,2,3,0,3
F,56,14,434,0,0,4,3,0
F,25,12,680,0,4,2,4,0
M,25,4,959,4,0,5,5,0
M,56,15,232,5,2,3,1,2
M,25,2,856,2,5,0,4,0
M,45,18,939,0,2,0,2,3
M,25,12,940,0,0,2,4,0
F,56,20,284,0,3,2,4,4
F,45,13,277,0,0,4,4,5
M,18,4,939,3,4,5,3,1
F,56,8,48,4,5,2,2,0
M,35,2,313,0,4,3,3,3
F,18,16,875,1,4,1,0,2
M,18,14,88,5,4,1,4,1
F,50,17,103,0,0,0,1,0
F,1,4,923,0,0,4,4,1
F,56,16,916,1,2,5,0,0
M,18,11,331,0,0,0,2,3
M,25,4,346,1,0,1,0,5
M,25,2,973,0,0,1,0,2
M,35,0,630,4,0,3,5,5
F,18,19,966,0,4,3,5,0
F,45,0,84,2,5,3,2,4
F,25,5,984,0,1,0,1,1
F,18,17,805,0,0,3,0,3
M,35,14,265,0,0,5,0,0
F,18,2,522,1,0,1,1,0
M,35,3,622,0,1,3,3,2
M,56,16,229,1,3,0,4,1
F,45,17,760,4,4,3,5,2
F,25,2,853,3,0,4,0,0
M,18,4,997,0,0,0,0,0
M,35,7,495,0,4,4,0,4
F,56,4,362,1,0,5,3,5
M,18,5,294,2,0,5,4,3
F,25,18,206,2,0,2,0,5
M,25,0,277,5,0,0,0,3
F,56,7,131,0,1,3,3,2
M,25,0,911,0,0,0,4,0
F,45,7,274,2,0,3,0,2
M,1,4,973,1,0,1,0,4
M,56,12,802,1,1,1,0,5
M,45,19,988,0,2,5,3,1
F,56,11,336,2,3,0,4,5
M,18,13,427,3,5,2,4,0
M,25,5,913,1,1,3,5,3
M,45,12,969,1,5,1,4,5
F,25,9,660,4,4,0,5,0
M,35,1,70,1,5,2,0,2
M,45,0,660,3,1,0,0,0
F,45,12,993,5,1,1,0,0
M,45,9,432,2,1,2,0,0
M,45,7,666,4,2,0,0,0
M,50,7,276,1,1,5,5,0
M,45,0,582,0,1,3,3,3
M,35,2,261,2,1,2,0,5
F,50,12,760,4,2,0,3,4
M,25,15,89,0,3,2,2,3
M,25,3,331,5,0,0,0,0
M,1,7,100,0,2,0,2,0
F,45,18,454,2,2,5,1,0
M,1,17,907,0,4,4,4,2
M,45,16,943,1,0,4,0,0
M,18,4,197,1,5,0,0,3
M,18,19,10,4,5,4,3,3
M,25,5,280,0,0,4,0,1
M,25,2,382,0,1,3,0,1
F,1,7,875,0,1,4,1,1
F,45,3,966,4,2,1,3,5
F,50,14,10,0,1,0,1,0
M,56,2,28,4,0,3,3,0
F,45,8,532,4,0,5,0,4
M,45,7,610,0,5,4,1,1
M,18,4,272,1,1,4,4,1
F,35,2,908,1,1,0,0,5
M,18,3,142,0,0,4,5,2
F,35,2,609,3,0,2,1,0
M,1,4,830,1,0,0,0,2
F,35,17,870,0,2,2,5,5
M,1,4,240,0,5,3,0,0
M,50,10,345,1,3,3,5,0
F,45,13,563,1,0,0,5,0
F,45,10,672,1,1,2,4,1
M,56,18,100,0,1,0,2,1
M,35,2,463,0,5,2,3,1
M,45,11,276,0,1,0,0,0
M,18,2,358,0,0,1,0,3
F,56,20,437,5,0,5,0,3
M,35,8,201,2,0,4,5,4
M,35,1,605,1,0,0,5,0
M,35,0,454,0,0,0,2,0
M,25,8,171,0,3,0,2,2
M,45,9,633,1,2,3,1,1
M,1,4,300,0,5,0,4,1
F,1,5,553,0,5,0,1,2
F,18,1,285,0,5,2,3,1
M,1,17,598,3,2,0,4,5
M,50,20,800,5,1,2,0,2
M,25,2,186,2,2,0,1,0
M,50,15,966,0,4,4,3,3
F,45,3,285,0,4,5,2,0
M,35,15,837,2,1,1,0,1
M,1,2,446,5,2,2,3,3
F,18,0,60,5,0,1,4,2
M,56,4,498,0,4,0,0,5
F,35,15,405,0,2,0,4,0
M,35,2,405,3,2,0,2,0
M,25,9,609,5,0,0,0,3
M,25,11,547,4,2,0,2,5
M,35,5,969,2,0,3,4,0
M,50,2,801,1,0,1,0,0
M,18,0,973,1,2,0,0,4
M,1,18,622,1,2,4,0,0
M,1,12,300,0,2,0,5,3
M,25,5,752,0,4,4,5,5
F,25,5,958,0,0,3,0,4
F,25,1,265,0,0,2,0,3
M,45,20,921,0,5,3,0,1
F,45,13,799,0,3,2,4,0
M,18,2,273,4,2,2,0,2
M,25,11,78,0,1,2,0,4
F,56,6,143,1,3,2,3,0
F,25,10,988,2,0,5,0,4
M,25,4,79,1,0,3,0,4
M,50,20,223,1,2,0,4,4
F,25,7,930,2,5,5,2,3
F,25,4,113,0,0,3,4,3
M,56,4,726,5,2,5,2,0
M,1,4,90,2,0,0,0,0
M,1,14,141,4,0,3,3,2
F,18,15,130,1,0,0,0,4
F,25,12,958,0,0,0,0,0
M,18,0,290,2,4,5,3,1
F,45,2,61,2,1,0,2,0
M,18,20,312,5,1,4,1,1
F,25,12,596,2,1,5,4,5
M,1,20,836,3,0,0,0,5
M,45,13,445,0,1,4,0,0
M,18,3,132,0,0,5,0,1
F,25,14,261,0,0,2,0,1
M,45,14,555,0,1,0,0,3
F,50,16,871,4,4,4,4,0
M,45,15,286,0,4,0,2,0
M,50,16,945,0,1,0,0,0
F,50,14,193,0,0,4,3,3
F,35,6,427,2,1,4,4,0
F,56,12,424,4,3,3,1,2
F,25,4,894,0,0,2,5,2
M,25,19,927,2,4,1,3,1
F,18,0,981,0,0,1,2,4
F,25,15,209,0,2,4,3,0
M,56,0,895,1,5,0,1,5
M,25,14,338,5,0,0,0,5
F,35,0,339,4,5,0,2,0
M,35,4,157,0,0,0,0,2
M,25,15,161,2,5,3,0,0
F,25,17,378,0,4,5,2,2
M,35,0,290,2,0,2,0,1
F,25,4,223,4,2,1,0,5
M,1,10,485,2,1,3,1,0
M,56,0,379,2,5,5,5,0
M,18,13,360,1,1,1,0,3
F,56,17,211,0,2,0,3,3
F,45,7,965,0,0,0,3,5
M,50,17,786,0,4,4,2,3
M,25,13,211,0,5,4,0,0
M,25,4,939,4,3,4,4,5
M,18,17,984,0,4,2,5,0
M,56,11,988,1,3,0,0,3
M,35,15,857,0,0,1,0,5
M,35,4,741,0,0,0,0,4
F,50,16,904,5,2,3,3,1
M,25,20,170,2,0,0,0,3
M,50,4,309,4,5,0,4,0
M,56,2,111,5,0,3,0,0
F,35,4,495,5,4,0,2,0
M,35,11,331,4,4,3,5,2
F,35,0,206,1,4,3,4,5
M,56,17,282,4,0,0,0,4
M,45,7,90,0,4,0,0,1
M,50,4,382,0,0,0,0,5
M,45,9,916,2,3,0,4,0
M,25,13,261,5,5,0,5,0
F,50,17,307,1,5,1,5,2
F,50,19,83,1,1,0,5,5
M,18,9,820,1,4,0,4,3
M,18,2,813,1,0,4,0,0
F,35,19,196,0,5,4,2,5
F,1,2,165,0,2,0,0,0
F,18,11,294,0,3,2,1,2
F,18,20,207,5,2,3,1,3
F,25,9,132,3,0,4,0,5
M,18,0,988,4,0,4,0,3
M,18,0,558,1,3,0,4,3
M,18,4,82,0,1,4,1,5
F,25,17,68,3,0,1,0,0
M,1,19,150,4,0,0,0,3
M,56,8,452,0,5,0,5,0
M,50,9,826,0,0,1,4,0
M,25,8,215,3,0,3,0,3
M,45,4,90,0,0,3,4,1
M,18,0,274,0,0,3,0,3
M,45,15,358,0,1,3,0,5
F,56,7,235,0,3,4,2,5
M,25,0,485,0,0,0,0,3
M,25,3,337,4,1,1,0,1
M,50,0,108,2,0,0,1,0
M,50,5,857,0,5,2,2,3
F,25,14,152,1,1,5,0,0
F,50,14,473,3,0,0,2,0
M,56,17,61,0,2,0,2,1
F,18,5,772,4,4,0,1,5
F,56,9,131,2,4,0,2,2
F,18,17,813,2,2,0,4,0
F,25,17,950,1,0,4,4,0
M,25,11,244,0,2,0,4,0
F,25,15,442,0,3,5,0,3
M,45,16,640,0,1,5,4,3
M,50,2,358,4,0,5,0,3
F,18,11,534,0,1,3,3,2
M,18,7,330,3,4,2,3,4
M,25,15,973,1,2,0,5,2
M,25,3,532,4,0,4,0,5
M,18,18,215,2,0,1,0,4
F,25,13,463,1,1,0,4,1
M,18,15,381,5,0,0,0,4
F,56,11,537,2,2,4,2,2
F,25,8,914,0,1,3,5,2
M,50,4,358,4,0,0,0,1
F,50,2,906,0,0,4,0,4
M,35,1,833,5,3,0,2,3
M,1,0,427,0,3,1,3,5
M,45,8,705,1,3,2,4,5
M,18,4,560,5,2,4,0,0
M,25,0,112,0,1,0,5,3
F,18,6,731,5,1,5,5,3
F,50,1,902,0,5,2,3,2
F,50,11,380,1,0,4,3,0
M,56,4,345,1,1,0,0,5
F,45,4,764,3,4,0,5,0
F,25,10,630,0,0,0,0,3
M,56,8,977,2,5,0,1,2
M,35,9,307,1,2,5,0,5
M,18,2,452,1,0,3,0,0
F,1,18,111,0,5,0,2,1
M,25,9,417,0,0,3,4,0
F,18,5,800,2,5,0,2,2
M,35,11,38,2,0,0,0,0
M,45,17,141,4,5,4,4,1
F,45,2,186,4,2,3,3,4
F,35,8,105,1,5,0,0,1
F,56,4,700,2,4,2,4,0
F,18,9,303,0,5,0,5,1
M,25,11,558,4,4,4,2,0
F,50,0,911,0,2,4,4,0
M,35,1,111,0,0,2,0,0
M,56,5,539,1,0,0,4,2
M,50,5,105,0,2,2,2,0
M,18,17,983,0,0,0,4,1
M,25,0,100,0,1,2,3,0
M,56,4,81,3,2,0,2,1
M,25,8,559,0,0,2,5,1
F,56,17,161,4,2,5,1,0
M,25,0,421,1,0,1,0,0
M,1,18,782,0,0,3,5,3
M,25,15,132,0,0,4,0,2
F,1,20,306,1,2,0,1,4
M,45,0,857,0,5,0,1,2
F,35,4,474,1,1,4,0,1
M,35,6,445,0,3,2,1,0
M,56,0,975,5,0,1,5,4
F,50,13,253,0,3,5,1,3
F,18,20,333,2,5,4,3,2
F,50,16,563,0,3,4,5,2
F,45,15,469,4,2,0,4,3
M,25,18,338,5,0,0,4,2
M,56,6,240,1,2,0,4,3
M,1,14,993,1,1,0,4,0
M,1,7,171,3,0,1,0,0
M,35,9,847,1,2,3,0,3
M,18,14,376,4,4,1,4,3
F,1,18,770,0,0,5,5,3
M,25,7,54,0,0,0,5,0
M,50,5,323,2,2,2,4,4
M,35,10,358,0,0,5,0,3
F,45,19,130,3,1,0,5,5
F,56,19,658,0,4,0,5,3
M,35,7,906,5,2,0,5,3
F,18,2,708,2,1,0,0,1
F,25,9,396,4,0,4,5,0
M,1,3,582,3,0,0,0,3
M,25,9,175,4,3,1,1,0
F,18,11,939,0,4,0,4,3
F,35,18,181,0,0,0,4,5
M,25,15,560,3,0,0,0,5
M,18,16,985,1,0,0,3,0
M,25,14,352,0,0,2,0,3
M,35,2,17,0,0,5,0,4
M,25,8,196,0,0,1,3,0
M,25,8,284,2,4,4,4,0
F,18,2,773,0,1,3,4,3
F,56,1,871,1,2,3,5,2
M,45,16,274,1,0,3,0,0
M,25,2,338,0,0,0,0,0
M,45,18,144,0,0,4,4,0
M,56,9,22,1,0,0,2,0
M,18,20,79,4,0,4,0,0
M,25,3,90,0,1,0,0,0
M,18,6,488,3,5,3,1,4
M,1,20,970,1,0,0,0,3
