Gender,Age,Occupation,ZIP-code,247,2100,2143,2872,3479
M,18,7,274,2,4,3,5,5
F,35,16,750,1,2,4,0,0
M,18,7,15,1,3,3,0,3
F,25,17,123,4,0,0,5,2
F,35,16,307,2,1,0,0,0
M,25,16,198,2,3,0,1,2
M,18,2,674,5,5,4,2,1
M,35,8,88,1,3,5,1,4
F,35,14,69,3,3,5,2,5
M,56,9,731,0,4,5,4,2
M,35,4,108,1,1,1,2,5
M,25,20,327,0,1,1,0,0
M,50,20,554,4,0,3,3,4
F,35,3,410,4,3,5,4,3
M,18,4,925,0,0,0,4,2
M,45,3,66,2,1,4,1,4
F,45,2,60,4,0,0,0,5
M,45,11,28,1,5,0,3,2
M,25,17,196,0,4,0,0,3
M,56,13,434,0,2,0,0,3
F,35,7,935,0,3,1,5,0
M,56,18,277,4,3,0,0,5
M,18,15,523,1,4,4,2,2
M,1,3,118,2,5,4,2,3
M,35,14,532,0,3,2,1,4
M,18,2,895,1,0,0,0,1
F,45,5,984,1,2,2,5,3
F,25,1,980,4,5,0,0,0
M,1,18,787,1,1,5,5,3
M,35,5,726,0,2,4,0,4
M,25,16,417,0,0,3,0,3
M,56,0,870,5,0,4,1,1
F,45,0,206,4,5,1,0,0
M,1,4,148,0,2,5,0,4
M,56,13,494,0,2,0,5,3
F,45,20,19,3,0,3,2,0
M,50,20,74,5,4,5,1,4
F,45,4,531,3,4,0,0,1
F,1,8,30,1,2,3,4,5
F,50,7,396,0,0,3,1,0
M,35,9,349,0,3,1,4,5
M,18,3,244,0,0,0,3,2
M,45,4,488,5,2,4,2,1
M,56,17,805,4,3,3,0,2
F,1,3,123,2,2,4,3,2
M,50,13,527,2,1,4,3,0
M,50,4,41,2,1,5,5,4
M,1,16,524,3,4,0,0,3
M,45,15,947,1,2,4,0,0
M,18,3,118,5,0,2,2,5
M,25,9,971,5,4,3,3,0
F,45,9,950,0,0,3,0,0
M,18,14,915,3,1,1,0,0
M,45,1,327,0,0,4,5,1
M,35,14,852,0,4,0,5,5
M,50,4,337,0,1,4,0,3
F,25,10,170,3,2,3,4,0
M,35,17,933,3,0,0,1,1
M,18,4,430,3,4,0,4,1
M,25,6,813,0,0,5,0,4
M,35,17,813,3,3,0,0,4
M,18,8,836,0,3,3,3,4
F,1,20,244,2,0,1,5,0
M,35,12,945,2,2,4,1,2
F,18,8,297,4,3,0,0,0
F,18,13,85,3,3,0,5,1
