Gender,Age,Occupation,ZIP-code,247,2100,2143,2872,3479
M,35,4,115,1,2,3,4,5
M,25,2,640,0,0,0,2,4
F,56,7,319,0,1,0,0,3
M,35,9,373,1,4,2,3,0
F,50,8,37,2,1,2,5,3
F,50,11,87,2,3,0,2,2
F,45,19,917,1,3,0,0,0
F,25,2,104,3,2,0,1,2
F,25,2,559,2,2,2,0,5
F,1,16,830,0,0,0,0,0
M,25,4,931,1,0,4,1,3
F,45,12,630,2,5,0,0,0
F,18,3,907,4,0,2,5,3
M,25,7,326,0,3,5,5,0
M,35,11,604,3,3,0,5,4
F,1,2,109,4,1,0,4,1
F,56,16,201,4,3,1,5,0
M,18,12,82,1,4,1,0,5
F,18,15,554,2,2,0,5,2
M,50,11,840,4,1,3,0,4
M,50,10,440,0,1,5,0,3
F,25,4,969,0,5,0,0,0
M,45,4,853,4,2,0,0,4
F,45,3,730,0,0,0,1,0
M,25,17,62,5,1,0,5,3
M,18,1,744,4,0,4,1,2
F,35,18,33,3,3,0,2,0
M,25,14,701,0,5,0,2,0
M,56,0,358,0,4,0,0,0
M,25,16,640,2,2,0,5,3
M,18,4,53,4,1,0,0,0
M,45,5,279,4,0,0,2,0
F,56,15,488,2,5,2,2,0
F,35,4,915,0,3,0,1,0
M,35,0,396,5,3,2,0,0
M,45,6,551,2,5,0,1,0
F,18,2,871,0,3,0,0,2
F,56,20,424,0,1,2,1,0
F,45,16,113,0,5,0,1,0
M,25,12,494,2,1,0,2,5
M,25,2,381,4,1,1,0,5
M,35,0,98,0,1,4,4,0
M,25,13,235,1,3,5,5,1
F,25,0,265,0,4,0,0,2
M,56,17,320,0,0,0,0,0
F,45,12,741,0,1,0,0,0
F,25,0,780,3,0,2,4,0
M,18,11,148,1,5,2,1,0
M,25,14,799,0,3,0,0,0
M,50,1,539,4,5,3,1,3
M,56,7,933,4,1,5,4,0
M,18,16,984,1,0,1,0,3
F,18,10,330,5,5,0,0,0
M,35,8,782,2,0,1,0,3
F,18,4,222,0,3,1,3,5
M,56,2,334,4,2,3,1,0
F,18,0,741,2,2,0,0,4
M,25,1,837,0,1,4,0,5
M,45,15,631,0,1,4,5,0
M,45,7,584,0,2,0,2,3
F,56,8,79,4,0,3,2,3
F,35,5,997,0,1,0,1,0
F,56,12,328,3,0,4,0,0
F,25,19,309,3,0,1,3,1
M,45,12,900,0,5,0,5,0
M,18,0,80,5,0,4,0,0
F,45,5,334,4,3,0,4,5
M,18,18,841,0,2,5,4,3
F,35,7,559,5,2,4,5,4
M,18,10,120,5,1,0,0,1
M,35,13,895,5,1,0,2,3
M,35,0,276,0,3,4,0,1
M,25,15,727,0,1,4,5,5
M,1,7,597,0,4,4,2,5
M,25,9,596,4,5,5,0,3
M,18,7,435,0,4,2,1,0
F,18,2,362,0,3,4,0,0
M,1,17,972,0,3,5,1,5
M,25,14,103,4,3,4,0,0
F,25,20,345,2,3,5,2,5
F,25,18,349,0,1,4,0,0
M,18,18,969,5,4,0,1,0
F,25,4,80,2,0,4,3,1
M,50,1,735,0,4,0,2,3
M,25,17,891,1,0,2,1,0
M,56,5,354,1,1,5,4,4
M,45,9,971,1,0,4,0,2
