Gender,Age,Occupation,ZIP-code,2,56,260,653,673,1009,1073,1525,1750,1881,1967,2043,2093,2105,2143,2193,2399,2628,2968,3479,3489,3877,3889
M,56,13,474,0,0,5,0,1,0,5,0,0,2,0,0,2,0,1,4,5,0,3,5,3,0,3
F,45,2,985,0,4,0,4,3,3,0,0,0,3,0,5,1,2,0,0,0,3,2,4,0,0,5
M,25,3,559,0,3,3,1,2,3,2,3,2,1,0,1,2,5,5,4,1,5,1,2,5,3,3
M,25,13,833,5,4,0,0,3,1,4,1,2,5,0,3,2,1,3,1,4,1,0,0,5,5,2
F,35,19,206,4,0,5,3,0,0,1,3,0,3,3,0,0,1,1,0,2,4,5,2,4,1,2
M,25,5,581,3,0,3,5,4,4,3,0,0,4,1,4,2,3,3,5,4,1,0,0,2,4,1
M,56,20,917,4,2,5,4,0,0,5,3,5,5,4,4,2,2,0,0,5,1,0,2,0,0,3
F,45,14,273,4,3,3,2,0,5,4,3,3,3,3,1,2,3,2,5,3,5,0,5,3,5,5
F,45,14,609,4,4,2,3,1,5,3,0,0,0,0,1,1,1,0,1,4,1,0,1,5,0,1
M,25,9,794,5,0,5,2,1,0,1,1,0,4,4,0,4,4,0,0,5,0,3,5,0,4,3
M,56,16,281,0,2,2,4,0,0,1,0,0,0,0,3,3,5,2,0,4,0,5,3,3,5,2
M,35,7,571,0,0,2,0,3,1,0,2,1,1,3,0,1,0,2,4,4,5,5,1,0,0,2
F,56,11,973,0,0,3,2,0,0,3,0,3,0,5,0,2,4,0,2,1,4,2,5,4,0,5
F,18,18,972,5,3,3,1,0,0,4,1,5,2,3,2,4,0,1,0,4,3,0,4,3,2,5
F,35,8,837,4,4,4,0,4,5,1,0,0,0,2,3,0,5,0,5,0,2,0,0,1,2,2
F,35,19,501,4,1,3,0,2,2,3,0,2,3,0,5,1,4,2,3,4,1,5,3,0,0,1
M,50,11,105,2,0,1,4,0,0,2,0,0,2,5,4,2,4,2,5,0,4,2,5,0,3,4
F,56,17,965,3,2,3,5,2,1,3,0,0,0,2,4,0,1,2,2,3,4,4,0,3,2,0
M,18,3,553,4,0,5,0,1,2,1,0,5,4,3,1,3,2,3,0,3,4,0,5,5,1,0
M,25,15,984,4,0,5,2,5,0,4,0,0,0,4,3,2,0,0,1,0,5,2,5,0,2,2
M,56,1,321,3,4,2,0,0,0,5,0,0,4,0,5,2,5,5,0,4,4,3,2,3,0,3
M,45,16,563,2,0,0,5,2,2,5,0,2,0,5,0,5,5,0,1,4,4,2,5,2,2,5
F,35,16,540,3,0,1,3,0,0,0,0,0,4,0,4,4,3,5,1,1,0,3,1,1,0,3
M,50,20,815,1,4,2,5,0,0,3,2,0,3,0,1,4,1,1,1,0,2,0,0,0,5,5
F,56,20,104,4,0,2,2,5,2,2,2,0,5,1,0,4,2,0,0,2,4,5,5,1,0,5
