Gender,Age,Occupation,ZIP-code,2,56,673,810,885,1009,1073,1097,1525,1654,1702,1750,1881,1920,1967,2017,2043,2087,2093,2138,2399,3438,3439,3440
F,25,7,221,0,2,0,2,0,0,4,0,1,0,5,0,0,1,1,1,0,0,0,3,2,0,1,1
M,35,17,152,0,3,0,0,5,0,3,3,3,1,2,0,0,5,1,0,0,0,0,0,0,5,0,0
F,50,14,549,0,2,1,4,0,4,5,0,2,0,5,0,5,1,0,4,4,2,0,3,0,4,1,0
F,50,2,22,0,4,2,3,5,4,3,1,2,0,4,5,0,4,0,0,3,3,0,1,0,5,4,0
F,18,7,758,5,4,2,3,0,0,0,0,0,0,3,0,0,0,3,5,0,0,5,0,5,3,5,3
F,50,16,488,0,0,4,0,0,2,2,3,5,0,4,3,1,3,5,4,3,0,0,1,1,5,3,2
M,50,12,30,0,2,1,0,0,1,3,3,2,3,0,3,0,4,4,0,5,0,4,1,5,0,0,0
M,45,16,103,5,0,5,3,0,2,0,0,5,0,5,4,5,5,0,4,4,3,5,1,2,4,4,0
M,18,7,925,2,0,5,3,0,3,0,3,4,4,0,1,5,0,1,3,5,0,5,4,0,0,3,5
M,25,5,450,0,0,0,0,3,0,4,2,0,1,0,5,0,0,0,0,3,0,0,0,0,0,4,1
F,56,18,272,0,3,5,4,0,1,4,4,0,5,5,2,4,1,2,0,2,0,1,1,0,0,2,5
M,25,14,354,0,0,0,2,2,2,2,3,3,0,5,0,0,1,2,4,2,0,0,0,0,0,1,5
M,56,3,301,3,4,1,0,2,0,1,4,1,1,5,0,4,0,5,2,1,3,0,2,0,4,0,1
M,56,7,424,0,1,0,0,5,0,4,0,0,5,2,0,4,2,0,0,1,4,1,0,0,1,3,2
M,18,7,33,4,0,1,0,0,0,0,5,0,3,2,0,0,0,2,3,3,4,1,3,0,3,0,0
F,1,16,450,5,4,5,4,0,3,4,1,5,0,0,2,4,0,1,1,1,4,4,1,0,0,4,1
M,50,5,56,2,3,3,0,0,0,0,5,0,5,2,3,0,3,2,0,1,0,0,0,2,5,3,0
M,1,19,286,0,0,3,1,5,2,5,3,0,1,0,2,5,0,1,2,3,3,0,1,0,2,4,1
F,45,9,652,2,1,0,2,5,0,3,5,3,0,2,4,1,3,3,1,5,3,2,0,0,0,1,0
M,56,5,853,4,3,2,4,0,0,4,3,1,1,2,3,1,0,4,2,0,3,1,3,3,3,0,5
M,35,1,980,3,1,0,2,0,0,5,3,1,2,2,0,4,5,4,1,5,5,1,3,2,5,3,0
F,35,13,302,2,0,0,0,4,0,5,1,2,0,5,2,5,4,5,5,0,3,3,4,0,5,2,3
M,1,5,78,2,0,5,2,0,4,3,0,0,3,5,5,0,0,4,2,1,0,1,1,0,2,0,5
M,25,15,180,0,0,1,4,0,1,0,3,1,0,0,0,0,5,1,0,2,3,4,0,0,5,2,1
M,45,8,915,3,0,4,4,3,0,5,0,2,1,5,0,0,0,3,3,2,0,0,1,0,5,1,0
F,35,16,758,4,0,1,0,4,3,1,5,1,0,5,4,2,2,3,0,2,1,0,0,1,5,5,3
M,18,1,949,0,2,5,1,0,0,2,3,0,2,4,0,3,0,5,0,3,5,0,2,0,3,2,2
F,18,19,598,5,2,0,0,0,4,2,3,0,0,0,5,0,4,5,0,0,4,1,0,3,0,0,0
M,18,4,915,5,0,1,1,1,2,5,5,4,0,1,0,0,1,3,4,5,0,1,0,0,4,2,0
M,18,5,662,0,4,3,0,2,1,5,5,0,2,4,4,2,1,5,0,3,0,2,5,3,5,5,0
M,35,13,915,3,0,0,4,0,5,3,1,0,3,4,0,0,4,3,0,1,5,1,0,4,0,4,3
F,18,19,76,2,0,4,0,0,0,4,0,3,0,0,3,1,4,3,0,4,1,1,2,0,0,1,0
M,50,13,320,0,2,2,0,4,2,3,0,3,0,0,0,5,5,0,4,5,1,5,2,3,3,5,0
F,35,4,811,5,0,5,0,5,4,3,0,0,3,2,0,5,5,2,0,2,4,1,1,0,0,5,3
M,45,19,914,3,0,4,0,1,0,5,2,4,1,0,0,0,5,3,5,4,5,3,5,2,0,1,5
M,50,17,532,0,0,5,0,2,0,0,4,0,4,0,3,0,3,3,4,5,4,0,2,1,5,0,1
