Gender,Age,Occupation,ZIP-code,673,1881,1920,2087,2138
F,50,6,463,2,3,1,1,0
M,35,12,492,4,0,4,0,0
F,25,15,215,0,4,1,4,2
M,18,15,460,0,0,2,3,2
M,35,9,284,5,0,2,0,2
M,56,16,602,1,0,0,3,0
F,35,20,78,0,2,4,5,0
M,50,6,900,2,0,5,0,1
M,25,11,704,4,3,1,0,0
M,25,7,777,3,2,0,4,0
M,25,8,33,3,0,0,4,3
F,18,3,968,2,2,0,0,5
M,35,4,292,3,0,0,0,3
M,56,0,942,0,0,1,2,2
M,35,2,944,0,1,5,0,3
F,56,19,282,1,0,1,0,3
F,45,1,581,3,3,0,3,3
M,56,19,705,1,1,3,1,0
M,50,19,761,4,0,1,2,4
F,25,2,927,5,1,5,2,0
M,18,14,547,0,5,1,1,0
F,45,12,756,0,1,0,3,3
F,18,7,674,5,2,0,0,2
M,18,11,805,4,4,0,0,3
M,25,20,937,0,0,4,4,4
M,1,12,103,1,4,0,0,1
M,25,2,421,3,1,5,0,0
M,18,9,833,4,0,2,2,2
M,50,0,895,0,1,5,3,0
M,18,16,19,0,1,2,3,0
M,35,8,115,0,0,0,3,3
M,25,1,805,0,5,2,3,1
M,18,0,82,4,5,1,3,4
M,18,5,973,0,4,3,0,0
M,18,20,560,5,0,5,0,3
M,56,17,13,4,1,0,3,5
M,35,7,462,3,3,4,0,1
M,25,14,114,5,0,1,0,2
M,45,4,231,4,0,3,2,1
M,35,7,524,0,2,3,4,0
M,18,5,109,4,3,0,3,3
M,25,16,951,0,1,0,4,4
M,35,17,329,4,2,0,4,0
M,56,5,544,2,0,0,1,0
M,18,1,27,2,1,0,0,0
M,18,18,196,0,0,0,0,3
M,18,12,967,0,1,5,5,0
M,50,10,180,5,3,2,0,4
F,1,14,143,5,2,1,4,0
F,50,2,743,4,1,2,4,3
M,25,5,471,3,1,1,1,4
M,18,20,457,0,0,1,4,0
M,25,12,488,4,0,0,4,3
F,45,16,26,0,0,4,0,3
M,56,6,111,0,0,0,0,3
M,56,11,89,4,0,3,0,0
M,18,20,875,5,2,4,4,3
F,35,3,535,1,0,1,2,1
M,56,3,337,4,2,5,4,5
F,35,5,207,0,0,0,5,0
M,45,3,378,4,3,0,1,0
F,45,11,45,4,0,4,2,0
M,45,14,118,0,1,2,3,0
F,45,0,488,1,0,0,0,4
M,25,6,612,4,4,1,2,3
M,1,17,83,4,0,4,3,5
F,25,6,627,0,0,3,0,0
F,35,3,231,4,5,2,3,2
F,1,16,787,1,1,5,3,5
M,50,9,627,4,0,4,3,3
M,45,20,30,4,0,0,4,1
M,18,5,62,0,5,5,5,3
F,25,0,33,5,2,5,5,3
M,45,15,980,3,1,0,0,2
M,25,2,285,4,1,0,0,5
M,45,4,372,5,4,0,4,0
F,35,3,442,0,0,4,0,4
M,35,3,90,0,1,2,4,3
F,18,6,618,0,4,3,0,4
M,18,18,230,0,4,5,4,2
F,25,20,302,0,3,2,2,4
M,18,2,925,2,1,4,0,2
F,35,0,540,1,5,4,5,3
F,56,7,660,2,0,5,0,0
F,18,11,685,1,4,0,4,1
M,50,12,469,0,0,0,4,1
M,25,2,65,0,0,3,1,4
M,56,16,352,4,4,2,5,0
M,25,0,761,4,1,1,2,4
M,18,12,421,0,0,0,0,2
M,25,14,993,5,0,3,3,1
M,50,2,346,0,3,5,3,4
F,25,19,492,4,1,3,0,4
M,56,2,100,0,5,4,4,1
M,25,3,777,3,1,2,2,0
M,18,0,45,0,3,2,3,4
M,25,16,830,4,2,0,3,5
M,35,8,421,0,0,1,0,0
M,18,4,186,0,0,0,0,1
M,45,20,494,1,2,0,0,1
M,45,16,90,3,4,2,0,3
M,25,5,731,0,4,4,3,0
F,1,19,229,4,4,4,5,4
M,25,16,115,2,1,3,5,4
M,50,13,525,4,0,0,1,0
M,18,9,981,0,5,0,3,2
M,45,14,435,4,0,0,3,1
F,50,11,612,4,0,0,0,0
F,50,15,490,0,0,4,5,2
M,45,11,110,4,3,0,3,0
F,35,13,229,5,0,5,5,3
M,25,2,50,2,1,0,0,0
F,35,2,535,3,5,3,0,0
M,25,20,131,2,1,0,3,0
M,35,14,28,4,5,4,1,3
F,1,14,946,0,1,2,0,3
M,35,18,89,5,3,1,0,3
M,56,8,406,0,4,0,0,0
M,35,12,761,1,0,2,0,2
M,25,11,971,2,5,1,3,3
M,50,6,276,0,1,4,0,3
M,35,15,212,0,0,0,0,1
F,50,3,56,3,0,2,0,2
F,50,19,618,0,4,3,0,3
M,25,12,560,0,0,0,3,4
M,25,8,148,4,0,1,4,0
M,50,16,433,4,4,1,0,2
M,35,0,421,0,4,1,4,0
M,25,11,968,4,3,3,1,1
M,56,12,236,2,1,1,0,0
M,18,12,421,4,1,1,0,2
M,45,7,826,5,5,2,4,5
M,18,0,104,5,1,0,0,3
M,18,5,469,3,0,0,0,5
M,35,19,900,2,0,5,0,1
F,25,2,987,0,3,0,0,0
M,25,2,142,0,1,5,4,3
F,25,1,722,0,2,4,5,1
M,18,13,853,0,3,1,2,4
M,56,10,927,0,4,2,5,0
M,56,7,900,5,0,0,0,3
M,18,0,166,0,3,1,2,3
M,18,17,993,3,5,4,5,0
M,1,1,940,2,0,1,0,0
M,45,12,23,4,3,0,2,5
M,25,7,584,2,0,2,3,3
M,56,6,765,5,0,3,0,1
F,45,14,128,0,1,0,0,2
M,56,6,261,0,3,1,3,0
F,35,6,782,3,0,0,3,2
M,18,7,972,4,1,2,0,4
M,25,20,313,2,5,0,0,3
F,45,5,26,4,3,3,0,4
M,50,20,424,1,4,0,5,3
F,35,20,49,5,0,5,0,0
M,25,9,834,3,0,4,2,3
M,25,8,450,4,1,1,4,0
M,25,20,440,1,4,3,4,0
M,25,19,222,4,4,5,2,3
F,45,9,981,2,0,0,0,0
M,18,17,410,0,0,5,1,5
M,25,15,33,2,3,5,1,2
M,45,8,974,2,3,0,2,3
F,56,0,914,1,4,1,4,4
F,18,4,277,0,1,0,0,3
M,18,17,272,0,4,4,1,0
F,35,17,970,4,2,4,4,2
F,45,5,220,4,1,0,5,5
M,45,7,294,4,0,2,5,0
M,56,14,194,1,3,5,2,2
M,35,14,329,5,0,2,5,2
M,18,5,875,3,1,4,5,0
F,35,12,230,0,0,5,0,3
F,1,6,207,4,0,0,0,0
M,35,19,346,1,2,1,2,5
F,25,9,80,0,0,3,0,0
M,45,20,502,5,0,1,1,1
F,56,6,468,5,1,2,3,4
M,18,8,212,4,0,3,2,2
M,25,5,501,3,0,0,4,0
M,56,13,612,2,3,0,4,2
F,25,20,30,0,3,4,4,2
M,18,12,843,4,2,1,0,3
M,25,1,49,0,3,0,0,2
F,18,9,485,3,2,0,4,2
F,25,8,841,0,5,5,4,0
M,18,11,45,0,4,0,4,1
M,18,17,794,4,4,3,0,0
M,25,11,700,2,0,3,0,5
M,18,17,857,0,2,0,0,1
M,56,2,118,4,1,0,3,3
F,35,5,161,4,0,0,4,1
M,56,0,931,4,3,0,5,1
M,25,4,625,0,0,0,3,0
F,25,18,826,2,5,2,4,3
M,25,9,741,4,0,5,5,2
M,45,14,105,4,4,2,4,1
M,25,4,863,1,1,3,2,5
M,25,9,90,3,0,3,2,3
M,45,0,911,0,3,0,4,2
M,45,20,590,0,0,1,5,4
F,25,2,555,0,0,1,3,4
M,56,8,165,2,0,3,4,4
F,25,17,612,0,2,1,4,0
M,35,0,84,0,0,4,5,3
